Generation,xOC,xOB,xMM,W_average
0,0.2,0.5,0.3,0.40991651049645483
1,0.14027617111179358,0.5260401887599638,0.3336836401282426,0.3816791994448073
2,0.10097677371575015,0.5426153704988728,0.3564078557853771,0.33187736979514604
3,0.07626526093696187,0.5526619960761611,0.3710727429868771,0.28249322225548146
4,0.06033595797054227,0.558888841848234,0.3807752001812238,0.2414431796414464
5,0.04954791206890556,0.562938711058322,0.3875133768727724,0.20893093913537658
6,0.04187416175254413,0.5657036754596716,0.39242216278778425,0.1832692626512304
7,0.036181797213754335,0.5676715718976487,0.39614663088859686,0.16278436256607087
8,0.03181114592439305,0.5691207726000297,0.39906808147557715,0.1461795650030444
9,0.028359406372876865,0.5702180205240039,0.4014225731031192,0.13250942823290499
10,0.0255693913148905,0.5710678301566278,0.4033627785284817,0.121091609094935
11,0.02327027148601272,0.5717383872402638,0.4049913412737234,0.11143008246468404
12,0.021344621854937237,0.5722757467981234,0.4063796313469393,0.10315937311318271
13,0.01970929896347936,0.5727119620763472,0.40757873896017344,0.09600602345949058
14,0.018303901105752977,0.5730699277441067,0.4086261711501403,0.08976223939900288
15,0.017083555127232038,0.5733663702543548,0.40955007461841325,0.08426777365268429
16,0.016014264141644943,0.5736137537074969,0.4103719821508582,0.07939732976258734
17,0.015069822152942672,0.5738215292453552,0.41110864860170215,0.07505168275430361
18,0.014229716397413024,0.5739969749019018,0.41177330870068524,0.07115132841185001
19,0.01347766920187761,0.574145772949564,0.4123765578485584,0.06763187543719561
20,0.01280060400036533,0.5742724148457833,0.41292698115385146,0.06444065571798602
21,0.012187898851964286,0.5743804904461078,0.41343161070192797,0.061534197866854365
22,0.011630838700698651,0.5744728979681482,0.4138962633311532,0.05887632089524473
23,0.011122207495605236,0.5745519987034357,0.4143257938009591,0.056436679166969414
24,0.010655980348881185,0.5746197325708284,0.41472428708029035,0.05418963980759597
25,0.010227088321109214,0.5746777054982138,0.4150952061806769,0.05211340788251413
26,0.009831236658052337,0.574727256256089,0.41544150708585864,0.05018933824889405
27,0.00946476286371549,0.5747695081127715,0.41576572902351294,0.04840138949583372
28,0.009124524808799321,0.5748054091460872,0.41607006604511343,0.04673568707832611
29,0.008807811729379857,0.5748357639854224,0.4163564242851978,0.04518017112517099
30,0.008512272845098347,0.5748612590144967,0.41662646814040505,0.043724310465020844
31,0.008235859666094681,0.5748824825374319,0.4168816577964735,0.04235886885122448
32,0.007976779027184421,0.5748999410315625,0.4171232799412532,0.04107571264367624
33,0.007733454596697171,0.5749140723350518,0.4173524730682512,0.03986765164970618
34,0.007504495131278005,0.5749252564152563,0.4175702484534658,0.03872830666425297
35,0.007288668138865763,0.5749338242139842,0.4177775076471501,0.03765199864373864
36,0.0070848779064165745,0.5749400649537527,0.41797505713983074,0.03663365551381801
37,0.006892147072491555,0.5749442322046289,0.4181636207228796,0.03566873343197002
38,0.006709601095978724,0.5749465489469548,0.4183438499570664,0.03475314996252564
39,0.0065364551042531,0.5749472118159973,0.4185163330797496,0.03388322711884771
40,0.006372002706670826,0.5749463946765319,0.4186816026167974,0.03305564261804886
41,0.006215606439552393,0.57494425164582,0.4188401419146277,0.032267388002529866
42,0.006066689572004419,0.5749409196603152,0.4189923907676804,0.03151573252827687
43,0.005924729051992857,0.5749365206632386,0.4191387502847686,0.030798191916304528
44,0.005789249411972966,0.5749311634757555,0.4192795871122717,0.03011250122156177
45,0.005659817485345639,0.5749249454030181,0.41941523711163636,0.029456591201222834
46,0.005536037810757041,0.5749179536171579,0.4195460085720851,0.028828567667888348
47,0.00541754862210259,0.5749102663519268,0.41967218502597076,0.02822669339772447
48,0.005304018339052331,0.5749019539377197,0.4197940277232281,0.027649372232800395
49,0.005195142486771344,0.5748930797008647,0.4199117778123641,0.027095135073843417
50,0.0050906409848824555,0.5748837007471119,0.4200256582680057,0.026562627506685067
51,0.004990255755093472,0.5748738686460186,0.420135875598888,0.026050598844696154
52,0.004893748604669918,0.5748636300302614,0.42024262136506874,0.0255578924019928
53,0.004800899349380258,0.5748530271217129,0.42034607352890685,0.02508343683933576
54,0.004711504144916002,0.5748420981942953,0.42044639766078873,0.02462623844739744
55,0.004625374000287663,0.5748308779821104,0.42054374801760197,0.024185374251210014
56,0.004542333450475279,0.574819398040082,0.42063826850944275,0.023759985835758494
57,0.004462219368795135,0.5748076870632873,0.4207300935679176,0.02334927380635342
58,0.004384879902134616,0.574795771170266,0.4208193489275994,0.02295249280902542
