Key,Value
0.0,0.7604402615998023
0.001,0.7670109642985862
0.002,0.7661074996192089
0.003,0.7652014202939387
0.004,0.7642927228241256
0.005,0.7633814136708506
0.006,0.7624674946002431
0.007,0.7615509679954899
0.008,0.7606318300581715
0.009,0.759710087164998
0.01,0.7587857413602025
0.011,0.757858793581022
0.012,0.7569292465063814
0.013,0.7559971061659817
0.014,0.7550623671410402
0.015,0.7541250344381931
0.016,0.7531851170138415
0.017,0.7522426115646187
0.018,0.7512975292916892
0.019,0.7503498565188088
0.02,0.7493996112067655
0.021,0.7484467912811971
0.022,0.7474914017759473
0.023,0.7465334415308786
0.024,0.7455729227696898
0.025,0.7446098419762277
0.026,0.7436442065538003
0.027,0.7426760201314462
0.028,0.7417052799706392
0.029,0.7407320009692585
0.03,0.7397561790722054
0.031,0.7387778241160511
0.032,0.7377969398598094
0.033,0.7368135270530926
0.034,0.7358275945016938
0.035,0.7348391481709577
0.036,0.7338481864749147
0.037,0.7328547205552995
0.038,0.7318587507823605
0.039,0.7308602881693823
0.04,0.7298593305091623
0.041,0.728855891932497
0.042,0.7278499778661652
0.043,0.7268415921890053
0.044,0.7258307327440042
0.045,0.7248174158390975
0.046,0.7238016442569999
0.047,0.722783425082066
0.048,0.7217627609293488
0.049,0.7207396639229856
0.05,0.7197141429951927
0.051,0.718686194287623
0.052,0.7176558352242088
0.053,0.7166230673573707
0.054,0.7155879022112949
0.055,0.7145503418980214
0.056,0.7135103978030363
0.057,0.7124680787778762
0.058,0.7114233898505272
0.059,0.710376338333905
0.06,0.7093269327685355
0.061,0.7082751835154278
0.062,0.7072211011724686
0.063,0.7061646885468719
0.064,0.7051059541271348
0.065,0.704044916743925
0.066,0.7029815707553169
0.067,0.7019159368931468
0.068,0.7008480161539695
0.069,0.6997778239672413
0.07,0.6987053675588515
0.071,0.6976306566418985
0.072,0.6965537011862885
0.073,0.6954745121316407
0.074,0.6943930971072616
0.075,0.6933094693332531
0.076,0.6922236374323344
0.077,0.6911356101902882
0.078,0.6900454037645879
0.079,0.6889530258890237
0.08,0.6878584819969835
0.081,0.686761792123413
0.082,0.6856629607743088
0.083,0.6845620074377725
0.084,0.683458931979343
0.085,0.6823537600814082
0.086,0.6812464922186148
0.087,0.6801371464384741
0.088,0.6790257300976519
0.089,0.6779122632516694
0.09,0.676796751548029
0.091,0.6756792088097684
0.092,0.6745596496119919
0.093,0.6734380828842408
0.094,0.6723145285992183
0.095,0.671188996744429
0.096,0.6700614968513926
0.097,0.6689320459793181
0.098,0.6678006594013289
0.099,0.6666673493010155
0.1,0.6655321294783992
0.101,0.6643950143600458
0.102,0.6632560181825822
0.103,0.662115155417971
0.104,0.6609724407460893
0.105,0.6598278888998707
0.106,0.6586815146705574
0.107,0.6575333332162855
0.108,0.6563833603486978
0.109,0.6552316106820678
0.11,0.6540781001943671
0.111,0.6529228445330031
0.112,0.6517658595761562
0.113,0.6506071614215526
0.114,0.6494467661486636
0.115,0.6482846901770792
0.116,0.6471209499803842
0.117,0.6459555641625653
0.118,0.6447885458302588
0.119,0.643619911077679
0.12,0.6424496827549302
0.121,0.6412778745823707
0.122,0.6401045045250833
0.123,0.6389295901913453
0.124,0.637753149357199
0.125,0.6365751999265234
0.126,0.6353957599754767
0.127,0.6342148477101658
0.128,0.6330324815385099
0.129,0.6318486800040388
0.13,0.6306634618087577
0.131,0.6294768458270034
0.132,0.6282888507688981
0.133,0.6270994963195584
0.134,0.6259088015311934
0.135,0.6247167859569291
0.136,0.6235234692522558
0.137,0.622328871118699
0.138,0.6211330113938786
0.139,0.6199359104174877
0.14,0.6187375882051381
0.141,0.6175380653276805
0.142,0.6163373623002458
0.143,0.6151355002957751
0.144,0.6139325029881694
0.145,0.612728381030975
0.146,0.6115231694462684
0.147,0.6103168816623618
0.148,0.6091095349249029
0.149,0.607901158577395
0.15,0.6066917741246161
0.151,0.6054813997319278
0.152,0.6042700549302231
0.153,0.6030577745122877
0.154,0.6018445668193552
0.155,0.6006304649647487
0.156,0.5994154838669523
0.157,0.5981996508660923
0.158,0.5969829834062318
0.159,0.595765509451573
0.16,0.594547256353984
0.161,0.5933282373423077
0.162,0.5921084813092092
0.163,0.5908880155329937
0.164,0.5896668548605563
0.165,0.58844503495876
0.166,0.5872225682994685
0.167,0.5859994842434513
0.168,0.5847758127780817
0.169,0.5835515635377143
0.17,0.582326776985721
0.171,0.5811014705767239
0.172,0.5798756678919889
0.173,0.5786494020613887
0.174,0.5774226846064763
0.175,0.5761955571446767
0.176,0.5749680326689143
0.177,0.5737401405123745
0.178,0.5725119086470819
0.179,0.5712833615216407
0.18,0.5700545249914508
0.181,0.5688254253341098
0.182,0.5675960888069875
0.183,0.5663665419344487
0.184,0.5651368112415992
0.185,0.5639069234076863
0.186,0.5626769051875422
0.187,0.5614467836429047
0.188,0.5602165857719292
0.189,0.5589863387676987
0.19,0.5577560700405674
0.191,0.5565258065967184
0.192,0.5552955767887381
0.193,0.5540654068789148
0.194,0.5528353261568194
0.195,0.5516053620557876
0.196,0.5503755425002418
0.197,0.5491458956382487
0.198,0.5479164497203517
0.199,0.5466872338721521
0.2,0.5454582760693392
0.201,0.5442296014881568
0.202,0.5430012471060922
0.203,0.5417732292984053
0.204,0.5405455901756336
0.205,0.539318350917719
0.206,0.5380915444360347
0.207,0.5368651967521612
0.208,0.5356393370295308
0.209,0.534413998215182
0.21,0.5331892058882536
0.211,0.5319649924349548
0.212,0.5307413905891823
0.213,0.5295184196494832
0.214,0.5282961194720357
0.215,0.5270745162430234
0.216,0.5258536410056374
0.217,0.524633521806527
0.218,0.5234141967131206
0.219,0.5221956826980476
0.22,0.5209780217157303
0.221,0.5197612407533088
0.222,0.5185453666735383
0.223,0.5173304344363556
0.224,0.5161164731090033
0.225,0.5149035137372754
0.226,0.513691590861255
0.227,0.5124807303982944
0.228,0.5112709650765692
0.229,0.5100623264704557
0.23,0.5088548449718729
0.231,0.5076485546248929
0.232,0.5064434844419257
0.233,0.5052396647124934
0.234,0.5040371285309464
0.235,0.5028359079275874
0.236,0.5016360338150672
0.237,0.5004375379911312
0.238,0.49924045221112634
0.239,0.4980448079793255
0.24,0.4968506378014195
0.241,0.495657973268919
0.242,0.494466846355165
0.243,0.4932772891305504
0.244,0.49208933363573376
0.245,0.4909030100814872
0.246,0.4897183554607881
0.247,0.4885353976087876
0.248,0.4873541726309039
0.249,0.48617471022411385
0.25,0.48499703980704767
0.251,0.48382119538585766
0.252,0.4826472164604677
0.253,0.48147512661209135
0.254,0.48030496172582715
0.255,0.47913675462778854
0.256,0.47797053668447453
0.257,0.47680634142985034
0.258,0.4756442011414305
0.259,0.47448414999447186
0.26,0.47332621769535077
0.261,0.47217043829236804
0.262,0.47101684447235626
0.263,0.46986546892331005
0.264,0.46871634442816484
0.265,0.46756950377748063
0.266,0.4664249797289139
0.267,0.4652828054957533
0.268,0.46414301286231907
0.269,0.4630056345155337
0.27,0.4618707042454913
0.271,0.4607382543533662
0.272,0.4596083182899443
0.273,0.4584809271440435
0.274,0.4573561134317085
0.275,0.45623391426362747
0.276,0.45511435840892195
0.277,0.45399747934623297
0.278,0.4528833069423226
0.279,0.45177188142796626
0.28,0.4506632291806638
0.281,0.4495573853563459
0.282,0.44845438175941305
0.283,0.447354251396787
0.284,0.44625702704968323
0.285,0.44516273778332865
0.286,0.4440714247937512
0.287,0.4429831156059735
0.288,0.4418978406333096
0.289,0.4408156352495177
0.29,0.43973653040093685
0.291,0.43866056058385544
0.292,0.43758775963404245
0.293,0.43651815250721776
0.294,0.435451778101959
0.295,0.4343886683068113
0.296,0.4333288553291795
0.297,0.43227236802886243
0.298,0.4312192431454425
0.299,0.4301695083000786
0.3,0.42912319983109964
0.301,0.42808034615947044
0.302,0.4270409820250453
0.303,0.4260051381450128
0.304,0.42497284608758223
0.305,0.4239441414281288
0.306,0.4229190495642818
0.307,0.421897607113728
0.308,0.4208798428493718
0.309,0.41986579081105313
0.31,0.4188554807983827
0.311,0.4178489451737956
0.312,0.4168462150647672
0.313,0.41584732268234337
0.314,0.41485229439585014
0.315,0.41386116897328334
0.316,0.41287397354838606
0.317,0.4118907391347648
0.318,0.41091150133586996
0.319,0.40993628206442495
0.32,0.4089651181735922
0.321,0.40799803910688964
0.322,0.4070350755235864
0.323,0.4060762569165965
0.324,0.40512161647712064
0.325,0.40417118175653904
0.326,0.40322498421692776
0.327,0.40228305526711977
0.328,0.40134542182183325
0.329,0.40041211646489294
0.33,0.3994831698045374
0.331,0.3985586077460343
0.332,0.3976384647129744
0.333,0.39672276560268155
0.334,0.3958115440142465
0.335,0.39490482715657615
0.336,0.3940026462823216
0.337,0.3931050270155622
0.338,0.3922120016032512
0.339,0.3913235969528412
0.34,0.390439844054296
0.341,0.3895607703241854
0.342,0.38868640356160744
0.343,0.3878167737839032
0.344,0.386951908768512
0.345,0.38609183671342534
0.346,0.3852365858183765
0.347,0.38438618369202016
0.348,0.3835406586477427
