n_values,benefit_values,s_value
0.8080808080808081,0.073164359703821,1.0
0.9090909090909091,0.08245842021480328,1.0
1.0101010101010102,0.09178449208228236,1.0
1.1111111111111112,0.10114226275954691,1.0
1.2121212121212122,0.11053141432654819,1.0
1.3131313131313131,0.11995162351502413,1.0
1.4141414141414141,0.12940256173541387,1.0
1.5151515151515151,0.1388838951055631,1.0
1.6161616161616161,0.14839528448123104,1.0
1.7171717171717171,0.15793638548839828,1.0
1.8181818181818181,0.16750684855738365,1.0
1.9191919191919191,0.17710631895876322,1.0
2.0202020202020203,0.1867344368411044,1.0
2.121212121212121,0.19639083727049997,1.0
2.2222222222222223,0.2060751502719165,1.0
2.323232323232323,0.21578700087234312,1.0
2.4242424242424243,0.22552600914574283,1.0
2.525252525252525,0.23529179025980093,1.0
2.6262626262626263,0.24508395452446577,1.0
2.727272727272727,0.2549021074422745,1.0
2.8282828282828283,0.26474584976045584,1.0
2.929292929292929,0.2746147775248033,1.0
3.0303030303030303,0.28450848213530916,1.0
3.131313131313131,0.2944265504035452,1.0
3.2323232323232323,0.3043685646117827,1.0
3.3333333333333335,0.3143341025738364,1.0
3.4343434343434343,0.3243227376976178,1.0
3.5353535353535355,0.334334039049388,1.0
3.6363636363636362,0.34436757141968477,1.0
3.7373737373737375,0.3544228953909164,1.0
3.8383838383838382,0.36449956740659734,1.0
3.9393939393939394,0.3745971398422101,1.0
4.040404040404041,0.38471516107767045,1.0
4.141414141414141,0.39485317557137745,1.0
4.242424242424242,0.4050107239358226,1.0
4.343434343434343,0.415187343014738,1.0
4.444444444444445,0.4253825659617544,1.0
4.545454545454545,0.4355959223205491,1.0
4.646464646464646,0.4458269381064556,1.0
4.747474747474747,0.4560751358895007,1.0
4.848484848484849,0.4663400348788534,1.0
4.94949494949495,0.47662115100864316,1.0
5.05050505050505,0.48691799702512656,1.0
5.151515151515151,0.49723008257516665,1.0
5.252525252525253,0.5075569142959897,1.0
5.353535353535354,0.5178979959061968,1.0
5.454545454545454,0.5282528282979817,1.0
5.555555555555555,0.538620909630535,1.0
5.656565656565657,0.5490017354245844,1.0
5.757575757575758,0.559394798658048,1.0
5.858585858585858,0.5697995898627516,1.0
5.959595959595959,0.5802155972221811,1.0
6.0606060606060606,0.5906423066702257,1.0
6.161616161616162,0.6010792019908732,1.0
6.262626262626262,0.6115257649188198,1.0
6.363636363636363,0.62198147524095,1.0
6.4646464646464645,0.6324458108986459,1.0
6.565656565656566,0.642918248090887,1.0
6.666666666666667,0.6533982613780941,1.0
6.767676767676767,0.6638853237866733,1.0
6.8686868686868685,0.6743789069142225,1.0
6.96969696969697,0.6848784810353451,1.0
7.070707070707071,0.6953835152080412,1.0
7.171717171717171,0.7058934773806159,1.0
7.2727272727272725,0.7164078344990694,1.0
7.373737373737374,0.7269260526149203,1.0
7.474747474747475,0.7374475969934134,1.0
7.575757575757575,0.7479719322220686,1.0
7.6767676767676765,0.7584985223195229,1.0
7.777777777777778,0.7690268308446194,1.0
7.878787878787879,0.7795563210056927,1.0
7.979797979797979,0.7900864557700117,1.0
8.080808080808081,0.8006166979733208,1.0
8.181818181818182,0.81114651042944,1.0
8.282828282828282,0.8216753560398795,1.0
8.383838383838384,0.8322026979034083,1.0
8.484848484848484,0.8427279994255404,1.0
8.585858585858587,0.8532507244278948,1.0
8.686868686868687,0.8637703372573605,1.0
8.787878787878787,0.8742863028950499,1.0
8.88888888888889,0.8847980870649662,1.0
8.98989898989899,0.8953051563423565,1.0
9.09090909090909,0.9058069782616918,1.0
9.191919191919192,0.9163030214242363,1.0
9.292929292929292,0.9267927556051565,1.0
9.393939393939394,0.9372756518601201,1.0
9.494949494949495,0.9477511826313515,1.0
9.595959595959595,0.9582188218530812,1.0
9.696969696969697,0.9686780450563635,1.0
9.797979797979798,0.979128329473206,1.0
9.8989898989899,0.9895691541399696,1.0
10.0,1.0,1.0
0.0,0.0,10.0
0.10101010101010101,4.046786913336822e-05,10.0
0.20202020202020202,8.523361888626682e-05,10.0
0.30303030303030304,0.00013475330969631692,10.0
0.40404040404040403,0.00018953130751009085,10.0
0.5050505050505051,0.0002501253804850088,10.0
0.6060606060606061,0.0003171523290158485,10.0
0.7070707070707071,0.000391294203900495,10.0
0.8080808080808081,0.000473305172869476,10.0
0.9090909090909091,0.0005640191015964758,10.0
1.0101010101010102,0.0006643579217134553,10.0
1.1111111111111112,0.0007753408653041201,10.0
1.2121212121212122,0.0008980946528707713,10.0
1.3131313131313131,0.001033864729886371,10.0
1.4141414141414141,0.0011840276557744023,10.0
1.5151515151515151,0.0013501047585150587,10.0
1.6161616161616161,0.0015337771780581716,10.0
1.7171717171717171,0.0017369024323176977,10.0
1.8181818181818181,0.001961532650698096,10.0
1.9191919191919191,0.002209934631804264,10.0
2.0202020202020203,0.002484611894128222,10.0
2.121212121212121,0.002788328900963322,10.0
2.2222222222222223,0.0031241376533983297,10.0
2.323232323232323,0.0034954068577565172,10.0
2.4242424242424243,0.003905853885961738,10.0
2.525252525252525,0.004359579758635951,10.0
2.6262626262626263,0.004861107390749673,10.0
2.727272727272727,0.0054154233477109555,10.0
2.8282828282828283,0.006028023365079464,10.0
2.929292929292929,0.006704961886619504,10.0
3.0303030303030303,0.007452905871917915,10.0
3.131313131313131,0.008279193114765594,10.0
3.2323232323232323,0.00919189529508953,10.0
3.3333333333333335,0.010199885958196412,10.0
3.4343434343434343,0.011312913572787561,10.0
3.5353535353535355,0.012541679760467592,10.0
3.6363636363636362,0.013897922710581923,10.0
3.7373737373737375,0.015394505690855133,10.0
3.8383838383838382,0.017045510431482235,10.0
3.9393939393939394,0.018866334992382407,10.0
4.040404040404041,0.02087379551391451,10.0
4.141414141414141,0.023086230993496666,10.0
4.242424242424242,0.025523609916768206,10.0
4.343434343434343,0.028207637194361423,10.0
4.444444444444445,0.031161859406204983,10.0
4.545454545454545,0.03441176582723707,10.0
4.646464646464646,0.03798488209532787,10.0
4.747474747474747,0.04191085268008928,10.0
4.848484848484849,0.04622150751945104,10.0
4.94949494949495,0.05095090731375272,10.0
5.05050505050505,0.0561353610159803,10.0
5.151515151515151,0.06181340805236639,10.0
5.252525252525253,0.06802575678275129,10.0
5.353535353535354,0.07481516971295726,10.0
5.454545454545454,0.08222628506840424,10.0
5.555555555555555,0.09030536361703949,10.0
5.656565656565657,0.09909994920160597,10.0
5.757575757575758,0.10865843144191453,10.0
5.858585858585858,0.1190294996556164,10.0
5.959595959595959,0.13026147839770008,10.0
6.0606060606060606,0.14240153732019767,10.0
6.161616161616162,0.15549477148416466,10.0
6.262626262626262,0.1695831529683594,10.0
6.363636363636363,0.18470436071020008,10.0
6.4646464646464645,0.20089050299183842,10.0
6.565656565656566,0.21816675572711794,10.0
6.666666666666667,0.23654994942798044,10.0
6.767676767676767,0.25604714794948813,10.0
6.8686868686868685,0.27665427213673766,10.0
6.96969696969697,0.29835483042662725,10.0
7.070707070707071,0.3211188252331652,10.0
7.171717171717171,0.34490190742751864,10.0
7.2727272727272725,0.36964485031725236,10.0
7.373737373737374,0.39527340833662955,10.0
7.474747474747475,0.42169861365739353,10.0
7.575757575757575,0.44881754612836944,10.0
7.6767676767676765,0.4765145890185189,10.0
7.777777777777778,0.5046631563344546,10.0
7.878787878787879,0.5331278490081499,10.0
7.979797979797979,0.5617669694622929,10.0
8.080808080808081,0.5904352996027472,10.0
8.181818181818182,0.6189870286474292,10.0
8.282828282828282,0.6472787063614258,10.0
8.383838383838384,0.675172095413652,10.0
8.484848484848484,0.7025368039057012,10.0
8.585858585858587,0.7292525948422538,10.0
8.686868686868687,0.7552112917209991,10.0
8.787878787878787,0.7803182261927105,10.0
8.88888888888889,0.8044932022550355,10.0
8.98989898989899,0.8276709791265464,10.0
9.09090909090909,0.8498012995909991,10.0
9.191919191919192,0.8708485105748631,10.0
9.292929292929292,0.8907908370791261,10.0
9.393939393939394,0.9096193790666618,10.0
9.494949494949495,0.9273369038368678,10.0
9.595959595959595,0.9439565045683633,10.0
9.696969696969697,0.9595001901146126,10.0
9.797979797979798,0.9739974629353647,10.0
9.8989898989899,0.9874839323422953,10.0
10.0,1.0,10.0
0.0,0.0,20.0
0.10101010101010101,2.5654989687024562e-08,20.0
0.20202020202020202,5.705343025999793e-08,20.0
0.30303030303030304,9.548112288727289e-08,20.0
0.40404040404040403,1.4251172412225171e-07,20.0
0.5050505050505051,2.000711886579292e-07,20.0
0.6060606060606061,2.705166389489108e-07,20.0
0.7070707070707071,3.567328914293316e-07,20.0
0.8080808080808081,4.6225059207645936e-07,20.0
0.9090909090909091,5.913907989425185e-07,20.0
1.0101010101010102,7.494419322289284e-07,20.0
1.1111111111111112,9.428763378423055e-07,20.0
1.2121212121212122,1.1796153324048644e-06,20.0
1.3131313131313131,1.4693535827872414e-06,20.0
1.4141414141414141,1.823956102635142e-06,20.0
1.5151515151515151,2.2579441214912087e-06,20.0
1.6161616161616161,2.789089720620659e-06,20.0
1.7171717171717171,3.4391435823809613e-06,20.0
1.8181818181818181,4.234725649046488e-06,20.0
1.9191919191919191,5.208415155210164e-06,20.0
2.0202020202020203,6.4000846577901586e-06,20.0
2.121212121212121,7.858532672654932e-06,20.0
2.2222222222222223,9.64348174468404e-06,20.0
2.323232323232323,1.1828023727303621e-05,20.0
2.4242424242424243,1.4501612337763723e-05,20.0
2.525252525252525,1.7773725430777593e-05,20.0
2.6262626262626263,2.1778346806130628e-05,20.0
2.727272727272727,2.6679450847715494e-05,20.0
2.8282828282828283,3.267771424021961e-05,20.0
2.929292929292929,4.0018729082698005e-05,20.0
3.0303030303030303,4.900305293676437e-05,20.0
3.131313131313131,5.999850617418916e-05,20.0
3.2323232323232323,7.345521842286989e-05,20.0
3.3333333333333335,8.99240375973647e-05,20.0
3.4343434343434343,0.00011007905136691166,20.0
3.5353535353535355,0.0001347451373239778,20.0
3.6363636363636362,0.00016493166105462938,20.0
3.7373737373737375,0.00020187368859516373,20.0
3.8383838383838382,0.0002470823807753485,20.0
3.9393939393939394,0.00030240660291936793,20.0
4.040404040404041,0.0003701082276362095,20.0
4.141414141414141,0.00045295414670589135,20.0
4.242424242424242,0.0005543286587116159,20.0
4.343434343434343,0.000678370683219471,20.0
4.444444444444445,0.0008301411938654457,20.0
4.545454545454545,0.0010158273879910635,20.0
4.646464646464646,0.0012429914473322987,20.0
4.747474747474747,0.0015208733203667666,20.0
4.848484848484849,0.0018607587965998084,20.0
4.94949494949495,0.00227642626211728,20.0
5.05050505050505,0.002784687922986549,20.0
5.151515151515151,0.0034060439272441765,20.0
5.252525252525253,0.004165470625705445,20.0
5.353535353535354,0.005093367024755334,20.0
5.454545454545454,0.006226686014315271,20.0
5.555555555555555,0.00761027872751873,20.0
5.656565656565657,0.009298480655935153,20.0
5.757575757575758,0.011356965761625551,20.0
5.858585858585858,0.013864888102651234,20.0
5.959595959595959,0.01691731699448788,20.0
6.0606060606060606,0.02062794810015222,20.0
6.161616161616162,0.025132034596237335,20.0
6.262626262626262,0.030589424050980772,20.0
6.363636363636363,0.037187501298673896,20.0
6.4646464646464645,0.04514371873962663,20.0
6.565656565656566,0.05470723827332113,20.0
6.666666666666667,0.0661590139545896,20.0
6.767676767676767,0.07980942305488609,20.0
6.8686868686868685,0.09599233659813991,20.0
6.96969696969697,0.11505436921817427,20.0
7.070707070707071,0.1373380609289409,20.0
7.171717171717171,0.16315805644641562,20.0
7.2727272727272725,0.19277011459975976,20.0
7.373737373737374,0.2263341175412036,20.0
7.474747474747475,0.26387414193278136,20.0
7.575757575757575,0.30524083933058405,20.0
7.6767676767676765,0.3500832607028984,20.0
7.777777777777778,0.3978379879746476,20.0
7.878787878787879,0.447742143104753,20.0
7.979797979797979,0.49887314454949233,20.0
8.080808080808081,0.550212511244436,20.0
8.181818181818182,0.6007251326962719,20.0
8.282828282828282,0.6494412955548089,20.0
8.383838383838384,0.6955279961009934,20.0
8.484848484848484,0.7383389838429552,20.0
8.585858585858587,0.7774384077084056,20.0
8.686868686868687,0.8125988641543136,20.0
8.787878787878787,0.8437792204876665,20.0
8.88888888888889,0.8710898397813491,20.0
8.98989898989899,0.8947528253270238,20.0
9.09090909090909,0.9150633666147117,20.0
9.191919191919192,0.9323561133477183,20.0
9.292929292929292,0.9469784454987246,20.0
9.393939393939394,0.9592709350425188,20.0
9.494949494949495,0.9695543091167785,20.0
9.595959595959595,0.9781217477729618,20.0
9.696969696969697,0.9852352347020414,20.0
9.797979797979798,0.9911247790593523,20.0
9.8989898989899,0.9959895262277059,20.0
10.0,1.0,20.0
0.0,0.0,100.0
0.10101010101010101,3.151050991989921e-35,100.0
0.20202020202020202,1.180345372990339e-34,100.0
0.30303030303030304,3.5561899191228823e-34,100.0
0.40404040404040403,1.0079970050917003e-33,100.0
0.5050505050505051,2.7993476756256703e-33,100.0
0.6060606060606061,7.718178721422981e-33,100.0
0.7070707070707071,2.1224690458674662e-32,100.0
0.8080808080808081,5.83119287903048e-32,100.0
0.9090909090909091,1.6014897404852777e-31,100.0
1.0101010101010102,4.397811131199322e-31,100.0
1.1111111111111112,1.2076169532445274e-30,100.0
1.2121212121212122,3.3160007725638764e-30,100.0
1.3131313131313131,9.105366281793673e-30,100.0
1.4141414141414141,2.500225976596028e-29,100.0
1.5151515151515151,6.865319561446321e-29,100.0
1.6161616161616161,1.8851335586199741e-28,100.0
1.7171717171717171,5.17634776406692e-28,100.0
1.8181818181818181,1.42136216370247e-27,100.0
1.9191919191919191,3.902887642040407e-27,100.0
2.0202020202020203,1.0716854758901671e-26,100.0
2.121212121212121,2.942717962760517e-26,100.0
2.2222222222222223,8.080345583917436e-26,100.0
2.323232323232323,2.2187646103229057e-25,100.0
2.4242424242424243,6.09245773519274e-25,100.0
2.525252525252525,1.6729147869582832e-24,100.0
2.6262626262626263,4.593620515779655e-24,100.0
2.727272727272727,1.2613523179663066e-23,100.0
2.8282828282828283,3.4635200373456084e-23,100.0
2.929292929292929,9.510404728497e-23,100.0
3.0303030303030303,2.611441456222022e-22,100.0
3.131313131313131,7.170700589471369e-22,100.0
3.2323232323232323,1.9689871592308833e-21,100.0
3.3333333333333335,5.406599236493712e-21,100.0
3.4343434343434343,1.4845863857980705e-20,100.0
3.5353535353535355,4.0764936339656014e-20,100.0
3.6363636363636362,1.1193555664212035e-19,100.0
3.7373737373737375,3.073614229735128e-19,100.0
3.8383838383838382,8.439770807978751e-19,100.0
3.9393939393939394,2.317458404575047e-18,100.0
4.040404040404041,6.363458889023667e-18,100.0
4.141414141414141,1.747328407377364e-17,100.0
4.242424242424242,4.7979512659291756e-17,100.0
4.343434343434343,1.3174590565252525e-16,100.0
4.444444444444445,3.617582316739641e-16,100.0
4.545454545454545,9.933441007953179e-16,100.0
4.646464646464646,2.7276020728511326e-15,100.0
4.747474747474747,7.489663513242954e-15,100.0
4.848484848484849,2.0565704983119545e-14,100.0
4.94949494949495,5.647092432188149e-14,100.0
5.05050505050505,1.5506228920355296e-13,100.0
5.151515151515151,4.257821847574369e-13,100.0
5.252525252525253,1.1691460882455263e-12,100.0
5.353535353535354,3.2103329462615623e-12,100.0
5.454545454545454,8.815183773382579e-12,100.0
5.555555555555555,2.420542238406726e-11,100.0
5.656565656565657,6.646514557580592e-11,100.0
5.757575757575758,1.8250520507318143e-10,100.0
5.858585858585858,5.011370934870918e-10,100.0
5.959595959595959,1.3760615004283391e-09,100.0
6.0606060606060606,3.778497490362818e-09,100.0
6.161616161616162,1.0375294432952882e-08,100.0
6.262626262626262,2.848929597154162e-08,100.0
6.363636363636363,7.82281374789977e-08,100.0
6.4646464646464645,2.1480492070175295e-07,100.0
6.565656565656566,5.898279627056744e-07,100.0
6.666666666666667,1.6195941725613266e-06,100.0
6.767676767676767,4.447196019446789e-06,100.0
6.8686868686868685,1.2211364511168044e-05,100.0
6.96969696969697,3.353020673817345e-05,100.0
7.070707070707071,9.20644797476047e-05,100.0
7.171717171717171,0.00025275723636445177,100.0
7.2727272727272725,0.0006937344927802866,100.0
7.373737373737374,0.0019026061420490256,100.0
7.474747474747475,0.005207028751975759,100.0
7.575757575757575,0.014169058951708864,100.0
7.6767676767676765,0.03796729812425382,100.0
7.777777777777778,0.0977726000523234,100.0
7.878787878787879,0.2293259425951028,100.0
7.979797979797979,0.44966602063982564,100.0
8.080808080808081,0.6917003868484537,100.0
8.181818181818182,0.8603478183565477,100.0
8.282828282828282,0.9441851788707204,100.0
8.383838383838384,0.9789253385342863,100.0
8.484848484848484,0.9922207456249009,100.0
8.585858585858587,0.9971528528626865,100.0
8.686868686868687,0.9989612405893299,100.0
8.787878787878787,0.999621453614502,100.0
8.88888888888889,0.9998621082688531,100.0
8.98989898989899,0.9999497791943547,100.0
9.09090909090909,0.9999817112033781,100.0
9.191919191919192,0.9999933407790136,100.0
9.292929292929292,0.9999975761305502,100.0
9.393939393939394,0.9999991185790671,100.0
9.494949494949495,0.9999996803125304,100.0
9.595959595959595,0.999999884886011,100.0
9.696969696969697,0.9999999593880501,100.0
9.797979797979798,0.999999986520369,100.0
9.8989898989899,0.9999999964014765,100.0
10.0,1.0,100.0
