Generation,xOC,xOB,xMM,W_average
0,0.2,0.5,0.3,0.26028391453517385
1,0.20923123776823854,0.5567955950823672,0.23397316714939423,0.2863120618942996
2,0.21580069591117867,0.6119340672395158,0.17226523684930548,0.314382364774535
3,0.21886056877004728,0.6620669074202312,0.11907252380972147,0.341878485225234
4,0.21810642568009234,0.7046700008594609,0.07722357346044678,0.3661305974636282
5,0.21390352516739325,0.7388555465290501,0.04724092830355664,0.3854502924704822
6,0.20709624860592538,0.7653733004830229,0.027530450911051697,0.39956146449648744
7,0.19865001914245248,0.7858887381341596,0.015461242723387869,0.4092148666634908
8,0.18937546011368994,0.8021683978293103,0.008456142056999783,0.4155020916999447
9,0.17983472274286164,0.8156240329146065,0.00454124434253191,0.4193866753344
10,0.170371447902109,0.82721942273559,0.002409129362300908,0.4215504138170979
11,0.16117815874053618,0.8375538655320873,0.0012679757273764136,0.42241932361992895
12,0.15235526636186483,0.8469804670564939,0.0006642665816412606,0.42224129968883245
13,0.1439507220110178,0.8557019890535742,0.0003472889354080276,0.42115687197239327
14,0.13598352069760153,0.8638348729352535,0.0001816063671449653,0.41924878707881136
15,0.1284567333623591,0.871448088248584,9.51783890569368e-05,0.41657274929072263
16,0.12136449203645788,0.8785854217337496,5.00862297925071e-05,0.4131749980053317
17,0.11469570091579065,0.8852777887017159,2.6510382493508914e-05,0.40910154155193407
18,0.10843604476149016,0.8915498196104307,1.4135628079299027e-05,0.40440234703912636
19,0.10256913500481803,0.8974232611412067,7.603853975382401e-06,0.39913257427726506
20,0.0970772250157201,0.9029186433760666,4.131608213372705e-06,0.3933521432420125
21,0.09194170815524576,0.9080560217524141,2.27009234026049e-06,0.3871244333227057
22,0.08714350020965565,0.9128552373740114,1.2624163329897334e-06,0.3805146141337208
23,0.08266335213002245,0.9173359367941798,7.110757977577976e-07,0.37358792157570914
24,0.07848211253978372,0.921517481550491,4.059097253516563e-07,0.366408071096138
25,0.07458094778547926,0.9254188172943353,2.349201854762316e-07,0.35903591656540224
26,0.07094152284516608,0.9290583392744927,1.3788034123188155e-07,0.35152840437243055
27,0.06754614528009341,0.9324537726407867,8.207911990301806e-08,0.34393783127337463
28,0.06437787464183796,0.935622075799573,4.955858894373605e-08,0.33631138716648623
29,0.06142060035939736,0.9385793692928817,3.0347720868227463e-08,0.3286909474446312
30,0.05865909168708531,0.9413408894684677,1.88444469104156e-08,0.3211130714489172
31,0.05607902362766837,0.9439209645094343,1.1862897350064503e-08,0.3136091615951004
32,0.053666982827456584,0.9463330096037862,7.568757230670959e-09,0.3062057399988619
33,0.05141045730607247,0.9485895378012923,4.892635235881135e-09,0.2989248042328624
34,0.04929781359147542,0.950702183205282,3.2032425845647264e-09,0.29178422991207253
35,0.04731826444040348,0.9526817334363522,2.123244346531286e-09,0.2847981941847216
36,0.045461829887332154,0.9545381686883687,1.4242991109412045e-09,0.2779776002826122
37,0.04371929392104643,0.9562807051124183,9.665352874905093e-10,0.2713304886936345
38,0.042082158664631504,0.957917840672126,6.632424129069182e-10,0.26486242509230157
39,0.040542597549288725,0.9594574019906791,4.6003211515541837e-10,0.25857685886651
40,0.039093408633785874,0.9609065910438175,3.2239659173767284e-10,0.25247544896003704
41,0.03772796893243221,0.9622720308393721,2.2819567160085202e-10,0.2465583559062733
42,0.036440190374035085,0.9635598094628959,1.6306894482411017e-10,0.24082450047415563
43,0.035224477818654565,0.9647755220637423,1.1760313597720971e-10,0.23527179039869925
44,0.03407568940310953,0.9659243105113262,8.55642503225171e-11,0.22989731733371668
45,0.03298909936459271,0.9670109005726247,6.278256950050745e-11,0.22469752653721467
46,0.03196036339895516,0.9680396365546027,4.6442143785362845e-11,0.21966836195885694
47,0.030985486541129946,0.9690145134242466,3.4623484677878926e-11,0.2148053894068917
48,0.03006079350522993,0.9699392064687637,2.6006345237567014e-11,0.21010390037824517
49,0.029182901387138447,0.9708170985931869,1.9674709432961767e-11,0.2055589989775416
50,0.028348694609588623,0.9716513053754238,1.498766069615025e-11,0.20116567415621567
51,0.027555301976044597,0.9724446980124624,1.1493107778853875e-11,0.1969188592915673
52,0.026800075692914767,0.9731999242982157,8.869643066164292e-12,0.19281348091131328
53,0.026080572217946935,0.973919427775166,6.88702975230237e-12,0.18884449816114635
54,0.025394534794656382,0.9746054651999645,5.3791298999308515e-12,0.18500693441678945
55,0.02473987753721091,0.9752601224585639,4.2252096115104275e-12,0.18129590226130599
56,0.024114670936486907,0.9758853290601761,3.336930234924695e-12,0.1777066228845862
57,0.02351712866536742,0.9764828713319833,2.649229059651265e-12,0.17423444081524977
58,0.022945595569291048,0.977054404428595,2.113880677945936e-12,0.1708748347652984
59,0.022398536736220765,0.9776014632620843,1.694919404554701e-12,0.16762342525372448
60,0.02187452754832764,0.978125472450307,1.365362911177141e-12,0.16447597957573493
61,0.02137224462559504,0.9786277553733002,1.104851904200858e-12,0.16142841459791357
62,0.02089045757912335,0.9791095424199787,8.979389904770311e-13,0.1584767977851435
63,0.020428021499076538,0.9795719785001906,7.328405898590284e-13,0.1556173468010856
64,0.01998387010891634,0.9800161298904831,6.005211965881423e-13,0.152846427969192
65,0.019557009523798057,0.9804429904757079,4.940176325193037e-13,0.1501605538344544
66,0.019146512556751764,0.9808534874428403,4.079376224798672e-13,0.14755638002627208
67,0.01875151352155436,0.9812484864781076,3.380857157919788e-13,0.1450307015890395
68,0.018371203486029702,0.9816287965136892,2.8118275324715035e-13,0.14258044891843413
69,0.018004825933919655,0.9819951740658458,2.346544203564927e-13,0.14020268341722184
70,0.017651672797475176,0.9823483272023285,1.9647108963548468e-13,0.13789459296400958
71,0.01731108082655144,0.9826889191732836,1.6502593255918475e-13,0.13565348727124177
72,0.01698242826328346,0.9830175717365776,1.390417273333347e-13,0.1334767931943371
73,0.01666513179439619,0.9833348682054863,1.1749928661109108e-13,0.13136205004181392
74,0.016358643755893458,0.983641356244007,9.958224973908273e-14,0.12930690492617652
75,0.016062449567297913,0.9839375504326174,8.463431751998481e-14,0.12730910818693447
76,0.015776065374804756,0.9842239346251231,7.212598894550267e-14,0.12536650891014472
77,0.015499035884686527,0.9845009641152519,6.162858523204935e-14,0.12347705056307452
78,0.015230932370066182,0.984769067629881,5.279388584136549e-14,0.12163876675780082
79,0.014971350835779546,0.9850286491641751,4.533810373887313e-14,0.11984977715362144
80,0.014719910327493483,0.9852800896724675,3.902922894710008e-14,0.11810828350492411
81,0.014476251372548448,0.9855237486274179,3.367699668464755e-14,0.11641256585852972
82,0.014240034541167778,0.9857599654588031,2.912490818428014e-14,0.11476097890238991
83,0.014010939117734112,0.9859890608822406,2.524386270751393e-14,0.11315194846580261
