Generations no drug,Generations drug,MM fraction
2,2,0.2958573850755821
2,3,0.29175734528382175
2,4,0.2911760388617968
2,5,0.2916903050738856
2,6,0.29254435639938425
2,7,0.2934705363603358
2,8,0.2943694679472117
2,9,0.2952059048462978
2,10,0.29597043435224163
2,11,0.2966641697075433
2,12,0.297292288150614
2,13,0.2978612283546378
2,14,0.2983774750852335
2,15,0.2988470629676131
2,16,0.2992754038808017
2,17,0.299667263071
2,18,0.3000267992270108
2,19,0.3003576247908938
2,20,0.3006628765975201
2,21,0.300945279934253
3,2,0.30457505636924037
3,3,0.2961314462295125
3,4,0.2928873472559245
3,5,0.2917842786137353
3,6,0.29164367772467564
3,7,0.29195252131242067
3,8,0.29246886758233076
3,9,0.2930724667369728
3,10,0.29370170520327127
3,11,0.29432473499995754
3,12,0.2949254004060979
3,13,0.2954960326749334
3,14,0.2960336169184697
3,15,0.2965376903520076
3,16,0.2970091669037713
3,17,0.2974496653761441
3,18,0.2978611281207232
3,19,0.29824560057868027
3,20,0.29860510939160545
3,21,0.2989415950026479
4,2,0.3132421694270765
4,3,0.3019377300933382
4,4,0.29653081329852204
4,5,0.2939075059422552
4,6,0.29270983956258073
4,7,0.29228097282981635
4,8,0.292279302466138
4,9,0.292517498658723
4,10,0.2928887303926944
4,11,0.29333031950432936
4,12,0.29380478288628387
4,13,0.2942894758780283
4,14,0.29477071448804787
4,15,0.2952403354909615
4,16,0.2956936260210371
4,17,0.2961280502383436
4,18,0.29654245230752935
4,19,0.296936549030354
4,20,0.2973106036715193
4,21,0.29766521388461004
5,2,0.32102902693262997
5,3,0.3079494371523217
5,4,0.3009233132413842
5,5,0.2970259505000203
5,6,0.29486407390678965
5,7,0.29371256673888896
5,8,0.29316931659024176
5,9,0.29300036663446644
5,10,0.29306442919995684
5,11,0.2932736453303304
5,12,0.29357211198011113
5,13,0.2939236270051817
5,14,0.2943044472128964
5,15,0.2946988763740492
5,16,0.29509651006108284
5,17,0.2954904749421046
5,18,0.29587628266030175
5,19,0.29625107066278084
5,20,0.29661309206331427
5,21,0.2969613689588029
6,2,0.32783222644342436
6,3,0.3137071968824975
6,4,0.30551239363357496
6,5,0.3005967259176159
6,6,0.2976079498011452
6,7,0.2958013901425046
6,8,0.2947434869157063
6,9,0.2941707787161266
6,10,0.29391764132551984
6,11,0.29387705607473513
6,12,0.29397830146589815
