Generations no drug,Generations drug,MM fraction
17,15,0.42482866769156175
17,16,0.4256539140903342
17,17,0.4264312928944043
17,18,0.42716479854300293
17,19,0.42785800356668774
17,20,0.4285139062438335
17,21,0.4291358840563381
18,2,0.4016510914302609
18,3,0.3879199682932499
18,4,0.3754719117388205
18,5,0.36400889290280913
18,6,0.35340674362058627
18,7,0.3435776431605961
18,8,0.33444596555531547
18,9,0.32590999224557254
18,10,0.3968978751302048
18,11,0.42024536521808226
18,12,0.42130538917600124
18,13,0.4222941550377611
18,14,0.42322244611614906
18,15,0.42409552150502206
18,16,0.4249180586294115
18,17,0.42569425086458956
18,18,0.42642785466714017
18,19,0.42712189122928457
18,20,0.42778029527356987
18,21,0.4284051213195818
19,2,0.4031512534473292
19,3,0.38996904871253596
19,4,0.37796880132160976
19,5,0.36687660271942946
19,6,0.35658200562620246
19,7,0.34700764682998
19,8,0.33808734237739746
19,9,0.329757630103129
19,10,0.3531905543963035
19,11,0.419583135476372
19,12,0.42063804148914175
19,13,0.4216167520118673
19,14,0.42253745593030434
19,15,0.42340499880013444
19,16,0.4242237638354309
19,17,0.42499768102724667
19,18,0.42572931486827087
19,19,0.4264244401291163
19,20,0.4270838465316113
19,21,0.4277104567505926
20,2,0.4045183912590172
20,3,0.3918438291655916
20,4,0.38026175036621995
20,5,0.3695191300920383
20,6,0.3595172657294357
20,7,0.35018773237740425
20,8,0.34147199447320103
20,9,0.33331574097364036
20,10,0.3298045363208323
20,11,0.41895051377295234
20,12,0.42001167387786864
20,13,0.4209799778687089
20,14,0.421892331271805
20,15,0.4227535191113943
20,16,0.423567637172435
20,17,0.4243348731559901
20,18,0.42506804578047913
20,19,0.4257623607791632
20,20,0.42642184351329426
20,21,0.42704931554705805
21,2,0.4057693992906908
21,3,0.3935655675602923
21,4,0.3823746664585424
21,5,0.3719618775934927
21,6,0.36223860537126357
21,7,0.35314414558360435
21,8,0.34462644669099507
21,9,0.33663760730908143
21,10,0.3294259984800797
21,11,0.4179937782177474
21,12,0.4194230429162317
21,13,0.4203802932632155
21,14,0.421283714538044
21,15,0.422137886301033
21,16,0.4229328453025848
21,17,0.4237096450686427
21,18,0.4244403365432329
21,19,0.4251330581911927
21,20,0.42579182060778126
21,21,0.42641935522360375
