Generation,xOC,xOB,xMMd,xMMr,total xMM
0.0,0.2,0.3,0.2,0.3,0.5
0.5263157894736842,0.3102516191511591,0.2502655704241636,0.1907893482624682,0.24869346216220908,0.4394828104246773
1.0526315789473684,0.40307807506657345,0.20401729412607936,0.18662902837980222,0.2062756024275448,0.39290463080734706
1.5789473684210527,0.4687294070225213,0.16668456753282798,0.19022392008432137,0.17436210536032923,0.3645860254446506
2.1052631578947367,0.5118975710970847,0.13724188777622628,0.20110278310395066,0.1497577580227383,0.35086054112668896
2.631578947368421,0.5395716634888101,0.11336926417227383,0.2178815641574932,0.12917750818142282,0.34705907233891603
3.1578947368421053,0.5570608426028436,0.09331960418366028,0.23908081086767363,0.11053874234582244,0.3496195532134961
3.6842105263157894,0.5678162185758929,0.07608084705181357,0.2632050363340597,0.09289789803823396,0.3561029343722937
4.2105263157894735,0.5740064368570053,0.06115479300554635,0.2887098393824752,0.07612893075497325,0.3648387701374484
4.7368421052631575,0.5770384774864838,0.048329229311639035,0.3140538446253257,0.06057844857655159,0.3746322932018773
5.263157894736842,0.5779027872661003,0.03750691003568548,0.3378489567643282,0.04674134593388629,0.3845903026982145
5.789473684210526,0.577359469386023,0.028594349796847017,0.35904000794789576,0.03500617286923456,0.39404618081713033
6.315789473684211,0.5760107741500762,0.02144691984536103,0.37702215647349907,0.025520149531064056,0.40254230600456314
6.842105263157895,0.5743148462512792,0.01586084415348667,0.39164347213621353,0.018180837459020986,0.4098243095952345
7.368421052631579,0.572587613760186,0.011594369201708782,0.4031069179845862,0.0127110990535193,0.4158180170381055
7.894736842105263,0.5710167282303632,0.008398115047034726,0.4118282457211267,0.008756911001475609,0.4205851567226023
8.421052631578947,0.5696892727433773,0.00604037530106553,0.41830477269636623,0.005965579259191174,0.4242703519555574
8.947368421052632,0.5686244283028253,0.004321819975888492,0.42302337655849204,0.0040303751627946026,0.4270537517212866
9.473684210526315,0.5678025446076034,0.0030803524519164957,0.4264105730875813,0.002706529852899241,0.42911710294048055
10.0,0.5671864828977258,0.002189425946798132,0.4288144263817391,0.0018096647737373811,0.4306240911554765
10.0,0.5671864828977258,0.002189425946798132,0.4288144263817391,0.0018096647737373811,0.4306240911554765
11.2,0.7262128238892671,0.0028405531210599507,0.2689843802273422,0.001962242762331393,0.2709466229896736
12.4,0.7760722172052215,0.004950020086795152,0.21549695812117378,0.0034808045868106427,0.2189777627079844
13.6,0.792062661173376,0.0097212402285521,0.1907359368365495,0.007480161761524596,0.1982160985980741
14.8,0.7901677971230353,0.019780022323478304,0.1728128014059651,0.01723937914752571,0.19005218055349082
16.0,0.7702439679457158,0.039242647159111695,0.1508056196817895,0.03970776521339196,0.19051338489518144
16.0,0.7702439679457158,0.039242647159111695,0.1508056196817895,0.03970776521339196,0.19051338489518144
17.2,0.6440174335044374,0.0328680401716035,0.28437099633940804,0.038743529984561306,0.32311452632396936
18.4,0.5943066376542286,0.01919447678626028,0.36395956729373546,0.022539318265785913,0.3864988855595214
19.6,0.5767990360282251,0.00969639005531157,0.40303267299938156,0.010471900917091104,0.41350457391647266
20.8,0.570170749548808,0.004601454014197755,0.42082127623881305,0.004406520198189335,0.42522779643700237
22.0,0.5675078740828775,0.0021247035342418685,0.42859157084993915,0.0017758515329485206,0.43036742238288767
22.0,0.5675078740828775,0.0021247035342418685,0.42859157084993915,0.0017758515329485206,0.43036742238288767
23.2,0.7263539685778156,0.002757863604765084,0.26896111440291864,0.0019270534145126533,0.2708881678174313
24.4,0.7762127934990424,0.0048075086522869365,0.2155599092710313,0.0034197885776616793,0.21897969784869298
25.6,0.7923038962587822,0.009445465682622823,0.19089834680029297,0.007352291258346263,0.19825063805863924
26.8,0.7906536859989309,0.0192353836297839,0.1731524832334311,0.0169584471379436,0.1901109303713747
28.0,0.7711978977503771,0.03823040200428134,0.15144590792202903,0.03912579232349145,0.19057170024552048
28.0,0.7711978977503771,0.03823040200428134,0.15144590792202903,0.03912579232349145,0.19057170024552048
29.2,0.6442403050798369,0.031985449694603825,0.28566640761173867,0.03810783761403584,0.3237742452257745
30.4,0.5942498179623646,0.018632792247531973,0.365030249946928,0.022087139843386953,0.38711738979031496
31.6,0.576707756936157,0.009395428180881231,0.4036632940714522,0.010233520811701926,0.4138968148831541
32.8,0.570108047431701,0.004454062526463849,0.42113830790686746,0.004299582135135987,0.42543789004200344
34.0,0.5674741257790433,0.0020556056846751086,0.42873881940944475,0.0017314491269818468,0.4304702685364266
34.0,0.5674741257790433,0.0020556056846751086,0.42873881940944475,0.0017314491269818468,0.4304702685364266
35.2,0.7263980876658903,0.002667977623414423,0.26905547326841006,0.0018784614425285833,0.27093393471093863
36.4,0.776332850809717,0.004651400078403882,0.21568204129273474,0.0033337078196008824,0.21901574911233562
37.6,0.792571262203432,0.009142631845122496,0.19111646659111942,0.007169639361234185,0.1982861059523536
38.8,0.7912294933560645,0.018638106866029597,0.17358053951786853,0.016551860261876824,0.19013239977974536
40.0,0.772356440521041,0.03712890566979717,0.15225096368809407,0.03826369012474676,0.19051465381284083
40.0,0.772356440521041,0.03712890566979717,0.15225096368809407,0.03826369012474676,0.19051465381284083
41.2,0.6444929933403291,0.031026404933373226,0.2872982777111738,0.03718232401952934,0.32448060173070314
42.4,0.5941574270207144,0.018019833683502913,0.3663737901128644,0.021448949187242862,0.3878227393001073
43.6,0.5765808596488913,0.009066061256640744,0.40444985116278376,0.009903227935606128,0.41435307909838986
44.8,0.5700234773913756,0.004292552721105119,0.4215311932810576,0.004152776609892704,0.4256839698909503
46.0,0.5674292893988407,0.0019798503829400577,0.42892010016876786,0.001670760052404605,0.4305908602211725
46.0,0.5674292893988407,0.0019798503829400577,0.42892010016876786,0.001670760052404605,0.4305908602211725
47.2,0.7264479291724787,0.002569428053384185,0.2691705267074825,0.001812116071602955,0.27098264277908546
48.4,0.7764735530436075,0.0044802934740054805,0.21583005228980132,0.0032161012018721968,0.2190461534916735
49.6,0.7928882258244163,0.008811010687196266,0.19138133741397226,0.006919426092891937,0.1983007635068642
50.8,0.791918756426676,0.01798580299634182,0.17410430400932939,0.015991136605113174,0.19009544061444256
52.0,0.7737594404942062,0.035935595070362855,0.1532486857442926,0.03705627876618178,0.19030496451047438
52.0,0.7737594404942062,0.035935595070362855,0.1532486857442926,0.03705627876618178,0.19030496451047438
53.2,0.6447792537184226,0.029989332237148406,0.28932762012081115,0.03590379401329585,0.325231414134107
54.4,0.5940209768227165,0.017354542052478283,0.36803549878740505,0.020588982425154088,0.38862448121255916
55.6,0.5764112905122025,0.008707789429321674,0.40541586699618687,0.009465053141703471,0.41488092013789035
56.8,0.5699131529015466,0.004116718159967922,0.42201054538743477,0.003959583620446903,0.42597012900788167
58.0,0.5673715338072858,0.0018973523964450861,0.4291399124626295,0.0015912013933439277,0.43073111385597346
58.0,0.5673715338072858,0.0018973523964450861,0.4291399124626295,0.0015912013933439277,0.43073111385597346
59.2,0.7265038020914327,0.0024621062306680853,0.26930886367028845,0.0017252281076444182,0.27103409177793286
60.4,0.7766369219055639,0.004293993978359643,0.21600707416456005,0.0030620101392645443,0.2190690843038246
61.6,0.7932601730171936,0.008450187600940745,0.19169874918300067,0.006590890572543698,0.19828963975554437
62.8,0.7927350411626246,0.01727752255843067,0.1747365515937908,0.015250885443421186,0.189987437037212
64.0,0.7754404233212778,0.03464867992432839,0.15446854574705435,0.03544235252936791,0.18991089827642227
64.0,0.7754404233212778,0.03464867992432839,0.15446854574705435,0.03544235252936791,0.18991089827642227
65.2,0.645099369758892,0.028872897260457733,0.2918130422435828,0.03421469255145297,0.3260277347950358
66.4,0.5938313594167507,0.016636413108896127,0.37005455832947093,0.01947767091368747,0.3895322292431584
67.6,0.5761926410745447,0.008320626375979641,0.40657974586753,0.008906988278704125,0.4154867341462341
68.8,0.5697738865057828,0.003926666005469638,0.4225840426858917,0.003715406196402956,0.4262994488822947
70.0,0.5672994642845511,0.0018081879033336793,0.42940133376789996,0.001491015242423374,0.43089234901032336
70.0,0.5672994642845511,0.0018081879033336793,0.42940133376789996,0.001491015242423374,0.43089234901032336
71.2,0.7265657827307163,0.0023461155299800557,0.26947218245083204,0.0016159212959264112,0.27108810374675846
72.4,0.7768241278080859,0.004092663091656603,0.2162151147640429,0.002868098104289898,0.2190832128683328
73.6,0.7936904497381267,0.008060364154187037,0.192072495733657,0.006176697876731974,0.19824919361038898
74.8,0.7936874459397304,0.01651314378212845,0.17548624228116194,0.014313183237453057,0.189799425518615
76.0,0.7774246194252602,0.033266117793901206,0.15593380678976096,0.03337548665680416,0.1893092934465651
76.0,0.7774246194252602,0.033266117793901206,0.15593380678976096,0.03337548665680416,0.1893092934465651
77.2,0.645451023615567,0.027675522137368912,0.2947981789713478,0.032075311726629384,0.32687349069797716
78.4,0.593580840446484,0.015865546256307258,0.3724537898962498,0.018099858778795826,0.3905536486750456
79.6,0.5759207915445773,0.007905229966111298,0.4079489479990142,0.00822506233482322,0.41617401033383744
80.8,0.5696041545190734,0.0037229038109937306,0.42325364170081076,0.003419327719865482,0.42667296942067623
82.0,0.5672126027861484,0.0017126385968181642,0.42970480107200504,0.001369981389566073,0.4310747824615711
82.0,0.5672126027861484,0.0017126385968181642,0.42970480107200504,0.001369981389566073,0.4310747824615711
83.2,0.7266336247977593,0.0022218293843839438,0.26966057788753844,0.0014840078761848125,0.27114458576372324
84.4,0.7770349374588696,0.003876916653772447,0.2164541916178035,0.0026340292585134784,0.21908822087631696
85.6,0.7941789150213586,0.007642528782949686,0.19250279920397492,0.005675906374631463,0.1981787055786064
86.8,0.7947770944198245,0.01569359528588187,0.1763552026940343,0.01317441142234536,0.18952961411637964
88.0,0.7797210191346776,0.031785359313005225,0.15765462068053307,0.03083961396648378,0.18849423464701684
88.0,0.7797210191346776,0.031785359313005225,0.15765462068053307,0.03083961396648378,0.18849423464701684
89.2,0.6458288712745306,0.02639522279511192,0.298296981568022,0.029479650689466595,0.3277766322574886
90.4,0.5932654613974824,0.015042828290829374,0.3752281174106585,0.01646429423047925,0.3916924116411377
91.6,0.575596001308764,0.007463064456262999,0.4095139105290371,0.007427652910808129,0.4169415634398452
92.8,0.5694053510229853,0.0035064249390740383,0.42401289896178634,0.0030758724781679383,0.4270887714399543
94.0,0.5671120661705251,0.0016112325021734656,0.43004705619274414,0.0012301151242904897,0.43127717131703464
94.0,0.5671120661705251,0.0016112325021734656,0.43004705619274414,0.0012301151242904897,0.43127717131703464
95.2,0.7267070845458812,0.002089944553284803,0.26987201642506464,0.0013317417702594669,0.2712037581953241
96.4,0.7772679606688517,0.0036479182415826024,0.21672179072830616,0.002363808520466478,0.21908559924877263
