Generation,nOC,nOB,nMMd,nMMr,total nMM
160.50251256281405,39.42794871309744,32.40659683249729,3.0103415029909946,57.58307031870025,60.59341182169125
161.5075376884422,39.4810367818373,32.37964465945647,3.011233447628009,57.735066030174906,60.746299477802914
162.51256281407035,39.532022527687765,32.35361881282437,3.0120888220552704,57.881497131494655,60.89358595354992
163.5175879396985,39.58098951954704,32.32849218406862,3.0129091600482925,58.0225534202621,61.035462580310394
164.52261306532662,39.62801780076602,32.304238074253796,3.013695930426166,58.1584192817527,61.172115212178866
165.52763819095475,39.67318414085054,32.28083022284627,3.014450539635891,58.28927376086834,61.30372430050423
166.5326633165829,39.716562503444614,32.25824282964573,3.0151743334125882,58.41529059265518,61.43046492606777
167.53768844221105,39.758224114148724,32.236450572802994,3.0158686001898145,58.5366383597523,61.552506959942114
168.5427135678392,39.7982371427769,32.21542864112026,3.0165345734860387,58.653480543822845,61.670015117308886
169.54773869346732,39.83666684330606,32.195152747496756,3.017173434445195,58.76597563577871,61.78314907022391
170.55276381909547,39.87357606963186,32.17559913320738,3.017786313281706,58.87427720133669,61.89206351461839
171.5577889447236,39.909025456936455,32.156744575094415,3.018374291342431,58.97853398051046,61.996908271852895
172.56281407035175,39.94307310701904,32.138566400724514,3.0189384039439946,59.07889001700393,62.09782842094792
173.5678391959799,39.97577448698094,32.1210424967303,3.0194796427511705,59.17548477669936,62.194964419450535
174.57286432160802,40.00718289293506,32.10415130303851,3.0199989570541166,59.2684532340187,62.288452191072814
175.57788944723617,40.03734984311877,32.08787180894019,3.0204972548809357,59.35792594307559,62.37842319795653
176.5829145728643,40.06632485665107,32.072183559560294,3.02097540526064,59.4440291554913,62.46500456075194
177.58793969849245,40.09415513568581,32.057066657218584,3.0214342410065558,59.52688499190158,62.548319232908135
178.5929648241206,40.12088587680204,32.04250175454088,3.021874559736058,59.60661151861392,62.62848607834997
179.59798994974875,40.14656080229782,32.02847004141305,3.022297124488266,59.683322815412346,62.705619939900615
180.60301507537687,40.171222055593205,32.01495324322206,3.022702665512797,59.757129090379166,62.77983175589196
181.608040201005,40.194909791057206,32.00193362121339,3.0230918827649473,59.82813683882654,62.85122872159148
182.61306532663315,40.21766237321252,31.98939396390605,3.0234654468910427,59.896448926199234,62.91991437309028
183.6180904522613,40.239516925153566,31.97731756836258,3.0238239996668907,59.96216466465067,62.98598866431756
184.62311557788945,40.26050929126821,31.96568823362389,3.024168155400408,60.02537992064217,63.04954807604258
185.62814070351757,40.28067363037125,31.954490261174417,3.024498502976055,60.08618724579933,63.11068574877538
186.63316582914572,40.30004250588629,31.94370844638673,3.0248156068280183,60.14467596196464,63.16949156879266
187.63819095477385,40.318647406436014,31.933328054496652,3.0251200074183275,60.20093226048266,63.22605226790099
188.643216080402,40.336518824430485,31.923334811290047,3.0254122221055333,60.25503928534494,63.28045150745048
189.64824120603015,40.353685910882184,31.913714904025912,3.0256927466930255,60.30707723071811,63.33276997741113
190.65326633165827,40.37017634751319,31.904454970821046,3.0259620569136083,60.35712347100214,63.383085527915746
191.65829145728642,40.386016700444976,31.895542079626495,3.026220608944015,60.40525265753144,63.43147326647546
192.66331658291455,40.401232849709764,31.88696372890439,3.0264688385495297,60.45153664962947,63.478005488178994
193.6683417085427,40.41584976976295,31.87870782046816,3.0267071635453386,60.4960447677562,63.52275193130154
194.67336683417085,40.429890998787904,31.870762666451288,3.026935985294425,60.53884387305329,63.56577985834771
195.67839195979897,40.443379030812594,31.86311697275835,3.02715568872559,60.579998416509774,63.60715410523537
196.68341708542712,40.456335974532635,31.855759821708528,3.0273666416157416,60.61957043822506,63.646937079840804
197.68844221105527,40.46878290174965,31.84868066641539,3.027569196991308,60.65761975158467,63.68518894857598
198.6934673366834,40.480739755557615,31.841869323323735,3.027763693977984,60.6942040239469,63.72196771792488
199.69849246231155,40.49222600334507,31.83531595889872,3.0279504568267237,60.729378746270186,63.75732920309691
200.7035175879397,40.50326020680063,31.829011076413348,3.0281297969424186,60.763197416433755,63.79132721337617
201.70854271356782,40.513860214771164,31.822945510786763,3.0283020127691715,60.795711544887396,63.82401355765657
202.71356783919597,40.52404315897981,31.81711041810576,3.028467390475916,60.82697073399837,63.85543812447429
203.7185929648241,40.53382550556617,31.811497255306094,3.028626204840095,60.85702280448454,63.88564900932463
204.72361809045225,40.54322306437551,31.80609777745593,3.028778719495245,60.88591382015533,63.914692539650574
205.7286432160804,40.552250955407814,31.80090405685795,3.0289251862887205,60.91368797911694,63.94261316540566
206.73366834170852,40.560923761180085,31.795908428958274,3.0290658474877095,60.94038793982874,63.969453787316446
207.73869346733667,40.56925551283439,31.79110349907347,3.0292009355153606,60.96605478134056,63.99525571685592
208.7437185929648,40.5772597435518,31.786482135560433,3.0293306732544867,60.990728046206954,64.02005871946145
209.74874371859295,40.58494945427915,31.78203746804519,3.0294552741986234,61.014445756606705,64.04390103080533
210.7537688442211,40.592337111262886,31.77776286765047,3.0295749435206583,61.03724455171219,64.06681949523285
211.75879396984922,40.599434345679306,31.773651942496134,3.029689879177771,61.059159779003146,64.08884965818092
212.76381909547737,40.606252394934316,31.769698559314847,3.0298002694793644,61.08022525601699,64.11002552549635
213.76884422110552,40.612802535889436,31.76589676078105,3.0299062961136523,61.1004737434045,64.13038003951816
214.77386934673365,40.61909520779349,31.762240861672808,3.030008131732709,61.11993647194055,64.14994460367326
215.7788944723618,40.62514065424307,31.758725327406378,3.0301059442613796,61.13864383027832,64.1687497745397
216.78391959798995,40.630948628327545,31.755344880677203,3.0301998923743665,61.15662470833589,64.18682460071025
217.78894472361807,40.636528474589994,31.75209438492359,3.0302901309927925,61.17390725650094,64.20419738749374
218.79396984924622,40.641889139857724,31.748968942442204,3.0303768064907026,61.19051823352817,64.22089504001887
219.79899497487435,40.647039280618664,31.745963787192295,3.030460061455664,61.20648368764315,64.23694374909881
220.8040201005025,40.651987097796024,31.743074375790368,3.030540030916955,61.22182839644168,64.25236842735863
221.80904522613065,40.656740622986206,31.740296287201524,3.0306168461093215,61.23657645783861,64.26719330394793
222.81407035175877,40.66130743483976,31.737625308254806,3.030690631416085,61.250750796475934,64.28144142789202
223.81909547738692,40.66569493777144,31.73505733960369,3.0307615077623087,61.26437370947322,64.29513521723553
224.82412060301505,40.669910148836976,31.7325884755424,3.0308295896930475,61.277466399991106,64.30829598968415
