Generation,nOC,nOB,nMMd,nMMr,total nMM
0.0,20.0,30.0,20.0,5.0,25.0
1.0169491525423728,35.792515716039574,28.462688753221133,20.124956928935674,5.1031605063974945,25.228117435333168
2.0338983050847457,42.550034891256146,27.108887394368125,21.021275203240425,5.301722008535742,26.322997211776165
3.0508474576271185,46.12772978688481,25.868361403239675,22.131492437569037,5.517044063673148,27.648536501242184
4.067796610169491,48.49353595819724,24.71761850438918,23.280432488781756,5.725542096024733,29.005974584806488
5.084745762711864,50.31810645632667,23.64599351627911,24.40530630996984,5.9199385533985085,30.32524486336835
6.101694915254237,51.83313879372143,22.64691221083966,25.480948655797256,6.098265688432924,31.57921434423018
7.11864406779661,53.1217232099432,21.71526963151241,26.49581390450789,6.260368905167627,32.756182809675515
8.135593220338983,54.217215569171515,20.846602448653666,27.443873539161682,6.4067456791289015,33.85061921829058
9.152542372881356,55.136887572250984,20.036817972942362,28.321785458946525,6.5381440227687015,34.85992948171523
10.169491525423728,55.89324542158474,19.282099952504534,29.12784540428513,6.65541422803882,35.78325963232395
11.1864406779661,56.49769202064755,18.57887113523316,29.86154491895537,6.759447567052772,36.62099248600814
12.203389830508474,56.9615771762885,17.92377413486728,30.52333682963943,6.851146428279294,37.374483257918726
13.220338983050848,57.296375375205464,17.313658249143664,31.11447385228771,6.93140702515497,38.04588087744268
14.23728813559322,57.51359260038554,16.745568182420918,31.63687463665489,7.001107908916467,38.63798254557136
15.254237288135592,57.62460793848425,16.216733539944727,32.093004403541336,7.061101870531974,39.154106274073314
16.271186440677965,57.64051932562666,15.724558653644252,32.48576524973216,7.112210057292121,39.597975307024285
17.28813559322034,57.57201584526282,15.266612829878136,32.81839711042311,7.155217814717225,39.97361492514034
18.305084745762713,57.429275679968825,14.840620596791343,33.09438506634472,7.190871721986776,40.285256788331495
19.322033898305083,57.221896039030284,14.444452788370281,33.31738145783503,7.219877917734087,40.53725937556912
20.338983050847457,56.95884713795131,14.076117658031603,33.49113400550162,7.242901063537036,40.734035069038654
21.35593220338983,56.648443003003614,13.733752358975236,33.61942373091952,7.26056410476824,40.879987835687764
22.3728813559322,56.29833376520544,13.415615095282702,33.70601386441711,7.273448554567489,40.979462418984596
23.389830508474574,55.91550955934304,13.120077438857239,33.754605378590156,7.282095201016182,41.03670057960634
24.406779661016948,55.506315436741474,12.845617161878517,33.76880127759916,7.287005162575818,41.055806440174976
25.423728813559322,55.076474603463495,12.590811448190724,33.75207784428716,7.288641194680905,41.040719038968064
26.440677966101696,54.63111755843924,12.354330497271235,33.70776231524404,7.287429186948737,40.995191502192775
27.457627118644066,54.17481538671562,12.13493151148769,33.63901624581502,7.2837597942284145,40.92277604004344
28.47457627118644,53.7116156718839,11.93145304578138,33.548823840391286,7.277990159395629,40.826813999786914
29.491525423728813,53.24507971883523,11.742809711307617,33.439984589575204,7.270445689757095,40.7104302793323
30.508474576271183,52.77832016983544,11.56798721799326,33.315109562923446,7.2614218554767085,40.57653141840015
31.525423728813557,52.31403825016904,11.406037729862646,33.176620774526015,7.251185990394876,40.42780676492089
