Generations no drug,Generations drug,MM number
2,2,54.64494847799573
2,3,53.800085106833784
2,4,53.69458159715551
2,5,53.789870894718675
2,6,53.939348901602045
2,7,54.096150990886926
2,8,54.2445896090284
2,9,54.379918566288055
2,10,54.501450730695666
2,11,54.60998958921392
2,12,54.70681766596025
2,13,54.7932908575964
2,14,54.870681712100335
2,15,54.940126971601515
2,16,55.00261954334115
2,17,55.059017634930065
2,18,55.110060023519374
2,19,55.15638242363982
2,20,55.19853252647112
2,21,55.236983338967846
3,2,56.83730625720136
3,3,54.93560029593322
3,4,54.28289532944458
3,5,54.0792051594634
3,6,54.05854797248275
3,7,54.11632510464007
3,8,54.206939861499635
3,9,54.30920814002508
3,10,54.412958420408145
3,11,54.51330251066396
3,12,54.60799681603864
3,13,54.696156846193546
3,14,54.7776029235459
3,15,54.852516918198006
3,16,54.921257502796486
3,17,54.98425993890696
3,18,55.04198158706547
3,19,55.094872390175055
3,20,55.14336013932075
3,21,55.1878433044393
4,2,59.20237725943688
4,3,56.476204604228954
4,4,55.317899172080644
4,5,54.800931723741506
4,6,54.58077299040334
4,7,54.508300263295375
4,8,54.51222133555414
4,9,54.55600007078359
4,10,54.61997080467489
4,11,54.69318752414236
4,12,54.76943592034553
4,13,54.845168497498264
4,14,54.91838458093234
4,15,54.988000634015215
4,16,55.05348467571425
4,17,55.114638832902266
4,18,55.171466997007535
4,19,55.22409297852209
4,20,55.27270973721892
4,21,55.317547012426594
5,2,61.47400715807944
5,3,58.15129402358012
5,4,56.57388354773542
5,5,55.77308673053917
5,6,55.3591011085482
5,7,55.152083389715976
5,8,55.06106511652468
5,9,55.03686467570919
5,10,55.05153917256151
5,11,55.08861010015461
5,12,55.138088275072754
5,13,55.19380219418771
5,14,55.25189752422863
5,15,55.30996275597538
5,16,55.366503478122944
5,17,55.42061752756792
5,18,55.47178975944596
5,19,55.519759551082416
5,20,55.56443415172558
5,21,55.605830520868956
6,2,63.56898200467114
6,3,59.83325280648515
6,4,57.92608910038642
6,5,56.88474203624223
6,6,56.29741682416591
6,7,55.96473174745696
6,8,55.7816121336697
6,9,55.6891089730932
6,10,55.65253462377082
6,11,55.650708757411486
6,12,55.670322103179195
6,13,55.70282688762527
6,14,55.74264641507
6,15,55.786106921980156
6,16,55.830779772183405
6,17,55.87506641868453
6,18,55.91792912899484
6,19,55.95871376779051
6,20,55.99703016658081
6,21,56.03267105504568
7,2,65.47066098047337
7,3,61.46137535960518
7,4,59.30367272596916
7,5,58.066509336723044
7,6,57.33144287244188
7,7,56.887862411086935
7,8,56.62112862993201
7,9,56.465076056464596
7,10,56.379746058200425
7,11,56.34012891225788
7,12,56.330122520602295
7,13,56.339126189099524
7,14,56.360041620601024
7,15,56.388058038040136
7,16,56.419891447191304
7,17,56.45329585003764
7,18,56.48674171233939
7,19,56.519200043663176
7,20,56.549995267503526
7,21,56.57870258286756
8,2,67.18712312228794
8,3,63.008077749608816
8,4,60.66605595027954
8,5,59.274348135571735
8,6,58.41761122962701
8,7,57.87992896394854
8,8,57.54060135361705
8,9,57.32834481731187
8,10,57.199213086113055
8,11,57.125169990184354
8,12,57.08783231247177
8,13,57.07487915330731
8,14,57.077910059348184
8,15,57.091124115543096
8,16,57.11048143127484
8,17,57.13315693088806
8,18,57.157176516731084
8,19,57.181170187380204
8,20,57.204200610522086
8,21,57.22564267220686
9,2,68.73488273659207
9,3,64.46271502505573
9,4,61.99023817031553
9,5,60.48014033489115
9,6,59.526144548340014
9,7,58.91114380400097
9,8,58.51100139026312
9,9,58.25097719642992
9,10,58.084201981443904
9,11,57.98030706651696
9,12,57.91908849169241
9,13,57.88681545162915
9,14,57.87399790682301
9,15,57.87399266406192
9,16,57.882107920834535
9,17,57.89501384937837
9,18,57.910345975101784
9,19,57.92643251154674
9,20,57.94210394963266
9,21,57.956557846074595
10,2,70.13232700159931
10,3,65.82341519353143
10,4,63.26367754812975
10,5,61.66599619520956
10,6,60.63662308918619
10,7,59.96005555006128
10,8,59.510647047318066
10,9,59.21148781048814
10,10,59.01364505934039
10,11,58.8849975766502
10,12,58.80391769502633
10,13,58.75554023954499
10,14,58.729479576557196
10,15,58.71838842299564
10,16,58.71702308953919
10,17,58.72162236752245
10,18,58.729485420997776
10,19,58.73867955512342
10,20,58.747834398048546
10,21,58.75599399831956
11,2,71.39710428544296
11,3,67.09280067814866
11,4,64.48015619171095
11,5,62.82071127574025
11,6,61.735074458524515
11,7,61.011197038424534
11,8,60.52331578028228
11,9,60.1933329731328
11,10,59.97093425895435
11,11,59.82272166554199
11,12,59.725977484055804
11,13,59.66493999861976
11,14,59.62849884288822
11,15,59.608727124875095
11,16,59.59992102814411
11,17,59.597955983619315
11,18,59.59984627623689
11,19,59.60343773922264
11,20,59.607189239754796
11,21,59.61001555738917
12,2,72.545181935383
12,3,68.27568816989874
12,4,65.63730723531312
12,5,63.93750725533553
12,6,62.81202379488567
12,7,62.05344267649372
12,8,61.53687530524395
12,9,61.183776457520835
12,10,60.942985529700856
12,11,60.780211755764434
12,12,60.67192501007529
12,13,60.601668125698886
12,14,60.55775365003227
12,15,60.53178446037481
12,16,60.51767802764822
12,17,60.511008210978055
12,18,60.50855151570213
12,19,60.50796834196935
12,20,60.507575429445495
12,21,60.50617994831285
13,2,73.59061779306907
13,3,69.37783438526282
13,4,66.73510438667408
13,5,65.01256121751497
13,6,63.86116434779279
13,7,63.07884478502403
13,8,62.54228081685607
13,9,62.17303219830563
13,10,61.919508432955034
13,11,61.746834220233005
13,12,61.63089458297301
13,13,61.554705609811485
13,14,61.506128619788285
13,15,61.47639058090663
13,16,61.45910183978796
13,17,61.449589253717804
13,18,61.444433579796325
13,19,61.44114261621441
13,20,61.43791605780748
13,21,61.4334742912215
14,2,74.54562878771017
14,3,70.40525149185551
14,4,67.77492466018481
14,5,66.04403262104468
14,6,64.87843723170513
14,7,64.08179861180592
14,8,63.53283252152199
14,9,63.153611273717914
14,10,62.892436105349866
14,11,62.71409267268477
14,12,62.59406696849017
14,13,62.51498868702915
14,14,62.464374010735625
14,15,62.43315510439515
14,16,62.41469714173257
14,17,62.404127730939514
14,18,62.39786883359157
14,19,62.3933042396313
14,20,62.388539864899755
14,21,62.3822270574407
15,2,75.42077136507235
15,3,71.36383944011213
15,4,68.75895784731358
15,5,67.03140873901538
15,6,65.86138646551473
15,7,65.05843676676983
15,8,64.50362121650166
15,9,64.11982129062528
15,10,63.855476411234804
15,11,63.67522813605949
15,12,63.554314222563335
15,13,63.47509409038553
15,14,63.4248283619318
15,15,63.394223031659045
15,16,63.37645160619127
15,17,63.36648375360646
15,18,63.360614750730896
15,19,63.35613008314075
15,20,63.35106146768131
15,21,63.3440074097613
16,2,76.22515115030862
16,3,72.25919707964627
16,4,69.68983318875209
16,5,67.9750621285076
16,6,66.80870130057478
16,7,66.00618537231888
16,8,65.4511106897598
16,9,65.06737982851196
16,10,64.80375803206223
16,11,64.62489655028027
16,12,64.5059071049903
16,13,64.42897483863666
16,14,64.38117962062934
16,15,64.3530598888089
16,16,64.33764300206377
16,17,64.32977626154789
16,18,64.32565659667978
16,19,64.32249284005252
16,20,64.31826029279983
16,21,64.31151757354795
17,2,76.96662632071116
17,3,73.0965347554374
17,4,70.570382521319
17,5,68.87594571370651
17,6,67.71988885497377
17,7,66.92343591689387
17,8,66.37282063578736
17,9,65.99311430527975
17,10,65.7335494411365
17,11,65.55890780120936
17,12,65.44427398046066
17,13,65.3717378450626
17,14,65.32826127473791
17,15,65.30426462830528
17,16,65.29266798186003
17,17,65.28822727364063
17,18,65.28706491110333
17,19,65.28633262326385
17,20,65.28396343662487
17,21,65.27848887372676
18,2,77.65199100267822
18,3,73.88064425767037
18,4,71.40349092248553
18,5,69.73538332667029
18,6,68.5950376825363
18,7,67.8093009752581
18,8,67.26708467612312
18,9,66.8947277184854
18,10,66.642035207536
18,11,66.47401414754876
18,12,66.36580159444318
18,13,66.29945735072081
18,14,66.26187771051048
18,15,66.24340674606223
18,16,66.23689075304809
18,17,66.23702047358849
18,18,66.23986492966222
18,19,66.24253456827269
18,20,66.24293391585839
18,21,66.23957661261637
19,2,78.28713463738576
19,3,74.61590077555299
19,4,72.19200363166213
19,5,70.55492458941848
19,6,69.43464619471031
19,7,68.66343101507024
19,8,68.13286421638595
19,9,67.77061461484172
19,10,67.52713722262668
19,11,67.36773786393799
19,12,67.26767038336693
19,13,67.20901808395936
19,14,67.17865538976919
19,15,67.16688573548181
19,16,67.16650987847159
19,17,67.17217612596639
19,18,67.17991791325153
19,19,67.18681880365803
19,20,67.19076543730792
19,21,67.19026294204801
20,2,78.8771781845458
20,3,75.30628183160776
20,4,72.93866984165409
20,5,71.33624446018435
20,6,70.23949746872073
20,7,69.48587621580235
20,8,68.9696046576477
20,9,68.61971614405509
20,10,68.38737104265185
20,11,68.23823104701066
20,12,68.14771829987001
20,13,68.09798357731698
20,14,68.07591638544709
20,15,68.07180936528465
20,16,68.0784421412809
20,17,68.09043976615816
20,18,68.10381578426541
20,19,68.11563877612532
20,20,68.12378735185368
20,21,68.12676506802855
21,2,79.42658876501444
21,3,75.95539452779506
21,4,73.64611042877215
21,5,72.08107389615317
21,6,71.01056741755893
21,7,70.27698199701533
21,8,69.77712380661488
21,9,69.44140517261286
21,10,69.22173032021118
21,11,69.08416050253217
21,12,69.00432736879739
21,13,68.96448559545738
21,14,68.9515703838816
21,15,68.95588911111632
21,16,68.97022069939543
21,17,68.98918422504538
21,18,69.00878586662384
21,19,69.02609037163164
21,20,69.03897592689678
21,21,69.04595110403054
