Generations no drug,Generations drug,MM number
2,2,20.451255736432973
2,3,20.026414802397188
2,4,20.20482972350626
2,5,20.538041550871753
2,6,20.899057491026305
2,7,21.245953570218703
2,8,21.56528880287015
2,9,21.85420841498532
2,10,22.11386882606698
2,11,22.34682989665081
2,12,22.555987699844728
2,13,22.7441435734738
2,14,22.913844949739456
2,15,23.067343398274964
2,16,23.20660195566121
2,17,23.333321392506058
2,18,23.448971992376066
2,19,23.55482481859485
2,20,23.651980126905105
2,21,23.741392251231222
3,2,22.042695519250934
3,3,20.51180421842727
3,4,20.106946309480595
3,5,20.1110296510139
3,6,20.281402208592013
3,7,20.518800398506105
3,8,20.778352221899283
3,9,21.038790551429994
3,10,21.28998024250384
3,11,21.527322824087804
3,12,21.749063594777365
3,13,21.954927730668643
3,14,22.145402640085628
3,15,22.321350607266893
3,16,22.48379578722205
3,17,22.633806966406453
3,18,22.77243371539849
3,19,22.90067294080364
3,20,23.019452827012884
3,21,23.12962691769876
4,2,24.06889567779126
4,3,21.6355478494148
4,4,20.684481150830585
4,5,20.34309229145801
4,6,20.287725656578452
4,7,20.375040900139407
4,8,20.534332909523997
4,9,20.728271822959762
4,10,20.936290251821955
4,11,21.146790962228003
4,12,21.35320747361571
4,13,21.551894430570385
4,14,21.740944809123558
4,15,21.919501793955604
4,16,22.087346282497244
4,17,22.244643799799377
4,18,22.39178640499263
4,19,22.529292611525815
4,20,22.657743712011154
4,21,22.777743294351065
5,2,26.151570260636117
5,3,23.02526023878809
5,4,21.605548527622524
5,5,20.94519332396472
5,6,20.667915632764622
5,7,20.598211340262985
5,8,20.645244716975466
5,9,20.75856057867389
5,10,20.908718066447094
5,11,21.077944706744873
5,12,21.25527787041595
5,13,21.433888158555774
5,14,21.609531523127494
5,15,21.779618867630735
5,16,21.94263794400617
5,17,22.097784295809856
5,18,22.24472023922375
5,19,22.38341464427336
5,20,22.514035008505758
5,21,22.63687396586834
6,2,28.149931268725467
6,3,24.509031073224268
6,4,22.702503282131808
6,5,21.762148821406246
6,6,21.28092569660388
6,7,21.06102590290751
6,8,20.996453076833937
6,9,21.026343355814376
6,10,21.113944576442684
6,11,21.236231830809263
6,12,21.378397180592174
6,13,21.53075331693926
6,14,21.686907835309086
6,15,21.842643074819186
6,16,21.99520502920285
6,17,22.142838815575907
6,18,22.284477761011562
6,19,22.419531320879855
6,20,22.547737987614976
6,21,22.669061861608753
7,2,30.013279773363656
7,3,26.00090744797642
7,4,23.882880462264804
7,5,22.7035661983071
7,6,22.041279186975334
7,7,21.68380243082407
7,8,21.514154629154355
7,9,21.463433090615787
7,10,21.48899089177881
7,11,21.56342730590004
7,12,21.668643069793887
7,13,21.792446323751438
7,14,21.926522504200225
7,15,22.06516923926038
7,16,22.20448104862877
7,17,22.341808036173877
7,18,22.475387588654893
7,19,22.604088171641045
7,20,22.727228515753104
7,21,22.84444849371915
8,2,31.728534171917413
8,3,27.456638705830695
8,4,25.09279372470304
8,5,23.713581026503864
8,6,22.894106606653114
8,7,22.413887406163223
8,8,22.1483863710315
8,9,22.02268074246976
8,10,21.989472661783243
8,11,22.017778402074047
8,12,22.08672433487966
8,13,22.181956783815185
8,14,22.29346776502393
8,15,22.41422364117368
8,16,22.5392707320063
8,17,22.66513344237532
8,18,22.789399535067762
8,19,22.910427727681615
8,20,23.027138154849347
8,21,23.138859963344064
9,2,33.29873014579951
9,3,28.853824269112838
9,4,26.299898691223238
9,5,24.756281409338417
9,6,23.802687728505138
9,7,23.2150231681453
9,8,22.86395361101329
9,9,22.67022604441543
9,10,22.58296443936367
9,11,22.568303438481756
9,12,22.603063840504085
9,13,22.67104860368926
9,14,22.760774415581405
9,15,22.864027404149827
9,16,22.974910303372134
9,17,23.089194968788913
9,18,23.203870954960674
9,19,23.316823510882813
9,20,23.42660000187677
9,21,23.532238041450245
10,2,34.73352257080564
10,3,30.182051187920326
10,4,27.484613659199503
10,5,25.808022720100873
10,6,24.741734729863676
10,7,24.06148301133268
10,8,23.635313113663084
10,9,23.38103397516114
10,10,23.24510358666828
10,11,23.191386793433562
10,12,23.194816970907084
10,13,23.237643246448062
10,14,23.307110045560226
10,15,23.39396613567747
10,16,23.491472336678996
10,17,23.59472042468805
10,18,23.7001535579199
10,19,23.805221710864323
10,20,23.90812702970225
10,21,24.00763632678876
11,2,36.04482944552168
11,3,31.43764204457466
11,4,28.635229737683623
11,5,26.853054978177976
11,6,25.693507310284957
11,7,24.934624252556617
11,8,24.44351714159346
11,9,24.136186952553736
11,10,23.957191563950747
11,11,23.868653463587155
11,12,23.843987146587295
11,13,23.8641483716991
11,14,23.915294947965386
11,15,23.987271572223584
11,16,24.07259303919421
11,17,24.16574077013941
11,18,24.262662979727466
11,19,24.360411102426415
11,20,24.45687052521225
11,21,24.55055831648853
12,2,37.244821940574084
12,3,32.62072290095077
12,4,29.74502573226001
12,5,27.88087958395839
12,6,26.64542870259585
12,7,25.820745916449848
12,8,25.27429057927169
12,9,24.92116013314623
12,10,24.704647783333712
12,11,24.585583655589975
12,12,24.53618509026671
12,13,24.536346357186684
12,14,24.57130692064417
12,15,24.630130020571286
12,16,24.70467425449024
12,17,24.788876775949237
12,18,24.878239439267325
12,19,24.96945188683058
12,20,25.06010983127327
12,21,25.14850144034716
13,2,38.345027699784744
13,3,33.73353329975835
13,4,30.810492372948904
13,5,28.884574645124513
13,6,27.588550603261726
13,7,26.709692858520118
13,8,26.11676481237502
13,9,25.724674173972243
13,10,25.47597080565333
13,11,25.330572776176336
13,12,25.259778746335705
13,13,25.24262638937883
13,14,25.2635879982055
13,15,25.311057419249575
13,16,25.37632028479538
13,17,25.452831388589008
13,18,25.535692536384918
13,19,25.62126640834787
13,20,25.706885384732033
13,21,25.790628892278246
14,2,39.35597351662802
14,3,34.77943244411294
14,4,31.83020475473101
14,5,29.85969504820556
14,6,28.516525942338923
14,7,27.59391013350351
14,8,26.962611297885175
14,9,26.537902937025894
14,10,26.26201467027145
14,11,26.094270990793678
14,12,26.005291063645704
14,13,25.97343566164766
14,14,25.982545085836147
14,15,26.020445378200836
14,16,26.077925808803624
14,17,26.148016631498603
14,18,26.225463209645742
14,19,26.30633429690487
14,20,26.387724156939736
14,21,26.46752271548486
15,2,40.28708961294691
15,3,35.762308644963824
15,4,32.80408999610062
15,5,30.80352983064507
15,6,29.42490041202787
15,7,28.4677813065408
15,8,27.805429235296767
15,9,27.353908463086015
15,10,27.055468284463412
15,11,26.86910398966959
15,12,26.764959264403643
15,13,26.720874566517388
15,14,26.720178403499084
15,15,26.750220719977662
15,16,26.801364695933835
15,17,26.866269452045046
15,18,26.93936478201492
15,19,27.01645691830149
15,20,27.09442590756116
15,21,27.17099070734926
16,2,41.14673759579936
16,3,36.68622833304913
16,4,33.73294358218966
16,5,31.714589948204473
16,6,30.310611876888107
16,7,29.32715432050057
16,8,28.64030124681268
16,9,28.167227258043695
16,10,27.85047089512454
16,11,27.648916180996952
16,12,27.532404063766332
16,13,27.478390557907222
16,14,27.469798314673266
16,15,27.493583904843256
16,16,27.539748319211952
16,17,27.6006290989326
16,18,27.67037875968908
16,19,27.744570112237795
16,20,27.819891899660206
16,21,27.89390940713658
17,2,41.9422927954041
17,3,37.55522976957208
17,4,34.61810623167088
17,5,32.59224917273081
17,6,31.171629953674888
17,7,30.168993624494686
17,8,29.463463800260957
17,9,28.973560032018806
17,10,28.642321485897785
17,11,28.42869875888357
17,12,28.302375539644608
17,13,28.24054050116705
17,14,28.22580383413408
17,15,28.24480266172546
17,16,28.287233932242657
17,17,28.34515918758601
17,18,28.41248911052217
17,19,28.484590966789753
17,20,28.557983133436597
17,21,28.630094194423865
18,2,42.68024575890222
18,3,38.373205277537316
18,4,35.461246476378186
18,5,33.43648908247442
18,6,32.006692501887294
18,7,30.991121293939923
18,8,30.27205842270121
18,9,29.769535356332035
18,10,29.42725488762371
18,11,29.20437851038999
18,12,29.070554057996898
18,13,29.002803514327486
18,14,28.983506374992935
18,15,28.999046334728256
18,16,29.03886899646838
18,17,29.094801670834595
18,18,29.160546192510505
18,19,29.231290004018447
18,20,29.303401545590305
18,21,29.3741880488228
19,2,43.36630593771111
19,3,39.14383791028951
19,4,36.2642138960258
19,5,34.24771623675722
19,6,32.8151106714947
19,7,31.79202155429227
19,8,31.06394119965898
19,9,30.55252626391291
19,10,30.20226706144987
19,11,29.9726511384622
19,12,29.833391889923014
19,13,29.761430397009278
19,14,29.73898707848729
19,15,29.752250631481928
19,16,29.790463074163707
19,17,29.845255702404316
19,18,29.91015193598174
19,19,29.980183574970518
19,20,30.05158805386015
19,21,30.1215657936006
20,2,44.00549933652245
20,3,39.8705717806474
20,4,37.02894018582248
20,5,35.02663018879401
20,6,33.59662325428816
20,7,32.570691541973524
20,8,31.837534921084085
20,9,31.320506530935013
20,10,30.96497584922549
20,11,30.73084798694189
20,12,30.587985481674767
20,13,30.51332153882445
20,14,30.488979685457792
20,15,30.501005867261068
20,16,30.538481039426888
20,17,30.592875606413415
20,18,30.657562690941237
20,19,30.72744076863757
20,20,30.798633995935916
20,21,30.8682500327947
21,2,44.602256796950634
21,3,40.55660244420361
21,4,37.75737290162107
21,5,35.77412766016798
21,6,34.35128703415464
21,7,33.32652636998286
21,8,32.591713496913265
21,9,32.0719366285829
21,10,31.713510158193035
21,11,31.476828149645982
21,12,31.331971148609764
21,13,31.255926101855827
21,14,31.230773698485617
21,15,31.2424630857827
21,16,31.279952916151565
21,17,31.334584084625106
21,18,31.3996054889699
21,19,31.469803207912797
21,20,31.541204479089384
21,21,31.610837444145698
