Generations no drug,Generations drug,MM fraction
19,7,0.3602507163183092
19,8,0.3530631339257042
19,9,0.3463655876975994
19,10,0.34011131704769854
19,11,0.334259335629191
19,12,0.328773388620038
19,13,0.3236094812078495
19,14,0.31870436125874924
19,15,0.31348915474872596
19,16,0.3444155454284765
19,17,0.38771858668935544
19,18,0.3725881567173353
19,19,0.3847780964034395
19,20,0.3869941479137113
19,21,0.3875485738520945
20,2,0.4075003194675844
20,3,0.3968837743221515
20,4,0.3873543624085958
20,5,0.3785978734929124
20,6,0.37048909810049313
20,7,0.3629504795407649
20,8,0.355923051973344
20,9,0.34935777287545355
20,10,0.3432122047770987
20,11,0.33744889512993675
20,12,0.3320334295888553
20,13,0.32693436858204733
20,14,0.3221053384473392
20,15,0.3172644626825673
20,16,0.316120186173812
20,17,0.3371549474396847
20,18,0.3683975985350539
20,19,0.3839631955102914
20,20,0.38683008507913025
20,21,0.3875022999027147
21,2,0.40862499472468666
21,3,0.39840076886764225
21,4,0.38919029803545124
21,5,0.38069919886998643
21,6,0.3728125185285184
21,7,0.3654599484118007
21,8,0.3585882038286752
21,9,0.3521528721743046
21,10,0.34611535397337223
21,11,0.3404412806856221
21,12,0.33509995834089745
21,13,0.3300628901974798
21,14,0.3252962363605375
21,15,0.32065836381229207
21,16,0.31879047704795943
21,17,0.3320155198781182
21,18,0.3637949724819073
21,19,0.3828532577403485
21,20,0.3866249657654631
21,21,0.387446719249081
