Generation,xOC,xOB,xMM,W_average
0,0.8,0.2,0.0,-0.7232000000000001
1,0.75136,0.24864000000000003,0.0,-0.6798280622080001
2,0.7125592152526029,0.2874407847473972,0.0,-0.6519473685273081
3,0.6857551717159117,0.3142448282840885,0.0,-0.6361688336188491
4,0.6689906852138608,0.3310093147861395,0.0,-0.6277464093015471
5,0.6591140206750088,0.3408859793249917,0.0,-0.6233053935842251
6,0.6534866707723213,0.3465133292276795,0.0,-0.6209478188929821
7,0.6503383121385571,0.3496616878614442,0.0,-0.6196835216036954
8,0.6485941987554215,0.3514058012445806,0.0,-0.6190000273383717
9,0.6476331719850497,0.3523668280149537,0.0,-0.6186285614743169
10,0.6471051798001659,0.35289482019983953,0.0,-0.6184260332095639
11,0.6468155607752197,0.3531844392247891,0.0,-0.6183154094387249
12,0.646656834695473,0.35334316530454124,0.0,-0.6182549228434369
13,0.6465698861049137,0.3534301138951092,0.0,-0.6182218311743741
14,0.6465222689361703,0.3534777310638669,0.0,-0.6182037212952858
15,0.6464961952388982,0.3535038047611619,0.0,-0.6181938086867729
16,0.6464819191992527,0.35351808080084457,0.0,-0.6181883824116885
17,0.6464741030237777,0.3535258969763796,0.0,-0.6181854118513399
18,0.6464698237439396,0.353530176256315,0.0,-0.6181837856010015
19,0.6464674809100314,0.3535325190903806,0.0,-0.6181828952869389
20,0.6464661982568439,0.3535338017438227,0.0,-0.6181824078675678
21,0.6464654960335156,0.3535345039675632,0.0,-0.6181821410193313
22,0.6464651115832646,0.35353488841848113,0.0,-0.6181819949271816
23,0.6464649011065984,0.35353509889622636,0.0,-0.6181819149456622
24,0.6464647858765484,0.35353521412802247,0.0,-0.6181818711580138
25,0.6464647227921085,0.3535352772152881,0.0,-0.6181818471856736
26,0.6464646882567895,0.3535353117551796,0.0,-0.6181818340618784
27,0.646464669352528,0.3535353306668402,0.0,-0.6181818268776648
28,0.6464646590077048,0.3535353410236365,0.0,-0.6181818229456733
29,0.6464646533519152,0.3535353466988006,0.0,-0.6181818207949231
30,0.6464646502680381,0.3535353498140292,0.0,-0.6181818196205416
31,0.646464648599961,0.3535353515328388,0.0,-0.6181818189826136
32,0.6464646477195276,0.3535353524953666,0.0,-0.6181818186414815
33,0.6464646472905837,0.3535353530571542,0.0,-0.6181818184678552
34,0.6464646471416264,0.35353535342107667,0.0,-0.6181818183940544
35,0.6464646471990436,0.3535353537115124,0.0,-0.6181818183880445
36,0.6464646474553526,0.35353535401809255,0.0,-0.6181818184404109
37,0.6464646479595632,0.3535353544247389,0.0,-0.6181818185591423
38,0.6464646488244425,0.35353535503379163,0.0,-0.618181818769882
39,0.6464646502507873,0.3535353559925372,0.0,-0.6181818191210857
40,0.6464646525735515,0.35353535752928267,0.0,-0.6181818196949753
41,0.6464646563402429,0.35353536000797975,0.0,-0.6181818206266869
42,0.646464662439834,0.3535353640145626,0.0,-0.6181818221360373
43,0.6464646723124904,0.3535353704955333,0.0,-0.6181818245793561
44,0.6464646882895623,0.3535353809816036,0.0,-0.6181818285335906
45,0.6464647141440916,0.3535353979492502,0.0,-0.6181818349325341
46,0.6464647559818167,0.35353542540559285,0.0,-0.6181818452873346
47,0.6464648236830807,0.35353546983473255,0.0,-0.6181818620433573
48,0.646464933236157,0.3535355417290446,0.0,-0.6181818891576691
49,0.6464651105130274,0.3535356580670597,0.0,-0.6181819330335161
