Generation,xOC,xOB,xMM,W_average
0,0.15,0.85,0.0,-1.02975
1,0.2309625,0.7690374999999999,0.0,-0.9584267940468749
2,0.3279319425763013,0.6720680574236986,0.0,-0.8919817695088613
3,0.42474486458634836,0.5752551354136514,0.0,-0.8462806960294698
4,0.5060553783934015,0.4939446216065979,0.0,-0.8238292586895553
5,0.5668812266732058,0.43311877332679305,0.0,-0.8165441629948021
6,0.6101996976625516,0.38980030233744645,0.0,-0.8163184311688982
7,0.6408308758766786,0.3591691241233177,0.0,-0.8186504939848742
8,0.6627165117370857,0.33728348826290766,0.0,-0.8215810271636534
9,0.6785893145161345,0.32141068548385343,0.0,-0.8243656946820446
10,0.690269265709295,0.3097307342906828,0.0,-0.8267687796790409
11,0.6989716423762797,0.30102835762367974,0.0,-0.8287543574416322
12,0.7055219656655105,0.2944780343344154,0.0,-0.8303588130749833
13,0.7104928149857018,0.2895071850141625,0.0,-0.8316393846794682
14,0.7142894723774715,0.28571052762227994,0.0,-0.8326540812933994
15,0.7172040576168149,0.2827959423827296,0.0,-0.8334545513861793
16,0.7194504245060488,0.28054957549311615,0.0,-0.8340842527959227
17,0.7211871764579456,0.27881282354052295,0.0,-0.8345787084401703
18,0.7225332020535598,0.27746679794363077,0.0,-0.8349664882059811
19,0.7235783947199391,0.27642160527490556,0.0,-0.8352703494980285
20,0.7243911994933808,0.27560880049715775,0.0,-0.8355083115485953
21,0.7250240217392171,0.27497597824341635,0.0,-0.8356945870408278
22,0.7255171642186655,0.2744828357494548,0.0,-0.8358403576364049
23,0.725901731183665,0.274098268757809,0.0,-0.8359544051067228
24,0.7262017945410243,0.2737982053515246,0.0,-0.8360436180876258
25,0.7264360246108381,0.273563975191877,0.0,-0.836113395564453
26,0.7266189271667853,0.27338107247097715,0.0,-0.8361679663867346
27,0.7267617876191017,0.2732382117157694,0.0,-0.8362106413663859
28,0.7268733952609897,0.2731266035176936,0.0,-0.836244011683713
29,0.7269606010202161,0.27303939673714833,0.0,-0.836270104755136
30,0.7270287483405735,0.2729712475413418,0.0,-0.8362905065139423
31,0.7270820068597037,0.2729179855782964,0.0,-0.8363064572250464
32,0.7271236312663408,0.27287635484750977,0.0,-0.8363189264575643
33,0.7271561623166584,0.2728438121839427,0.0,-0.8363286716199145
34,0.7271815829182395,0.27281837025648314,0.0,-0.8363362834605071
35,0.7272014390581393,0.27279847495490495,0.0,-0.8363422210879453
36,0.7272169328562779,0.27278290924224474,0.0,-0.8363468382927381
37,0.727228992904145,0.2727707171339762,0.0,-0.8363504021583252
38,0.7272383250256252,0.272761142502762,0.0,-0.8363531039825767
39,0.7272454443137424,0.2727535778803588,0.0,-0.836355061143032
