Generation,xOC,xOB,xMM,W_average
0,0.7,0.1,0.2,-0.8084
1,0.71288,0.11744,0.16968,-0.828723224064
2,0.7077951866907444,0.14217728257007614,0.1500275307391795,-0.8380783704491916
3,0.6930847728962665,0.17377590625672285,0.1331393208470107,-0.8420591550807794
4,0.671320445661587,0.21234762385218262,0.11633193048623033,-0.8429027500722058
5,0.6434432175889863,0.25785061856951896,0.09870616384149464,-0.8414865750390835
6,0.610037562702594,0.30965328263473113,0.08030915466267458,-0.8382042443568712
7,0.5719635103962135,0.36617841786721106,0.06185807173657497,-0.8334685117790179
8,0.5307262281221491,0.42474680244715657,0.04452696943069355,-0.8280116600851563
9,0.48855132872277773,0.48184344030211146,0.029605230975109392,-0.8229092207518682
10,0.44806036884403283,0.5339049884681044,0.018034642687860144,-0.8192539014262543
11,0.4116190600899452,0.5783369722918488,0.010043967618201324,-0.8176645229477421
12,0.3807114701807119,0.6141499617101082,0.005138568109171544,-0.8180409646276035
13,0.35572361296736144,0.6418361081237695,0.0024402789088537975,-0.8197677559458071
14,0.336186671697255,0.6627234116686805,0.0010899166340365505,-0.8221263900655005
15,0.32120953726564416,0.6783266482789724,0.0004638144553326377,-0.8245774732284377
16,0.3098309024944079,0.6899789201662512,0.00019017733924831627,-0.8268225121851757
17,0.30120344149273426,0.6987207500931133,7.580841398328146e-05,-0.8287443313427413
18,0.2946496044640315,0.705320815967266,2.9579568393147493e-05,-0.8303283213663616
19,0.2896529283902059,0.7103357157808191,1.1355828408814855e-05,-0.8316060782973046
20,0.28582788092401684,0.7141678130630008,4.306011945311655e-06,-0.8326241790714695
21,0.2828883802421476,0.7171100023419237,1.6174140282620547e-06,-0.8334296147783233
22,0.2806217448167645,0.7193776520530617,6.031266894650325e-07,-0.8340641277648618
23,0.27886899246058927,0.721130783887479,2.2364554134021856e-07,-0.8345627171951973
24,0.2775104854268388,0.7224894319902719,8.257116573552855e-08,-0.8349538782086989
25,0.27645559670489633,0.7235443728901719,3.0383419613301735e-08,-0.8352604438780119
26,0.2756352658696239,0.7243647229399631,1.1150932541053607e-08,-0.8355005457217554
27,0.2749965989098362,0.7250033969335249,4.084172497290945e-09,-0.8356885052166417
28,0.27449891309969315,0.7255010852737628,1.4935182668145547e-09,-0.835835597448053
29,0.27411081082767685,0.7258891883826255,5.454840885130395e-10,-0.835950680617583
30,0.27380799397894307,0.7261920053736547,1.9903822720319227e-10,-0.8360407045237893
31,0.2735716176101624,0.7264283814940516,7.257138719432649e-11,-0.8361111165679627
32,0.2733870408766703,0.7266129575853716,2.6444799966831453e-11,-0.8361661836978744
33,0.2732428736484347,0.7267571235665438,9.632006224862992e-12,-0.8362092465794251
34,0.27313024522570156,0.7268697496745954,3.5070201603080314e-12,-0.8362429196762213
35,0.2730422411638901,0.7269577494769794,1.2765525816486267e-12,-0.8362692484116329
36,0.2729734681449297,0.7270265146710665,4.645629361225943e-13,-0.8362898323881393
37,0.2729197168641155,0.727080251581757,1.69034938099602e-13,-0.8363059217797935
38,0.2728777002107758,0.727122241846442,6.149653017624037e-14,-0.8363184924595688
39,0.27284484938756554,0.7271550442111228,2.237069933801748e-14,-0.8363283041051163
40,0.27281915455421263,0.7271806500580801,8.13716567848669e-15,-0.8363359443504139
41,0.2727990394286545,0.7272006017738876,2.959641192310344e-15,-0.8363418608888349
42,0.27278326121664614,0.7272160799085667,1.0764235976706953e-15,-0.8363463820932349
43,0.27277082831412913,0.7272279617635408,3.9148051068291423e-16,-0.8363497248867157
44,0.27276092830653625,0.7272368498529264,1.4237156466321501e-16,-0.8363519857297042
45,0.27275285748964456,0.7272430624290728,5.1775569257343944e-17,-0.8363531057128918
46,0.2727459396391259,0.7272465678909391,1.882852409826963e-17,-0.8363527920982723
47,0.2727394144771964,0.7272468267047189,6.846953618702277e-18,-0.8363503630119259
48,0.2727322622581462,0.7272424717312693,2.489810194666504e-18,-0.8363444534630222
49,0.2727229046311312,0.7272306982704708,9.053526711335638e-19,-0.8363324686216549
