Generation,xOC,xOB,xMM,W_average
0,0.7,0.2,0.1,-0.6904199999999999
1,0.6596939999999999,0.219764,0.120542,-0.674100090843448
2,0.6299024372154375,0.22894741426751147,0.14115014851705088,-0.6669771567650646
3,0.6078901297170334,0.22972604569079194,0.16238382459217446,-0.6650663015911811
4,0.5906434404264985,0.2244635991074395,0.18489296046606163,-0.6659174480559635
5,0.5758180543222409,0.2149372887613324,0.20924465691642608,-0.6682044169920279
6,0.5618053868512516,0.20230839473160112,0.23588621841714616,-0.6712066628492794
7,0.5475460738705158,0.18731331428431847,0.26514061184516374,-0.6744948296214891
8,0.532348291585066,0.1704580987659061,0.2971936096490244,-0.6777734471058292
9,0.5157698442585639,0.15216676687698624,0.3320633888644441,-0.6808112348310242
10,0.49756015823311883,0.13288395111764245,0.3695558906492289,-0.683419993115078
11,0.4776452039121984,0.11313740437247155,0.40921739171531346,-0.6854628526874614
12,0.456136606537953,0.09355926839482974,0.45030412506718925,-0.6868788789393353
13,0.4333445430999846,0.07486015129543577,0.4917953056045324,-0.6877089081880323
14,0.40977241203093856,0.05775394877612147,0.5324736391928602,-0.688103625912181
15,0.3860746180940978,0.04284675887220641,0.571078623033561,-0.6882976928088106
16,0.3629721047039985,0.030524539462405936,0.6065033558333681,-0.688549096421158
17,0.34114180340819233,0.020885477979690238,0.6379727186117334,-0.6890655710560304
18,0.32111407292030264,0.01374872399974458,0.6651372030793042,-0.6899522767786759
19,0.3032120570583139,0.008734362340736594,0.6880535805998536,-0.6912033182393431
20,0.2875468240135124,0.00537577813457437,0.7070773978500597,-0.692732584989983
21,0.2740569352981426,0.0032189944904599446,0.72272407020826,-0.6944200547203759
22,0.2625677105413067,0.0018829923436085411,0.7355492971097687,-0.6961504577068187
23,0.252847936075737,0.0010800519248273697,0.7460720119904187,-0.6978343016020188
24,0.2446522955174088,0.0006094148590090773,0.7547382896082729,-0.6994131177619743
25,0.23774749092348496,0.0003391861191856056,0.7619133229313128,-0.700855510627595
26,0.23192520415041845,0.00018663884943295517,0.767888156955898,-0.7021499259606074
27,0.22700635640013947,0.00010172167574034768,0.772891921848799,-0.70329760362883
28,0.22284046171426408,5.499670584165166e-05,0.7771045414515998,-0.7043070852967142
29,0.21930267254101302,2.9533721601313777e-05,0.7806677935187324,-0.705190451688571
30,0.2162900577304385,1.5769194365528396e-05,0.7836941727023505,-0.705960976212788
31,0.21371791670650495,8.378868180771648e-06,0.7862737037892545,-0.7066317816642826
32,0.2115164862838694,4.4336176584117864e-06,0.7884790790129524,-0.7072151454366782
33,0.20962815216380679,2.33770694130398e-06,0.7903695082760362,-0.7077221961957871
34,0.20800515732370325,1.2288570763569938e-06,0.7919936106544428,-0.7081628325693727
35,0.20660774946676622,6.442858994683089e-07,0.793391600841379,-0.7085457591217648
36,0.20540269556442775,3.3703893499404997e-07,0.7945969581603154,-0.7088785780678759
37,0.20436209408365505,1.759707448694123e-07,0.7956377141618475,-0.7091679022032791
38,0.20346242457316188,9.172229432061597e-08,0.7965374567274605,-0.7094194706626775
39,0.20268378489072036,4.77399464743078e-08,0.7973161212541816,-0.709638258384834
40,0.2020092762785662,2.4816817860671317e-08,0.7979906200643886,-0.7098285752762472
41,0.201424504936751,1.2886652586315261e-08,0.7985753473733229,-0.709994153743293
42,0.20091717556884447,6.685388313914333e-09,0.7990825872329577,-0.710138224528829
43,0.20047675771678494,3.465450212240841e-09,0.7995228446089979,-0.7102635812231592
44,0.2000942097770295,1.7950884080766611e-09,0.7999051142269846,-0.710372633712127
45,0.19976174859980408,9.292776294290188e-10,0.8002370973361537,-0.710467450271707
46,0.199472654658994,4.808099283762079e-10,0.8005253724607154,-0.7105497869528169
47,0.1992211039944249,2.4865647786574124e-10,0.8007755218694073,-0.7106211010832502
48,0.19900201839971216,1.2854360825239218e-10,0.8009922100285747,-0.7106825426687275
49,0.19881092440667092,6.642748581771935e-11,0.8011792024198254,-0.7107349123503184
