Generation,xOC,xOB,xMM,W_average
0,0.4,0.3,0.3,-0.64576
1,0.43110400000000004,0.261168,0.30772799999999995,-0.642942186797056
2,0.44653136134303806,0.23437347812787757,0.3190951605290844,-0.644270804467555
3,0.4520095950181569,0.2144689787071872,0.333521426274656,-0.6466823421587369
4,0.4512757812260115,0.19849781824651214,0.35022640052747656,-0.6492557296721092
5,0.446634354565611,0.18481195647718593,0.3685536889572034,-0.6517702687877251
6,0.43950897777049497,0.17249401497814185,0.38799700725136377,-0.6542062355103644
7,0.4307973359630022,0.1610355254677475,0.4081671385692512,-0.656588021773526
8,0.4210813737338921,0.15016075232064005,0.42875787394546927,-0.6589397560008202
9,0.4107506488439033,0.13972828797386577,0.44952106318223334,-0.6612759447320555
10,0.4000752717200364,0.12967456914373487,0.47025015913623264,-0.6636020049007467
11,0.3892494736582289,0.1199805890200635,0.49076993732171403,-0.6659168453928577
12,0.37841785150891644,0.11065181964643349,0.5109303288446607,-0.6682152854529135
13,0.3676912830635274,0.10170587484160895,0.5306028420948814,-0.6704898622770488
14,0.35715664477712195,0.09316484237076417,0.5496785128521435,-0.6727320759177293
15,0.3468828089903283,0.08505052139054246,0.5680666696191788,-0.6749332156859071
16,0.33692442094379077,0.07738152815932364,0.5856940508969686,-0.6770848968522827
17,0.3273243679154398,0.07017164283982824,0.6025039892448711,-0.6791794008198176
18,0.3181154932843185,0.06342900360931081,0.6184555031066044,-0.6812098812730438
19,0.30932188596502896,0.05715588871981112,0.6335222253155528,-0.6831704773424945
20,0.3009599373961871,0.05134890617454218,0.647691156429932,-0.6850563610310796
21,0.2930392725642765,0.04599945900390325,0.6609612684329347,-0.6868637376105338
22,0.2855636092115228,0.041094385669488434,0.6733420051208686,-0.6885898124222806
23,0.2785315684366841,0.036616697592877855,0.6848517339736124,-0.690232734154725
24,0.2719374426785848,0.03254635327623354,0.6955162040505471,-0.6917915223849813
25,0.2657719185423938,0.028861022971062567,0.7053670584956209,-0.6932659854926314
26,0.2600227487350396,0.025536810253357467,0.7144404410269731,-0.6946566337254383
27,0.2546753672739922,0.02254890750805736,0.7227757252439977,-0.6959645910998143
28,0.249713443635347,0.019872171306259546,0.7304143851025686,-0.6971915088974251
29,0.2451193736543616,0.017481611006913072,0.737399015413699,-0.6983394827495261
30,0.2408747071983547,0.01535278968602692,0.7437725032429491,-0.6994109746693061
31,0.23696051457140838,0.013462140797633639,0.7495773448473452,-0.700408740887948
32,0.23335769513120652,0.011787206958867232,0.7548550982778729,-0.7013357659587904
33,0.2300472326621942,0.010306809118147875,0.7596459588456588,-0.7021952033003012
34,0.22701040268509176,0.009001155317514359,0.7639884430629695,-0.7029903221360323
35,0.22422893715487702,0.007851898502234883,0.7679191661575531,-0.7037244606422042
36,0.22168515198537128,0.006842152552006716,0.7714726985543112,-0.7044009850164867
37,0.21936204261606343,0.005956475073358939,0.7746814875800558,-0.7050232541226541
38,0.21724335247543194,0.005180824639285177,0.7775758318698658,-0.7055945893354699
39,0.21531361875298852,0.004502499198012982,0.7801838973730546,-0.7061182492017251
40,0.21355819941559803,0.003910061379712007,0.7825317653493418,-0.7065974085430611
41,0.21196328492713334,0.0033932554658401065,0.7846435042254216,-0.7070351416536582
42,0.21051589767982645,0.0029429198890530165,0.7865412585962889,-0.7074344092947151
43,0.2092038817399206,0.0025508983248352193,0.7882453499822734,-0.7077980492671769
44,0.2080158851653389,0.0022099517300127334,0.7897743851987111,-0.708128770472369
45,0.20694133688585514,0.00191367308021696,0.7911453693991862,-0.7084291505791219
46,0.2059704199698111,0.0016564060544119795,0.792373822094443,-0.7087016377613421
47,0.20509404307327342,0.0014331685022735286,0.7934738958658791,-0.7089485575476274
48,0.2043038120421921,0.001239581199942846,0.7944584993182927,-0.7091721267987453
49,0.20359200412791212,0.0010718021410465704,0.7953394284425725,-0.7093744784809642
