Generation,xOC,xOB,xMM,W_average
0,0.01,0.19,0.8,-1.368494
10,0.040936940000000005,0.16626786000000005,0.7927952000000001,-1.211466480223182
20,0.15917676784862309,0.12447363021649559,0.7163496019348818,-0.6901676437998332
30,0.4904396047649965,0.04513993696191616,0.46442045827308814,0.07107253306873404
40,0.7065287867429899,0.0,0.2937071968128758,0.002849120597166896
50,0.6516516709601392,0.0,0.34858364025011684,0.08696883553682326
60,0.658865214661795,0.0,0.34134963180651623,0.0777236523576774
70,0.657236294175074,0.0,0.342961853641024,0.07981479047187227
80,0.6575748027407949,0.0,0.3426075299488788,0.07934108151845758
90,0.6574910525807406,0.0,0.3426768136361383,0.07941887834891553
100,0.6574996555914021,0.0,0.34265487887881957,0.07937902416575289
110,0.6574890332258789,0.0,0.34265323444889656,0.07936645533310324
120,0.6574832691384781,0.0,0.3426477072552419,0.0793496682406789
130,0.6574770951163539,0.0,0.3426434883439771,0.0793353462375128
140,0.6574715999530468,0.0,0.34263941697670836,0.07932191898750171
150,0.6574665009249063,0.0,0.34263570992894055,0.07930961218864621
160,0.6574618158761598,0.0,0.34263228867450696,0.07929827210415842
170,0.6574575010992577,0.0,0.342629141123144,0.07928783553201942
180,0.6574535294023622,0.0,0.3426262431457596,0.07927822743265298
190,0.6574498729591017,0.0,0.34262357536280724,0.07926938244635062
