Generation,xOC,xOB,xMM,W_average
0,0.3,0.25,0.45,-0.4816149999999999
1,0.43629450000000003,0.18070374999999997,0.38300175000000003,-0.3673695435339134
2,0.5214747376959542,0.14533928370977137,0.33318597859427446,-0.34113867977307466
3,0.558303030439564,0.13140214393781452,0.3102948256226215,-0.34089467334768897
4,0.5731002968508438,0.1260133616814127,0.3008863414677435,-0.3427101907065899
5,0.5791074755764369,0.12387798221254176,0.2970145422110214,-0.3437686404716997
6,0.5815670210785744,0.12303182749361136,0.2954011514278145,-0.344262650620787
7,0.5825714957240363,0.12271006717473375,0.2947184371012302,-0.34448136155169207
8,0.582974304732405,0.12260384404337828,0.2944218512242171,-0.3445785694006366
9,0.5831276284825563,0.12258620803641904,0.29428616348102504,-0.34462388648594383
10,0.5831775875492189,0.12260458149347706,0.2942178309573045,-0.3446472520098934
11,0.5831849438850164,0.12263713027654558,0.2941779258384386,-0.3446613003266494
12,0.5831749826365011,0.12267478887215007,0.29415022849134964,-0.3446713251657149
13,0.5831582229885068,0.12271380525647194,0.29412797175502237,-0.34467954019326064
14,0.5831390346274975,0.12275264004480414,0.29410832532769987,-0.34468687232024786
15,0.5831192256564568,0.12279067517467046,0.2940900991688748,-0.34469371177472435
16,0.58309953720364,0.12282767587366722,0.2940727869226955,-0.34470022503041836
17,0.5830802661456281,0.12286356644214332,0.29405616741223234,-0.34470648522923364
18,0.5830615245858192,0.12289833681325485,0.29404013860093103,-0.34471252651993
19,0.5830433479771319,0.12293200362114913,0.29402464840172576,-0.3447183666966897
20,0.5830257401727237,0.12296459399003132,0.2940096658372541,-0.3447240166324666
21,0.5830086921921662,0.12299613879440616,0.2939951690134399,-0.34472948421166566
22,0.5829921900333599,0.12302666986729412,0.29398114009936244,-0.34473477597141766
23,0.5829762179190996,0.12305621885393186,0.2939675632269907,-0.344739897788242
24,0.5829607596410105,0.12308481675106425,0.2939544236079551,-0.3447448551669546
25,0.5829457991106615,0.12311249373164321,0.2939417071577354,-0.3447496533637956
26,0.5829313205804311,0.12313927908809205,0.29392940033153075,-0.3447542974404189
27,0.5829173087269391,0.12316520122457898,0.2939174900485544,-0.3447587922890112
28,0.5829037486774155,0.12319028766930527,0.2939059636533768,-0.344763142645314
29,0.5828906260125039,0.12321456509472566,0.29389480889290165,-0.34476735309654505
30,0.5828779267594638,0.12323805934067103,0.29388401390004154,-0.3447714280871278
31,0.5828656373815847,0.1232607954382832,0.2938735671803693,-0.34477537192344954
32,0.5828537447662332,0.12328279763389847,0.2938634576001873,-0.34477918877815156
33,0.58284223621254,0.12330408941252802,0.29385367437536086,-0.3447828826941659
34,0.5828310994191384,0.12332469352079599,0.2938442070606425,-0.344786457588587
35,0.5828203224721239,0.12334463198928572,0.29383504553936607,-0.3447899172564183
36,0.5828098938333021,0.12336392615428125,0.29382618001345984,-0.34479326537420707
37,0.5827998023287448,0.12338259667890676,0.2938176009937512,-0.3447965055035812
38,0.5827900371376635,0.12340066357367303,0.29380929929054994,-0.34479964109468597
39,0.5827805877815948,0.12341814621644277,0.2938012660044994,-0.3448026754895295
40,0.5827714441138944,0.12343506337182761,0.2937934925176898,-0.3817879348328862
41,0.6043148380371126,0.1280163485817729,0.2676688133858288,-0.3900313566803143
42,0.6085076561031878,0.13871416874430348,0.25277817515906176,-0.3944364506103764
43,0.6049700567488335,0.15258509982742313,0.24244484343288122,-0.3964945157490717
44,0.5977419701375201,0.16824402629363444,0.2340140035816065,-0.39753236566963157
45,0.5887201635675583,0.18488178370776917,0.2263980527425064,-0.3982656690335779
46,0.5788867277282335,0.20194783246899017,0.21916543982771286,-0.3990354331712204
47,0.5687970003499316,0.21903330591526393,0.21216969376969153,-0.39998477311943503
48,0.5587894140246664,0.235824079108486,0.20538650691568902,-0.4011551876122698
49,0.5490805189359624,0.2520804553424483,0.19883902579002366,-0.40253658647057117
50,0.5398103064154247,0.26762651622357475,0.1925631774569822,-0.4040939533620638
51,0.5310657911300383,0.2823421250380153,0.18659208396671376,-0.4057822721454978
52,0.5228950994854766,0.29615501356921664,0.18094988713476026,-0.40755516289807703
53,0.5153172901232915,0.30903245717742195,0.17565025296595274,-0.4093697903294454
54,0.5083299905930891,0.3209728915327705,0.1706971182499717,-0.41118937721278376
55,0.5019156032090403,0.3319980197355111,0.16608637758581785,-0.41298414183553334
56,0.49604633699699635,0.34214584950842064,0.1618078142439863,-0.4147312352359352
57,0.49068818430104794,0.3514648967645342,0.1578469199946221,-0.41641410074311364
58,0.48580395180741776,0.36000960327612763,0.15418644641814278,-0.41802155722667095
59,0.48135547625357755,0.36783688394370945,0.1508076419321392,-0.4195468069824772
60,0.47730516840448517,0.3750036467874046,0.1476911878309303,-0.42098648979433123
61,0.4736170272951433,0.3815651033169107,0.14481787368333246,-0.4223398466801409
62,0.47025725335395924,0.3875736918369576,0.14216906091858253,-0.42360801788367025
63,0.4671945693254457,0.3930784573618828,0.13972698201020384,-0.42479347590214306
64,0.4644003365330954,0.398124759175905,0.13747491668318682,-0.4258995815147458
65,0.4618485339326653,0.40275420462903416,0.1353972791083152,-0.42693024518789996
66,0.4595156500969414,0.4070047323777631,0.13347964273917387,-0.42788967502582514
67,0.4573805242186011,0.4109107887483552,0.13170872303568026,-0.4287821936123817
68,0.45542416129536584,0.4145035571016139,0.1300723330429463,-0.42961210836264324
69,0.4536295384620563,0.41781121244164177,0.12855932263544315,-0.43038362259986435
70,0.45198141345559545,0.42085918267656636,0.12715950905702136,-0.43110077707664735
71,0.45046614195359147,0.42367040456869887,0.12586360401403143,-0.43176741387072815
72,0.4490715075901399,0.42626556710069596,0.1246631408421642,-0.432387156438513
73,0.4477865664779686,0.42866333822905495,0.12355040401967753,-0.4329634011062012
74,0.4466015067847159,0.43088057319021894,0.1225183624191287,-0.4334993164552018
75,0.4455075231206054,0.43293250396969335,0.12156060708128892,-0.43399784796365165
76,0.44449670504743444,0.43483291046726774,0.12067129388598974,-0.4344617259474566
77,0.4435619388103288,0.43659427445875926,0.11984509123139808,-0.43489347534518624
78,0.4426968213534174,0.43822791778895964,0.11907713267685904,-0.43529542624623
79,0.4418955857638904,0.43974412642152605,0.11836297442817194,-0.4356697242970587
80,0.44115303747215356,0.44115226208680913,0.11769855753082699,-0.4360183402536837
81,0.4404645008131404,0.442460863361255,0.11708017467728259,-0.4363430779880616
82,0.4398257759361619,0.44367773812800265,0.11650444162710315,-0.4366455802016316
83,0.43923310656669157,0.44481004955266146,0.1159682733893441,-0.43692733093926495
84,0.4386831598230835,0.4458643980115036,0.11546886553883899,-0.43718965370784935
85,0.43817302025177673,0.4468469018945653,0.11500368135602493,-0.4374337035451838
86,0.437700201580829,0.4477632809579709,0.11457044593102408,-0.4376604506940294
87,0.4372626815708038,0.4486189470357807,0.11416714901263414,-0.4378706525186892
88,0.4368589680056505,0.4494191086082829,0.11379205929324085,-0.43806480881770715
89,0.43648820766192903,0.4501688981982713,0.1134437541197415,-0.43824309353049334
90,0.4361503555219982,0.4508735351683873,0.11312117047917938,-0.4384052527046015
91,0.4358464292719235,0.4515385417042127,0.11282368577212935,-0.4385504540343891
92,0.43557888527325916,0.4521700372752968,0.11255124071139881,-0.43867706662795736
93,0.4353521681834902,0.45277514763655435,0.11230452217829663,-0.43878233988709336
94,0.435173509304739,0.45336257981407935,0.11208523176688713,-0.4388619359189876
95,0.43505408150786007,0.45394343636271506,0.11189647710185797,-0.4389092482527116
96,0.43501066533374483,0.4545323729602786,0.11174333933970204,-0.4389144067810868
97,0.435068047314598,0.4551492462744871,0.1116336937206434,-0.4388628180772281
98,0.4352624653837804,0.45582145771434535,0.11157939371857538,-0.4387330100194227
99,0.43564654745767106,0.45658727674765054,0.11159797761500619,-0.43849341965380306
100,0.436296369956801,0.45750052642242817,0.11171512532472984,-0.43809754668732476
101,0.43732150551889976,0.45863712799190626,0.11196819137894472,-0.4374765245529429
102,0.4388792400159732,0.460104106769207,0.11241127790807837,-0.43652751254552397
103,0.4411945025270597,0.46205168796067725,0.11312250137925964,-0.4350951602940181
104,0.4445873879103582,0.4646888858414044,0.11421435672690837,-0.4329413442804402
105,0.44951021044193146,0.4683021076821736,0.1158483774919967,-0.4296947931356687
106,0.4565951349189762,0.47327385052724824,0.11825553580944088,-0.4247663178523577
107,0.46670989047929745,0.48009262243238426,0.1217636840361601,-0.4172070294572747
108,0.48100883468865757,0.4893318661907363,0.12683179541823944,-0.4054802737546832
109,0.500940835059642,0.5015481207868594,0.13408507085132226,-0.38713333915639847
110,0.5281180086565572,0.5169997327787242,0.14432864426010586,-0.35846076342236755
111,0.5638461929262437,0.5350303316578148,0.1584789571553057,-0.3146156656239564
112,0.6080260003127281,0.5530116394446102,0.17728590817142995,-0.25143543221455766
113,0.6574078645143819,0.5652852366648717,0.20069697425134703,-0.17075784879005831
114,0.70463078047018,0.5640250215462334,0.22703145189377716,-0.08719018746395812
115,0.741414285562922,0.5444736819316238,0.2530183510075688,-0.02382013996249187
116,0.7653392542253113,0.5107461229026474,0.27565776530754743,0.008714314830328126
117,0.7805850345635356,0.4724063903016767,0.29394365412163637,0.01943813921507815
118,0.7916620588407282,0.4363173479160247,0.30832427202313967,0.02049940913637099
119,0.800700927828293,0.4049970076508935,0.31961183476805605,0.01831448762688077
120,0.8084487402770701,0.37868450271656307,0.3285557479661367,0.015385887910747473
121,0.815189521229881,0.35681593165091474,0.33574920506726064,0.012598573788655996
122,0.8210777714029122,0.33864946205208046,0.3416304399683714,0.010221202165474275
123,0.8262292487752608,0.3234907450385778,0.3465132014722534,0.008287631533190898
124,0.8307423330290273,0.3107573896852922,0.35062087469470343,0.006748359395087699
125,0.834702698052615,0.29998255422879905,0.35411433847056756,0.0055324977807649466
126,0.838184722879757,0.29079871097419435,0.3571118742469562,0.004572043512109319
127,0.841252553483852,0.28291776140052466,0.3597025443168613,0.0038097930004444046
128,0.8439612423031037,0.27611317988199313,0.3619549815840512,0.0032004282380238176
129,0.8463579161436536,0.27020561274963817,0.36392317436047567,0.0027090907800880826
