Generation,xOC,xOB,xMM
0.0,0.2,0.2,0.6
2.0408163265306123,0.17089003013426207,0.2252207317021623,0.6038892381635756
4.081632653061225,0.1482801868719999,0.25521614545521204,0.5965036676727882
6.122448979591837,0.1273938562306423,0.2815879926266564,0.5910181511427013
8.16326530612245,0.10784804325905646,0.301574355090904,0.5905776016500397
10.204081632653061,0.09009469767274411,0.31524029842132684,0.594665003905929
12.244897959183675,0.07459857365223692,0.32374531939842827,0.6016561069493345
14.285714285714286,0.061569943374273,0.3284674310159169,0.609962625609811
16.3265306122449,0.050919304826412395,0.33062204872900774,0.6184586464445824
18.367346938775512,0.042365826265452204,0.3311413997706515,0.6264927739639023
20.408163265306122,0.03556087963163736,0.33067963131326256,0.6337594890550956
22.448979591836736,0.03016339507019609,0.3296670021332163,0.6401696027965783
24.48979591836735,0.025873924389151905,0.3283728391995828,0.6457532364112635
26.53061224489796,0.02244548709925307,0.32695908584207306,0.6505954270586822
28.571428571428573,0.019682424618379397,0.3255195704057669,0.6547980049760326
30.612244897959183,0.01743363380474656,0.32410642259662686,0.6584599435986458
32.6530612244898,0.015584070577206987,0.32274688690141823,0.6616690425213659
34.69387755102041,0.014046654696802136,0.32145366122616276,0.6644996840770827
36.734693877551024,0.012755459750760891,0.3202311165645771,0.667013423684573
38.775510204081634,0.01166036631246066,0.3190789903908104,0.6692606432965221
40.816326530612244,0.010723014409753743,0.31799455586131425,0.6712824297291774
42.85714285714286,0.009913800203346666,0.3169738791775636,0.6731123206187583
44.89795918367347,0.009209672114103116,0.3160125460579689,0.6747777818281974
46.93877551020408,0.008592512505456226,0.31510606932037344,0.676301418174084
48.9795918367347,0.008047949193770181,0.3142501101047614,0.6777019407014143
51.02040816326531,0.007564477005132377,0.31344058905151306,0.6789949339436643
53.06122448979592,0.007132805682916753,0.3126737340738564,0.6801934602434516
55.10204081632653,0.006745367328318063,0.3119460955509916,0.6813085371196272
57.142857142857146,0.006395950735274177,0.31125453495931493,0.682349514304787
59.183673469387756,0.006079419982259095,0.3105962072751619,0.6833243727425007
61.224489795918366,0.005791496518933451,0.3099685389306085,0.6842399645500516
63.26530612244898,0.005528592353729576,0.30936920298399373,0.6851022046615856
65.3061224489796,0.0052876798610513925,0.30879609540634323,0.6859162247327442
67.34693877551021,0.005066188874688111,0.3082473118784828,0.6866864992468471
69.38775510204081,0.004861925318536228,0.30772112720227157,0.6874169474787357
71.42857142857143,0.004673006197611598,0.3072159762091297,0.6881110175931872
73.46938775510205,0.004497808155137527,0.3067304365312358,0.688771755314958
75.51020408163265,0.004334923224519942,0.3062632136312119,0.6894018631462641
77.55102040816327,0.0041831260349735385,0.30581312716751136,0.6900037467974113
79.59183673469389,0.004041346054579633,0.3053790989607635,0.6905795549829837
81.63265306122449,0.003908643857263144,0.3049601424600183,0.6911312136813009
83.6734693877551,0.003784191635742478,0.304555353209329,0.6916604551543428
85.71428571428572,0.0036672580293622688,0.30416390059222786,0.6921688413785455
87.75510204081633,0.003557193765265121,0.3037850203255419,0.6926577859089019
89.79591836734694,0.003453421602601514,0.30341800820705694,0.6931285701887282
91.83673469387756,0.003355425900654592,0.3030622142666696,0.6935823598315202
93.87755102040816,0.0032627453803353353,0.30271703745230355,0.6940202171677379
95.91836734693878,0.003174965585201352,0.3023819210802918,0.6944431133348453
97.9591836734694,0.0030917138008661514,0.30205634893687006,0.6948519372618536
100.0,0.003012653491277395,0.3017398414738085,0.6952475050342285
