Strength WMMd IH,Strength MMd GF IH,MM number
0.32,0.18,27.414907032557206
0.32,0.2,27.464451990614332
0.32,0.22,27.58872076006394
0.32,0.24,27.68412018390085
0.32,0.26,27.84659922437153
0.32,0.28,27.974510919594355
0.32,0.3,28.163170521248716
0.32,0.32,28.312536372975394
0.32,0.34,28.517365050986236
0.32,0.36,28.679024430512328
0.32,0.38,28.891722463802886
0.32,0.4,29.0581386073883
0.34,0.0,28.46529552278813
0.34,0.02,28.155955246971914
0.34,0.04,27.8689409636782
0.34,0.06,27.707902929419596
0.34,0.08,27.553711431339778
0.34,0.1,27.50740802732303
0.34,0.12,27.455792498990043
0.34,0.14,27.49806713849623
0.34,0.16,27.525215184137537
0.34,0.18,27.635158333983917
0.34,0.2,27.72189220232245
0.34,0.22,27.88244213287123
0.34,0.24,28.013041945356157
0.34,0.26,28.210065300270692
0.34,0.28,28.371488789357446
0.34,0.3,28.593170994726172
0.34,0.32,28.7745325154509
0.34,0.34,29.01097017988357
0.34,0.36,29.203187160514478
0.34,0.38,29.446111964724828
0.34,0.4,29.641661573123827
0.36,0.0,28.31912761517819
0.36,0.02,28.06293520521429
0.36,0.04,27.82642578769299
0.36,0.06,27.71274410825875
0.36,0.08,27.603939991342827
0.36,0.1,27.600816667378464
0.36,0.12,27.590850548596055
0.36,0.14,27.673233000135212
0.36,0.16,27.739239197271658
0.36,0.18,27.886971465772625
0.36,0.2,28.010416886892216
0.36,0.22,28.206940844936
0.36,0.24,28.372530895802676
0.36,0.26,28.604032676974015
0.36,0.28,28.79898770564065
0.36,0.3,29.053834533561165
0.36,0.32,29.26740874362682
0.36,0.34,29.535776022196288
0.36,0.36,29.758937209664804
0.36,0.38,30.032561022613425
0.36,0.4,30.257773236875487
0.38,0.0,28.213521991690044
0.38,0.02,27.95201685798515
0.38,0.04,27.820235901910777
0.38,0.06,27.69824902904193
0.38,0.08,27.687421711532494
0.38,0.1,27.726317626115705
0.38,0.12,27.756991553513828
0.38,0.14,27.878697559362262
0.38,0.16,27.982903113846483
0.38,0.18,28.117151597951498
0.38,0.2,28.327744477671338
0.38,0.22,28.50974874576003
0.38,0.24,28.76050392707205
0.38,0.26,28.976620634643904
0.38,0.28,29.255101464781468
0.38,0.3,29.543335997418176
0.38,0.32,29.789422795064407
0.38,0.34,30.09011706651868
0.38,0.36,30.344688426581314
0.38,0.38,30.600713989475672
0.38,0.4,30.905040119623784
0.4,0.0,28.144852781377978
0.4,0.02,27.932669005743353
0.4,0.04,27.847236205560378
0.4,0.06,27.7697523723335
0.4,0.08,27.801396850727073
0.4,0.1,27.88130459863451
0.4,0.12,27.95175253989955
0.4,0.14,28.112121758579846
0.4,0.16,28.25398558211881
0.4,0.18,28.425027095092297
0.4,0.2,28.67185707699377
0.4,0.22,28.88927786624395
0.4,0.24,29.17512007974195
0.4,0.26,29.425546006292073
0.4,0.28,29.738148872779018
0.4,0.3,30.060068038208147
0.4,0.32,30.33904325327954
0.4,0.34,30.672532867316804
0.4,0.36,30.95905444723818
0.4,0.38,31.246534769512063
0.4,0.4,31.582220067453115
