Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.7247480053157689, 5.1002294459089095, 1.7262391253663025, 0.5388378568232388, 0.07455541683581333, 0.06954153309681839]",14.180676914798463,133,248
