W IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.2,2.8141228554905924,2.999999763612652,0.9997468601780359,28.095661518392806
0.21000000000000002,0.0,2.000000747228168,0.06105125667656944,27.53773146714225
0.22,0.13135377586224034,2.000000001644264,0.957399801960811,27.600255417124952
0.23,1.5435918205897128,2.0000000003745813,0.0,27.686274244301604
0.24000000000000002,0.7831562641007039,14.856289628889463,0.0,27.80272055792158
0.25,1.3721916233215667,9.559623472461194,0.0,27.931167818563505
0.26,1.3121105645074755,10.786640632898818,0.0,28.078428142025647
0.27,1.906272329082165,2.000000005817768,0.0,28.232768585631522
0.28,1.993289011242159,2.000000000776013,0.0,28.413467047877365
0.29000000000000004,3.222630864820693,2.0000689462169,2.00000149121247,29.358546422919606
0.30000000000000004,3.999187675145558,2.0000012046907507,2.000740030264798,29.193133782808765
0.31,3.991604145787128,2.0083570024760764,2.000022965031121,29.21489087055124
0.32,3.998561120106757,2.0013847231060002,2.000028966749328,29.235710068305725
0.33,3.9564908793151563,2.00006442395242,2.0433985345387025,29.279110215595328
0.34,3.9040036735730803,2.027061047529803,2.0689293269050166,29.3263644534548
0.35,3.994849711287719,2.0000394641084984,2.0000050622149064,29.32190777296775
0.36,3.994848401738284,2.000038147423525,2.0000081081470835,29.35610162515616
0.37,3.924247196055165,2.075517116871143,2.000233982396333,29.42401575627293
0.38,3.899570834773624,2.000005700037442,2.0999691035888066,29.456742772131626
0.39,3.912220520257085,2.045282443438092,2.042497007045162,29.50308671234567
