Generations no drug,Generations drug,MM number
13,9,32.564645888554026
13,10,32.59724440177882
13,11,32.723700622574505
13,12,32.91464847339904
13,13,33.14869897164454
13,14,33.41010434168822
13,15,33.68720667443999
13,16,33.97137309895746
13,17,34.25624263994425
13,18,34.53717923600517
13,19,34.81086549574671
13,20,35.074995094246894
13,21,35.3280381295092
14,2,43.78595374738188
14,3,39.64476584133646
14,4,37.04640868284137
14,5,35.39904268164324
14,6,34.36766713254896
14,7,33.749789648865466
14,8,33.41663511765158
14,9,33.28275598889946
14,10,33.28941464207798
14,11,33.39506053927205
14,12,33.56963934041622
14,13,33.79105515671395
14,14,34.04288850544479
14,15,34.312870959592615
14,16,34.591830995095854
14,17,34.87294324269466
14,18,35.15117897102317
14,19,35.42289457401808
14,20,35.685517514262216
14,21,35.9373044104254
15,2,44.613325669394555
15,3,40.52638264406573
15,4,37.922096742925966
15,5,36.246802994575916
15,6,35.181393409604624
15,7,34.53014838913993
15,8,34.167075371426485
15,9,34.007680548511324
15,10,33.99331833115685
15,11,34.08212571930985
15,12,34.24355814585905
15,13,34.45496906461532
15,14,34.69939028847454
15,15,34.96403908088678
15,16,35.2392806931048
15,17,35.51788429045381
15,18,35.794474455836905
15,19,36.065117360025944
15,20,36.32700249917698
15,21,36.57819427196654
16,2,45.37580748925496
16,3,41.353650091097684
16,4,38.75623594248518
16,5,37.06475161154202
16,6,35.97524690682429
16,7,35.29880743723898
16,8,34.91246098732737
16,9,34.732932873564316
16,10,34.701909435070654
16,11,34.77741711825487
16,12,34.92858618005609
16,13,35.1323526137474
16,14,35.37130556893734
16,15,35.63223266168796
16,16,35.905102923918186
16,17,36.182332834718544
16,18,36.4582419375992
16,19,36.72863881871681
16,20,36.990500405744605
16,21,37.24171956409206
17,2,46.08031210402656
17,3,42.130480066066035
17,4,39.55011370618048
17,5,37.852142206736936
17,6,36.74694860999479
17,7,36.05233379553773
17,8,35.648481880661585
17,9,35.45352806658491
17,10,35.40967602795273
17,11,35.47500508753747
17,12,35.61845779288856
17,13,35.81666605315075
17,14,36.05186862215852
17,15,36.31049763618276
17,16,36.58218545334716
17,17,36.859043527211085
17,18,37.13512403924281
17,19,37.40600782292627
17,20,37.668482623549615
17,21,37.92028825459083
18,2,46.732878849419365
18,3,42.86060661047
18,4,40.3053375649442
18,5,38.608878658487505
18,6,37.49508567777395
18,7,36.788301588280426
18,8,36.37192853686941
18,9,36.165642472999714
18,10,36.11230699816127
18,11,36.17018566652392
18,12,36.308147844781324
18,13,36.50261764630731
18,14,36.73556341189411
18,15,36.99312755421184
18,16,37.26465879538325
18,17,37.54200639093615
18,18,37.818989519557704
18,19,38.09098847162354
18,20,38.35462344399186
18,21,38.60749796861131
19,2,47.33878766032334
19,3,43.54753413456886
19,4,41.02368460409205
19,5,39.33530973397411
19,6,38.2188767363431
19,7,37.50504394338981
19,8,37.080437031699226
19,9,36.86635877296228
19,10,36.80643968460235
19,11,36.85923289350164
19,12,36.993629613300456
19,13,37.185928226836026
19,14,37.417896247798254
19,15,37.67544407047282
19,16,37.947684523909665
19,17,38.22624320323434
19,18,38.5047375789745
19,19,38.778372448060274
19,20,39.04362023222386
19,21,39.2979638742287
20,2,47.90266195596325
20,3,44.19451657689179
20,4,41.707002592917696
20,5,40.0320845522437
20,6,38.9180016072385
20,7,38.201467855893675
20,8,37.77229772623959
20,9,37.5534715183207
20,10,37.48946568763904
20,11,37.53920658314843
20,12,37.671685812098254
20,13,37.86314613528553
20,14,38.09521465432724
20,15,38.35362078858748
20,16,38.62728395231292
20,17,38.907641352363015
20,18,39.188137072201485
20,19,39.46382341134485
20,20,39.73104332405412
20,21,39.98717351055365
21,2,48.428559194376504
21,3,44.80455479302716
21,4,42.35714546162571
21,5,40.70005016534465
21,6,39.59247624120649
21,7,38.87691607022088
21,8,38.44630946469617
21,9,38.22533785862081
21,10,38.159379972968345
21,11,38.20780131854016
21,12,38.339758890382654
21,13,38.53149945958472
21,14,38.764562066697
21,15,39.0245404630317
21,16,39.30019873694256
21,17,39.58281732428015
21,18,39.86569316984354
21,19,40.143747050337886
21,20,40.41320936421225
21,21,40.6713639402784
