Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.9775013999740485, 3.2857071572071233, 1.9999985767951045, 0.5499135062334646, 0.037856390257865635, 0.08046243870629538]",15.198075030300414,191,338
