Generations no drug,Generations drug,MM number
8,20,40.58012451500341
8,21,40.63113340792107
9,2,46.90828688908098
9,3,44.03302804378035
9,4,42.46041866078037
9,5,41.56270454961712
9,6,41.04344517824779
9,7,40.74782925321061
9,8,40.589150884064146
9,9,40.516232166384036
9,10,40.49761885830223
9,11,40.513361319544494
9,12,40.55049573073812
9,13,40.600443884026106
9,14,40.657458850596676
9,15,40.71766504182346
9,16,40.7784481967096
9,17,40.838058508447226
9,18,40.895346099529824
9,19,40.94958154348905
9,20,41.00033190786342
9,21,41.04737392197142
10,2,47.889024513139645
10,3,44.95739190763978
10,4,43.30247818403876
10,5,42.329215428731686
10,6,41.747626666671195
10,7,41.40246553647785
10,8,41.204962111272756
10,9,41.10176225093755
10,10,41.05952843048427
10,11,41.05678466778771
10,12,41.079361831125205
10,13,41.11774012746213
10,14,41.16544031929299
10,15,41.21801805400764
10,16,41.272418381294344
10,17,41.326550268817755
10,18,41.37900057643758
10,19,41.428837714338584
10,20,41.47547466327111
10,21,41.51857177339077
11,2,48.783842162875494
11,3,45.829159347247064
11,4,44.11789259431387
11,5,43.08779961807217
11,6,42.45726976789659
11,7,42.07222644906635
11,8,41.842970189076084
11,9,41.71474319058865
11,10,41.652849467819486
11,11,41.63464599686526
11,12,41.6450073879567
11,13,41.67364697836206
11,14,41.71347725569744
11,15,41.759574404822544
11,16,41.808507552341844
11,17,41.85789206207223
11,18,41.906086942814255
11,19,41.95198513792015
11,20,41.994865788307195
11,21,42.03428868426601
12,2,49.60161609461442
12,3,46.64888312391505
12,4,44.902184297111425
12,5,43.83106210447835
12,6,43.16331019427371
12,7,42.747112672156675
12,8,42.49267805984853
12,9,42.34444366344561
12,10,42.266776279679306
12,11,42.23616286619983
12,12,42.23673249962658
12,13,42.257582835843316
12,14,42.29112763438704
12,15,42.33204381962517
12,16,42.376583537172095
12,17,42.42211305926108
12,18,42.46679684287457
12,19,42.509377756195875
12,20,42.54902078503494
12,21,42.58520029838001
13,2,50.350591966228585
13,3,47.41849392162202
13,4,45.65315076241733
13,5,44.5542202762184
13,6,43.85936142245857
13,7,43.41973935672354
13,8,43.14608130755833
13,9,42.98248025055215
13,10,42.8927015867316
13,11,42.852605489879295
13,12,42.84575218248929
13,13,42.86075286683355
13,14,42.889617508366456
13,15,42.92669475399184
13,16,42.967972918733516
13,17,43.01060896809596
13,18,43.05260344786373
13,19,43.09257270907955
13,20,43.12958570284491
13,21,43.163045923158535
14,2,51.038204288808814
14,3,48.14061949017355
14,4,46.370047643957946
14,5,45.25429553383173
14,6,44.54097026044859
14,7,44.08467145694247
14,8,43.797084122657296
14,9,43.622308580307525
14,10,43.52377499645135
14,11,43.47691491450902
14,12,43.46486685032252
14,13,43.47586501442308
14,14,43.50159778488172
14,15,43.53614704351225
14,16,43.57528422906863
14,17,43.615992588207085
14,18,43.656136442790086
14,19,43.6942267465656
14,20,43.72925313461355
14,21,43.76056112752037
15,2,51.671053692869755
15,3,48.8181884560053
15,4,47.05306037847465
15,5,45.929563096070915
15,6,45.20509072550044
15,7,44.73793941356064
15,8,44.441062297990655
15,9,44.258832813070605
15,10,44.15455634155045
15,11,44.10339633650385
15,12,44.08819180306428
15,13,44.096892316931196
15,14,44.12093488604914
15,15,44.15418814795921
15,16,44.192247589760974
15,17,44.23195457830573
15,18,44.27106129925011
15,19,44.30799249513789
15,20,44.34167326996382
15,21,44.37140290075294
16,2,52.25495450202062
16,3,49.45419968342475
16,4,47.70295896595347
16,5,46.57917251904941
16,6,45.8497069406292
16,7,45.376682593877334
16,8,45.07453271129386
16,9,44.88810392944723
16,10,44.78074168262656
16,11,44.72747176438807
16,12,44.71093435972882
16,13,44.71887226526949
16,14,44.74253099772265
16,15,44.775612155970066
16,16,44.813570998908304
16,17,44.853134639997535
16,18,44.89196479054171
16,19,44.928416607636905
16,20,44.96136399947009
16,21,44.99007020079405
17,2,52.795009897352024
17,3,50.051591001423866
17,4,48.32087055618378
17,5,47.20288216009845
17,6,46.473560924235905
17,7,45.99888307212447
17,8,45.694901513218866
17,9,45.507084324030295
17,10,45.39894599742424
17,11,45.345479773367
17,12,45.32921019051175
17,13,45.33773874914961
17,14,45.36217043253258
17,15,45.396079552025256
17,16,45.434812144120016
17,17,45.47500529231589
17,18,45.51424907016989
17,19,45.55084392666381
17,20,45.58362389884073
17,21,45.61182538306661
18,2,53.29569396035289
18,3,50.61316710891395
18,4,48.908127725080526
18,5,47.80087244283619
18,6,47.075952539684856
18,7,46.60316591704363
18,8,46.300270475948075
18,9,46.11346361485836
18,10,46.00652919004335
18,11,45.95451248328818
18,12,45.93989135308144
18,13,45.95018063267716
18,14,45.97638820540337
18,15,46.01199531405919
18,16,46.0522655899695
18,17,46.09376714120423
18,18,46.13403494683342
18,19,46.17132757787077
18,20,46.20444946619662
18,21,46.23261778308641
19,2,53.76093088056384
19,3,51.14156322099452
19,4,49.46616821490432
19,5,48.373613073275806
19,6,47.656593039361475
19,7,47.18864839977968
19,8,46.88928698831851
19,9,46.70551284594513
19,10,46.601456397616204
19,11,46.55228302398938
19,12,46.540480481382474
19,13,46.553522917326134
19,14,46.582358085967186
19,15,46.62040342988513
19,16,46.66286341405484
19,17,46.70625561058014
19,18,46.748074126718436
19,19,46.786547038805026
19,20,46.82045771484612
19,21,46.84901121586607
20,2,54.194167443651956
20,3,51.63923025708259
20,4,49.99646832652945
20,5,48.921768129273545
20,6,48.21549535222858
20,7,47.75482408145719
20,8,47.46102758890104
20,9,47.28196941586164
20,10,47.18218571067173
20,11,47.137016432096
20,12,47.12900598208009
20,13,47.14562639324378
20,14,47.177796567904934
20,15,47.21889534414997
20,16,47.26408817019079
20,17,47.30985786715125
20,18,47.35367033149461
20,19,47.39373281518641
20,20,47.42881536855465
20,21,47.45811644525272
21,2,54.59843695317993
21,3,52.10843293657106
21,4,50.50049915882103
21,5,49.44612807110482
21,6,48.752892780976694
21,7,48.30147462848546
21,8,48.01490599028612
21,9,47.84194443515983
21,10,47.74757658723888
21,11,47.70736038551938
21,12,47.703935139515416
21,13,47.72480329271462
21,14,47.76088136046156
21,15,47.80553133242751
21,16,47.8538969059942
21,17,47.90243990823614
21,18,47.94860891293472
21,19,47.99059905825583
21,20,48.027173333611785
21,21,48.05752873033329
