Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[3.232842043725575, 3.000000004511195, 4.767157852854374, 3.000000029946899, 0.16250193961604714, 0.12702564595441732]",25.463630424911493,520,899
