GF IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.08,3.0000263857237335,3.8554147963008276,3.1444951611016645,30.080976292234954
0.09,3.020879024887579,7.00000918674151,3.0294319091514996,29.54478191369052
0.1,3.0208827386064336,7.000007689297449,3.0294166251911827,29.545083546683394
0.11,3.0000260394326355,7.07442306459745,3.039680871973066,29.55169938825977
0.12,3.0000385477304023,7.0002138177717566,3.038875742828174,29.556802219454564
0.13,3.0000029164830666,7.017801190754319,3.056391318721319,29.569918591730552
0.14,3.0041689645306455,2.995463925396887,3.000304924901572,30.006667755371023
0.15000000000000002,15.469420763473892,5.5305778582283125,0.0,27.95814780501335
0.16,3.0154088887953456,2.9681100375866576,3.016455293932994,29.94072796381335
0.16999999999999998,3.000036324022583,2.9187839840509047,3.001011443733092,29.916083419486853
0.18,3.000026783525121,2.959899966690727,3.0382937598760216,29.891983391062674
0.19,3.0012808152370587,2.9986041418535567,3.000025949112354,29.83270434903701
0.2,3.0012808152370587,2.9986041418535567,3.000025949112354,29.81362282532517
0.21000000000000002,3.0012396566974218,2.9982840687651935,3.000018211144538,29.798915654419496
0.22000000000000003,3.0000004930272848,2.9334522353972856,3.051971099447984,29.83206410983341
0.22999999999999998,3.0000004930272848,2.9334522353972856,3.051971099447984,29.822726819060968
0.24,3.0000022664813706,2.9298731778374147,3.0515872820705034,29.817618452347993
0.25,3.000089154466068,2.9995519977041556,3.0000164991144933,29.776080490732582
0.26,3.0005781765209045,2.999117358364667,3.000013498702515,29.778293281735127
0.27,3.0010731539507263,2.998857323365681,3.0000398166210456,29.783081707189627
