Key,Value
0.0,37.142204680641235
0.001,36.869812026790186
0.002,36.60279195013939
0.003,36.34100822705307
0.004,36.084330836271
0.005,35.832632258372186
0.006,35.585790115612305
0.007,35.343685917421
0.008,35.10620426203907
0.009,34.87323538387487
0.01,34.644668845080645
0.011,34.42040190499644
0.012,34.20033269082718
0.013,33.98436321004052
0.014,33.77239830262842
0.015,33.56434592425661
0.016,33.36011497834295
0.017,33.15962158216642
0.018,32.96277898028261
0.019,32.76950564572505
0.02,32.57972304162628
0.021,32.39335359939355
0.022,32.21032208102885
0.023,32.030557122232324
0.024,31.85398665719765
0.025,31.680543341159172
0.026,31.510158600611547
0.027,31.342770628263686
0.028,31.17831339606928
0.029,31.016726720947567
0.03,30.8579513733899
0.031,30.701928713025175
0.032,30.548603145193113
0.033,30.397919128185162
0.034,30.249823416679043
0.035,30.10426374504879
0.036,29.961190746154088
0.037,29.820553861486502
0.038,29.682305839648926
0.039,29.546399032681627
0.04,29.41278867447452
0.041,29.28143017871603
0.042,29.152281156482815
0.043,29.025297803798395
0.044,28.90044074180836
0.045,28.77766884175825
0.046,28.656942739183762
0.047,28.538226136525513
0.048,28.421480246138806
0.049,28.306668934823392
0.05,28.19375846677943
0.051,28.082712381515687
0.052,27.973498045798173
0.053,27.866082044452845
0.054,27.76043367755768
0.055,27.65651952424961
0.056,27.55431085014858
0.057,27.453776937276306
0.058,27.354888890977595
0.059,27.257618270191635
0.06,27.161937704764412
0.061,27.06781880163016
0.062,26.9752356934216
0.063,26.884162050577178
0.064,26.794573152985965
0.065,26.706443844713867
0.066,26.61975000327648
0.067,26.534467789205436
0.068,26.450574102093228
0.069,26.36804601470141
0.07,26.28686171360585
0.071,26.20699918394364
0.072,26.128437279919975
0.073,26.051155216685338
0.074,25.975132667259643
0.075,25.90034971694095
0.076,25.82678691235263
0.077,25.754425142293996
0.078,25.683246251988347
0.079,25.613230578312915
0.08,25.544361378913486
0.081,25.47662146282351
0.082,25.40999244109879
0.083,25.34445828530906
0.084,25.280002013882584
0.085,25.216607983574153
0.086,25.154259703935608
0.087,25.092942899423637
0.088,25.032641182183387
0.089,24.973339993133244
0.09,24.915024460303073
0.091,24.85768086597851
0.092,24.80129501651418
0.093,24.745853314266757
0.094,24.6913415230818
0.095,24.637746876782792
0.096,24.585056958493034
0.097,24.53325762096946
0.098,24.48233764202785
0.099,24.43228433153368
0.1,24.383085552299807
0.101,24.33472977934516
0.102,24.287205102900643
0.103,24.240500386104966
0.104,24.194604400116162
0.105,24.149506128908484
0.106,24.10519493202229
0.107,24.061660368527914
0.108,24.018891600843524
0.109,23.976878840418706
0.11,23.93561211554779
0.111,23.895081389987872
0.112,23.855277569411143
0.113,23.816190455706007
0.114,23.77781089820264
0.115,23.74013015802278
0.116,23.703138755923106
0.117,23.666828315419046
0.118,23.631189829681105
0.119,23.596214947193886
0.12,23.56189533599888
0.121,23.528222906698694
0.122,23.49518914321476
0.123,23.462786381387442
0.124,23.43100668760373
0.125,23.39984254429143
0.126,23.36928620937788
0.127,23.339330159270407
0.128,23.309967685025992
0.129,23.281191014001674
0.13,23.25299305878292
0.131,23.22536724697171
0.132,23.198306496621665
0.133,23.171804121976272
0.134,23.145853487687624
0.135,23.12044786882221
