Generations no drug,Generations drug,MM number
2,2,0.36669732509460246
2,3,0.3864850344681231
2,4,0.4032316093782396
2,5,0.416654153853562
2,6,0.42740384745304205
2,7,0.4361200568153283
2,8,0.44329591910933075
2,9,0.44929221804335473
2,10,0.4543713028351218
2,11,0.4587257583372375
2,12,0.46249904317177076
2,13,0.4657997276635355
2,14,0.4687112570669153
2,15,0.47129870167568805
2,16,0.47361348289704064
2,17,0.4756967357021777
2,18,0.4775817348479617
2,19,0.4792956734240302
2,20,0.48086098460270466
2,21,0.4822963330966302
3,2,0.35408663399505513
3,3,0.36747307456803696
3,4,0.38137557155601254
3,5,0.39383655417228935
3,6,0.40458174955444937
3,7,0.41376976569673196
3,8,0.4216441590155142
3,9,0.42843463571499796
3,10,0.43433413316272024
3,11,0.4394986286565251
3,12,0.4440527957921135
3,13,0.4480962569227366
3,14,0.4517089791496684
3,15,0.45495558190197993
3,16,0.4578886765547736
3,17,0.4605514314047814
3,18,0.4629795398731237
3,19,0.46520273335382306
3,20,0.4672459539306891
3,21,0.46913026690156245
4,2,0.34949880701535174
4,3,0.35764572456896737
4,4,0.3683527593859677
4,5,0.3790350059386285
4,6,0.3888890439419513
4,7,0.3977275707637183
4,8,0.4055805045060614
4,9,0.4125468663487772
4,10,0.41873916805651346
4,11,0.42426337407475107
4,12,0.42921276498751026
4,13,0.4336671355975329
4,14,0.43769391825068554
4,15,0.4413498571789145
4,16,0.44468270201298443
4,17,0.44773272294073313
4,18,0.4505339990139021
4,19,0.45311549179162247
4,20,0.45550192462504574
4,21,0.4577145014124088
5,2,0.3483602454489268
5,3,0.3525991338578189
5,4,0.3604718838669468
5,5,0.36927484858493526
5,6,0.3779451530923417
5,7,0.3860786141974523
5,8,0.3935500656004194
5,9,0.4003526950947252
5,10,0.4065276348400724
5,11,0.4121326431929621
5,12,0.4172282199253897
5,13,0.4218716933508747
5,14,0.4261149804937388
5,15,0.4300040431772508
5,16,0.4335791054156453
5,17,0.436875173569711
5,18,0.43992265105707024
5,19,0.4427479444026776
5,20,0.4453740215093083
5,21,0.4478209023228042
6,2,0.3487856579434685
6,3,0.35017396652631855
6,4,0.3557030404546574
6,5,0.362775741638592
6,6,0.3702282583160688
6,7,0.37753192045476625
6,8,0.38445714049139584
6,9,0.39091823236858275
6,10,0.3968989139322692
6,11,0.40241563369477157
6,12,0.40749920839792586
6,13,0.4121855497288555
6,14,0.4165110380482953
6,15,0.4205102917342244
6,16,0.42421520208174984
6,17,0.42765462015188205
6,18,0.4308543813262388
6,19,0.4338374900520642
6,20,0.43662437472645127
6,21,0.43923315948762653
7,2,0.349925744646485
7,3,0.3492421186389699
7,4,0.3528823239771374
7,5,0.3584448633737613
7,6,0.3647532831904173
7,7,0.37121522452262395
7,8,0.3775346149925154
7,9,0.3835696897396647
7,10,0.3892602117825336
7,11,0.3945891723143921
7,12,0.39956219237234997
7,13,0.40419626252705365
7,14,0.4085135187866391
7,15,0.41253781865549966
7,16,0.41629288043508333
7,17,0.4198013149937017
7,18,0.4230841672873784
7,19,0.42616074956997047
7,20,0.4290486280445819
7,21,0.4317637019982228
8,2,0.35137345311199963
8,3,0.3491816662577122
8,4,0.3513139540046401
8,5,0.35558981380116284
8,6,0.36086725869161224
8,7,0.36652881198208404
8,8,0.3722387981789374
8,9,0.3778170533327442
8,10,0.38317074405722495
8,11,0.388256626692739
8,12,0.3930596968349013
8,13,0.3975808873474381
8,14,0.40182986917792984
8,15,0.4058208144819263
8,16,0.4095698941043488
8,17,0.4130938128414773
8,18,0.41640897416115086
8,19,0.4195310232203936
8,20,0.422474617341762
8,21,0.4252533365427138
9,2,0.3529261080407415
9,3,0.3496348276902577
9,4,0.350566775512305
9,5,0.3537587977005329
9,6,0.3581268622845588
9,7,0.36305224660541136
9,8,0.3681782178038225
9,9,0.3732994035571372
9,10,0.3782994277681496
9,11,0.3831149360697617
9,12,0.3877144189295305
9,13,0.3920855136760086
9,14,0.3962272798023395
9,15,0.40014543767762056
9,16,0.4038494262603829
9,17,0.40735057503166827
9,18,0.4106609812510004
9,19,0.4137928247173008
9,20,0.41675796299023626
9,21,0.4195677044387645
10,2,0.3544811825289154
10,3,0.35038881366279157
10,4,0.3503654189719239
10,5,0.3526492859394524
10,6,0.35622442637179286
10,7,0.3604852396062111
10,8,0.3650665139910717
10,9,0.36974731158576707
10,10,0.37439472701006926
10,11,0.3789302833437901
10,12,0.3833094810820507
10,13,0.3875091370091498
10,14,0.39151943183226057
10,15,0.39533885850563893
10,16,0.39897098134440395
10,17,0.4024223569496692
10,18,0.4057011938218328
10,19,0.4088164946761046
10,20,0.4117775112491998
10,21,0.4145934063042683
11,2,0.35598737229066824
11,3,0.3513138105862091
11,4,0.35052952651036484
11,5,0.3520541146511845
11,6,0.35494222051042384
11,7,0.358609646192136
11,8,0.36269110148569456
11,9,0.3669570421537852
11,10,0.37126338054636393
11,11,0.3755204924487652
11,12,0.3796738021667539
11,13,0.38369142997484657
11,14,0.3875562281596743
11,15,0.3912605893211109
11,16,0.39480302936471084
11,17,0.398185934783744
11,18,0.40141406608938185
11,19,0.4044935713364719
11,20,0.4074313295078869
