Generations no drug,Generations drug,MM number
2,2,0.3602358650313654
2,3,0.36001370047523223
2,4,0.3615232444634773
2,5,0.3635060925526705
2,6,0.36552408209185555
2,7,0.3674239521632341
2,8,0.3691597057150256
2,9,0.370726771389795
2,10,0.3721360639510814
2,11,0.37340341412218253
2,12,0.3745452431220323
2,13,0.37557687163072845
2,14,0.3765119585142488
2,15,0.37736242152299077
2,16,0.3781385551466611
2,17,0.37884921299407176
2,18,0.3795020051060217
2,19,0.3801034784350646
2,20,0.38065927596017946
2,21,0.3811742787080365
3,2,0.3628036133129272
3,3,0.3602700098240153
3,4,0.359959424460984
3,5,0.3606566766237349
3,6,0.36180335158141924
3,7,0.36312829538972774
3,8,0.36449633171777873
3,9,0.36583987349206115
3,10,0.3671261388932283
3,11,0.3683406975387607
3,12,0.36947889732694433
3,13,0.3705412661641932
3,14,0.37153099077183904
3,15,0.37245251607601404
3,16,0.37331076712705874
3,17,0.37411071833705895
3,18,0.37485716607040875
3,19,0.3755546122756073
3,20,0.3762072140858456
3,21,0.37681877591697693
4,2,0.36551866899664937
4,3,0.36183792047753877
4,4,0.36034756856992123
4,5,0.36004573731170353
4,6,0.3604022771393586
4,7,0.3611217230648604
4,8,0.36203413119933003
4,9,0.3630396453132212
4,10,0.3640788799524958
4,11,0.36511645713907603
4,12,0.36613154235192236
4,13,0.36711224920097196
4,14,0.3680522515029668
4,15,0.36894869086638016
4,16,0.36980086663057843
4,17,0.37060940122141817
4,18,0.37137570906377354
4,19,0.3721016535853785
4,20,0.37278932640704787
4,21,0.3734409069905609
5,2,0.3679039373156874
5,3,0.3636882756230859
5,4,0.3614729495508721
5,5,0.36046211121560406
5,6,0.36019467828177815
5,7,0.3603904532143835
5,8,0.3608742523165875
5,9,0.3615342216530804
5,10,0.3622978258096915
5,11,0.3631175279411425
5,12,0.36396199865145507
5,13,0.3648105867649923
5,14,0.36564976712882813
5,15,0.3664708179113718
5,16,0.36726827942950824
5,17,0.3680389173615092
5,18,0.36878101471798347
5,19,0.3694938913118018
5,20,0.37017756671771146
5,21,0.3708325284122755
6,2,0.3699190220691748
6,3,0.36549037611628377
6,4,0.3628419495101617
6,5,0.36134378598857847
6,6,0.3606068790461702
6,7,0.3603797773500312
6,8,0.3604957971215788
6,9,0.3608423714537435
6,10,0.36134237502703104
6,11,0.36194237409816366
6,12,0.36260504251283876
6,13,0.363304163102831
6,14,0.3640212727617091
6,15,0.3647433758590745
6,16,0.3654613658149147
6,17,0.3661689211908765
6,18,0.3668617242640633
6,19,0.36753690756528884
6,20,0.36819265315109057
6,21,0.36882790435669627
7,2,0.3716122096512217
7,3,0.3671429051995159
7,4,0.36424595225913303
7,5,0.3624188157053499
7,6,0.36133620097515745
7,7,0.3607777371618906
7,8,0.3605906938245295
7,9,0.3606674881920773
7,10,0.3609313742222576
7,11,0.3613270470890306
7,12,0.36181432823690785
7,13,0.3623638423079012
7,14,0.3629540112781569
7,15,0.36356893662762074
7,16,0.36419689120405274
7,17,0.36482923216603574
7,18,0.3654596103613839
7,19,0.36608339285586783
7,20,0.3666972351707819
7,21,0.3672987637774667
8,2,0.37304190363169787
8,3,0.3686250233691801
8,4,0.3655968832173497
8,5,0.3635519251535646
