Generations no drug,Generations drug,MM number
2,2,0.37565901534744545
2,3,0.3875537192427522
2,4,0.39653259004994634
2,5,0.40326608143766796
2,6,0.40843867446665516
2,7,0.4125178523955839
2,8,0.4158109411713201
2,9,0.41852307393067467
2,10,0.420794876099632
2,11,0.42272545418261603
2,12,0.424386465721908
2,13,0.42583091941314355
2,14,0.42709883339367194
2,15,0.4282209585967257
2,16,0.42922130557616023
2,17,0.430118884485244
2,18,0.4309289397268432
2,19,0.4316638351233924
2,20,0.4323337021031843
2,21,0.43294692038563076
3,2,0.36639010838741365
3,3,0.3757105363270594
3,4,0.3840373402231522
3,5,0.3908941644203941
3,6,0.3964964224822044
3,7,0.40111401728175267
3,8,0.40496830851498067
3,9,0.40822684827616557
3,10,0.41101461866210504
3,11,0.41342531887937545
3,12,0.4155300066500313
3,13,0.4173832915342385
3,14,0.4190277069568282
3,15,0.4204968053215693
3,16,0.4218173716938159
3,17,0.4230110246093881
3,18,0.4240953933402587
3,19,0.42508498678890355
3,20,0.4259918508808914
3,21,0.4268260668602206
4,2,0.36223803012409217
4,3,0.3688598190563313
4,4,0.3759191293408577
4,5,0.3822687517055162
4,6,0.3877579685000316
4,7,0.3924673288234562
4,8,0.39651865546905857
4,9,0.400025818775978
4,10,0.4030842330142427
4,11,0.40577112406101207
4,12,0.4081483912548444
4,13,0.4102656656838471
4,14,0.41216292781507924
4,15,0.41387259822632866
4,16,0.4154211610316313
4,17,0.41683041631070966
4,18,0.4181184429125519
4,19,0.419300342155643
4,20,0.42038881730455585
4,21,0.42139462271488376
5,2,0.36060832026074946
5,3,0.3649265018419417
5,4,0.3706274709444264
5,5,0.37623325689739573
5,6,0.38134848646684616
5,7,0.3859048553452557
5,8,0.3899359284960407
5,9,0.39350275720732153
5,10,0.39666859111638836
5,11,0.39949072702357585
5,12,0.4020185380637957
5,13,0.40429370132654713
5,14,0.4063511216396903
5,15,0.4082199892044317
5,16,0.40992475073708234
5,17,0.41148595364954355
5,18,0.4129209420105957
5,19,0.41424442697848124
5,20,0.4154689484142683
5,21,0.41660525039679885
6,2,0.3602648176662452
6,3,0.3627370064706587
6,4,0.36718055332865474
6,5,0.3719908408945308
6,6,0.37662277854626586
6,7,0.3809005646145617
6,8,0.38478701667499854
6,9,0.3882973330362168
6,10,0.39146488040967664
6,11,0.39432724685303194
6,12,0.39692063463007227
6,13,0.39927780949464736
6,14,0.4014275822554314
6,15,0.40339493795688613
6,16,0.4052014081525398
6,17,0.4068655111602765
6,18,0.4084031803594825
6,19,0.4098281513309305
6,20,0.4111522972023022
6,21,0.4123859166015567
7,2,0.3605904803117639
7,3,0.36161748743126043
7,4,0.3649624981938786
7,5,0.3690088187960825
7,6,0.3731278118100052
7,7,0.3770700983742768
7,8,0.38074470521918524
7,9,0.3841293581605335
7,10,0.3872315810408461
7,11,0.39007107682227393
7,12,0.3926715636814206
7,13,0.3950570039147238
7,14,0.3972499363576454
7,15,0.3992708346851412
7,16,0.40113795788436096
7,17,0.40286743355854604
7,18,0.40447343868222757
7,19,0.40596841361092323
7,20,0.4073632753974605
7,21,0.40866761488579656
8,2,0.361262647055827
8,3,0.3611683537802206
8,4,0.36357913436955974
8,5,0.36692729161105936
8,6,0.3705445630933622
8,7,0.3741336639724827
8,8,0.3775641631484271
8,9,0.38078423915453075
8,10,0.3837799406758925
8,11,0.3865554700406414
8,12,0.38912332900931906
8,13,0.3914993102987944
8,14,0.39369995357495396
8,15,0.39574128926392504
8,16,0.39763825818679505
8,17,0.3994044907475501
8,18,0.4010522716319634
8,19,0.40259259919264034
8,20,0.4040352858156532
8,21,0.405389073533172
9,2,0.3621063548428192
9,3,0.36114507976775595
9,4,0.36277199595869697
9,5,0.36549857669260905
