Generations no drug,Generations drug,MM number
2,2,0.2814567332291949
2,3,0.26157875073830594
2,4,0.25238376195654605
2,5,0.24907383443425704
2,6,0.2490923781993119
2,7,0.2509947792787025
2,8,0.25393897045394515
2,9,0.25742481137533296
2,10,0.2611521563147624
2,11,0.2649405136898682
2,12,0.2686822534760246
2,13,0.27231470657208895
2,14,0.2758031916414119
2,15,0.27913051468642053
2,16,0.282290380795913
2,17,0.28528322192508054
2,18,0.28811351823162523
2,19,0.29078809115486903
2,20,0.29331500316141973
2,21,0.295702852882153
3,2,0.3038380697413
3,3,0.28029592995533603
3,4,0.2657602742405087
3,5,0.25704949551398915
3,6,0.25219835067206753
3,7,0.24993571499256287
3,8,0.24941878399465178
3,9,0.25007891308587
3,10,0.25152724496824685
3,11,0.25349508384205965
3,12,0.25579533247230174
3,13,0.25829706035233874
3,14,0.26090844062727014
3,15,0.2635651309314879
3,16,0.2662222546847154
3,17,0.26884880763421637
3,18,0.2714237149664612
3,19,0.27393302686233645
3,20,0.2763679146832131
3,21,0.2787232253071256
4,2,0.3196766192981997
4,3,0.29599599503940555
4,4,0.2795368795865496
4,5,0.268184169908775
4,6,0.2605098905467901
4,7,0.2555126051552155
4,8,0.25247688522960793
4,9,0.25088470007895636
4,10,0.2503567787385577
4,11,0.25061285319900384
4,12,0.25144422136554767
4,13,0.2526945103654948
4,14,0.2542459939105215
4,15,0.2560097308646204
4,16,0.2579183805649006
4,17,0.2599209056139396
4,18,0.2619786419916517
4,19,0.2640623570522461
4,20,0.2661500261780096
4,21,0.2682251613679289
5,2,0.33127477611757444
5,3,0.3085824687426012
5,4,0.2916891763501726
5,5,0.2791448961454842
5,6,0.2699093529001045
5,7,0.26321056984316143
5,8,0.25846775170897857
5,9,0.25523954853447495
5,10,0.2531876639830393
5,11,0.25205081655429806
5,12,0.25162587835195155
5,13,0.25175405851704996
5,14,0.25231066058278123
5,15,0.2531974032514365
5,16,0.2543366023465927
5,17,0.2556667231621362
5,18,0.25713894802508874
5,19,0.25871451837197706
5,20,0.26036265828395133
5,21,0.2620589382021539
6,2,0.3400799465527249
6,3,0.31870195579204363
6,4,0.3020415868121225
6,5,0.28907204486793775
6,6,0.2790232561127117
6,7,0.2712987922321467
6,8,0.2654320086128333
6,9,0.2610551846704876
6,10,0.257876652819927
6,11,0.25566366159347664
6,12,0.25422946741908764
6,13,0.2534235361195141
6,14,0.25312404372174824
6,15,0.25323208154480464
6,16,0.253667135116977
6,17,0.2543635269357398
6,18,0.25526759627702716
6,19,0.25633544752555926
6,20,0.25753114333678595
6,21,0.258825248375338
7,2,0.34697187686204967
7,3,0.326944799368015
7,4,0.3108138727420558
7,5,0.2978305209698777
7,6,0.28741404491356476
7,7,0.27909913038063644
7,8,0.27251016056065624
7,9,0.2673424690390088
7,10,0.2633477632873702
7,11,0.2603227370735194
7,12,0.2581001853194208
7,13,0.25654205663857715
7,14,0.25553399205321353
7,15,0.2549809986233997
7,16,0.25480399524322167
7,17,0.2549370316422686
7,18,0.25532503267527257
7,19,0.25592195665501155
7,20,0.256689284140862
7,21,0.25759477128898534
8,2,0.35250344689121377
8,3,0.33375833164673224
8,4,0.3182779195710255
8,5,0.3055025841060814
8,6,0.2949865686572465
8,7,0.28636252732372086
8,8,0.2793261552604328
8,9,0.27362466435114097
8,10,0.26904738730292577
8,11,0.26541813567855116
8,12,0.2625890396265002
8,13,0.26043559764950924
8,14,0.2588526960036312
8,15,0.2577513868036974
8,16,0.25705626718195723
8,17,0.2567033266347246
8,18,0.2566381687064341
8,19,0.25681453238447055
8,20,0.25719305351589933
8,21,0.25774022449875555
9,2,0.35703630596814057
9,3,0.33946984420172316
9,4,0.3246753215297185
9,5,0.312225283436752
9,6,0.3017719844380944
9,7,0.2930219420607446
9,8,0.28572662496072343
9,9,0.2796753429817324
9,10,0.2746891528378002
9,11,0.27061569080153164
9,12,0.26732487044660785
9,13,0.26470533871744456
9,14,0.2626615629018508
9,15,0.2611114330868196
9,16,0.259984274961384
9,17,0.2592191936402873
9,18,0.25876368182052634
9,19,0.2585724450478831
9,20,0.2586063995627
9,21,0.25883181897721835
10,2,0.3608158144577231
10,3,0.34431886204190854
10,4,0.3302033791613252
10,5,0.318136815874642
10,6,0.3078439690252923
10,7,0.29908771719378935
10,8,0.2916633662440933
10,9,0.28539429907162045
10,10,0.280128024476144
10,11,0.27573266709337874
10,12,0.2720939490347169
10,13,0.2691126399495312
10,14,0.26670241995425
10,15,0.26478809138448706
10,16,0.2633040747318972
10,17,0.2621931365327934
10,18,0.26140530711667387
10,19,0.26089695161078474
10,20,0.2606299682093828
10,21,0.26057109227489134
11,2,0.36401380451436877
11,3,0.3484826301984052
11,4,0.33501900982549604
11,5,0.32336012165831196
11,6,0.3132854104764439
11,7,0.30460131041513333
11,8,0.297137850926278
11,9,0.2907460659502759
11,10,0.28529545348366975
11,11,0.2806715946750004
11,12,0.27677403011057944
11,13,0.2735144200705859
11,14,0.2708149745970415
11,15,0.2686071166911236
11,16,0.26683034555837676
11,17,0.265431263007325
11,18,0.2643627334569833
11,19,0.2635831550276206
11,20,0.2630558212177685
11,21,0.26274836092825743
12,2,0.36675395818319195
12,3,0.35209420979075495
12,4,0.33924626977235006
12,5,0.327999593297133
12,6,0.31817546305792044
12,7,0.3096143943428626
12,8,0.30217416625445026
12,9,0.2957283654574092
12,10,0.29016479144879975
12,11,0.28538385172964575
12,12,0.28129706955674066
12,13,0.277825757124326
12,14,0.2748998598489484
12,15,0.2724569591328901
12,16,0.2704414147245403
12,17,0.2688036215276927
12,18,0.26749936094606536
12,19,0.2664892322776783
12,20,0.265738148487902
12,21,0.26521488661618614
13,2,0.36912743951930516
13,3,0.3552550003347752
13,4,0.3429834857085017
13,5,0.33214224733463765
13,6,0.3225850718570199
13,7,0.3141794609294616
13,8,0.3068055703669961
13,9,0.30035549730768535
13,10,0.29473232407056493
13,11,0.28984905333839794
13,12,0.2856275676407455
13,13,0.28199767249686986
13,14,0.27889624778152955
13,15,0.2762665085330217
13,16,0.2740573576786066
13,17,0.27222282201040837
13,18,0.27072155555214145
13,19,0.2695163980318833
13,20,0.2685739805436618
13,21,0.2678643679120636
14,2,0.3712028527531793
14,3,0.35804340557507497
14,4,0.3463090816592575
14,5,0.3358601640083002
14,6,0.3265760307858831
14,7,0.31834578840328315
14,8,0.31106779825189174
14,9,0.304649452115357
14,10,0.2990066509572935
14,11,0.29406312188423034
14,12,0.28974969793616884
14,13,0.2860036342044032
14,14,0.2827679913748756
14,15,0.27999108567576403
14,16,0.27762600660992415
14,17,0.27563019245911474
14,18,0.27396505145030403
14,19,0.2725956253917454
14,20,0.2714902814045712
14,21,0.2706204322039397
15,2,0.37303277485213865
15,3,0.36052088197256577
15,4,0.34928610035245883
15,5,0.3392130347246457
15,6,0.3302014548832231
15,7,0.32215794220494315
15,8,0.31499579642942027
15,9,0.3086351317240104
15,10,0.30300265707193597
15,11,0.2980312576837296
15,12,0.29365950980024375
15,13,0.2898312010055983
15,14,0.2864948807099921
15,15,0.2836034591642644
15,16,0.2811138511660211
15,17,0.27898665861394517
15,18,0.2771858900044074
15,19,0.27567870180541576
15,20,0.2744351653335234
15,21,0.2734280496424916
16,2,0.3746581548662607
16,3,0.36273621424220265
16,4,0.35196564860511287
16,5,0.3422504284347606
16,6,0.33350674976265426
16,7,0.32565546316401667
16,8,0.3186222237883884
16,9,0.3123378019058665
16,10,0.3067380638972175
16,11,0.3017637455788752
16,12,0.2973601405393073
16,13,0.2934767639861653
16,14,0.29006703607776163
16,15,0.287087991837809
16,16,0.2845000217371855
16,17,0.2822666426494003
16,18,0.28035428718153543
16,19,0.27873211605907694
16,20,0.27737184203105975
16,21,0.2762475654797614
17,2,0.37611134652483214
17,3,0.3647285824252219
17,4,0.35438950734839986
17,5,0.3450136857147228
17,6,0.3365306783300264
17,7,0.32887308825715134
17,8,0.3219768703008478
17,9,0.3157817739229982
17,10,0.31023146583649386
17,11,0.30527344249728194
17,12,0.30085883639533817
17,13,0.29694219596315913
17,14,0.293481263308165
17,15,0.29043677153371783
17,16,0.2877722627337882
17,17,0.2854539214963503
17,18,0.28345042864751196
17,19,0.2817328249090576
17,20,0.28027438486051326
17,21,0.2790504923202005
18,2,0.3774182430977234
18,3,0.3665297900230801
18,4,0.3565921121874704
18,5,0.3475374603671608
18,6,0.3393063663194204
18,7,0.331841193848866
18,8,0.3250865411554946
18,9,0.31898977113642624
18,10,0.31350123303192673
18,11,0.3085742639278549
18,12,0.3041650925503863
18,13,0.30023269662916297
18,14,0.2967386582790793
18,15,0.2936470277491711
18,16,0.2909241957771783
18,17,0.288538785447763
