Strength WMMd IH,Strength MMd GF IH,MM number
0.08,0.08,0.3334340405998607
0.08,0.1,0.329460715719276
0.08,0.12,0.3260361404706384
0.08,0.14,0.3231504777927153
0.08,0.16,0.32071563895755856
0.08,0.18,0.3187054996544249
0.08,0.2,0.31705928417069945
0.08,0.22,0.31573576630688105
0.08,0.24,0.3147013678854152
0.08,0.26,0.313901422770186
0.08,0.28,0.3133280083901648
0.08,0.3,0.3129148862162137
0.08,0.32,0.3126773521124907
0.08,0.34,0.31253947026922096
0.08,0.36,0.3125368430810809
0.08,0.38,0.3125855939739204
0.08,0.4,0.31273856998062416
0.1,0.0,0.34985480999792407
0.1,0.02,0.34350732551915025
0.1,0.04,0.3379271097897206
0.1,0.06,0.33312161864382345
0.1,0.08,0.3289682588845848
0.1,0.1,0.32545818723512476
0.1,0.12,0.3224910492803269
0.1,0.14,0.3200410916899534
0.1,0.16,0.3180344522060877
0.1,0.18,0.3164290550047431
0.1,0.2,0.3151790617523094
0.1,0.22,0.314227453010668
0.1,0.24,0.31355595183735985
0.1,0.26,0.31309441932125087
0.1,0.28,0.31285031749443315
0.1,0.3,0.3127423834347903
0.1,0.32,0.3128011585924354
0.1,0.34,0.31293622857028913
0.1,0.36,0.31319813408733027
0.1,0.38,0.3134891261975536
0.1,0.4,0.31387655672539716
0.12,0.0,0.34413680104458017
0.12,0.02,0.33828701173483655
0.12,0.04,0.33320347564986436
0.12,0.06,0.3288791791306023
0.12,0.08,0.32520268625371707
0.12,0.1,0.32215023849502855
0.12,0.12,0.3196341136735923
0.12,0.14,0.31761343503446965
0.12,0.16,0.316027985088725
0.12,0.18,0.3148205698965334
0.12,0.2,0.31395961021024854
0.12,0.22,0.3133731586854789
0.12,0.24,0.3130574826644287
0.12,0.26,0.31292785974753146
0.12,0.28,0.31300631661944134
0.12,0.3,0.31319747290047584
0.12,0.32,0.3135462521416972
0.12,0.34,0.31394867524015996
0.12,0.36,0.3144693261836671
0.12,0.38,0.31499750370948876
0.12,0.4,0.31561415016325706
0.14,0.0,0.33907646153954574
0.14,0.02,0.3337208002902749
0.14,0.04,0.329129119512931
0.14,0.06,0.3252805992923494
0.14,0.08,0.32207461241144564
0.14,0.1,0.31947320583825767
0.14,0.12,0.3174008197275652
0.14,0.14,0.31580222293723836
0.14,0.16,0.31463026565517627
0.14,0.18,0.31381344361444347
0.14,0.2,0.3133337689695881
0.14,0.22,0.31310520427439587
0.14,0.24,0.31313782022240305
0.14,0.26,0.3133331697167142
0.14,0.28,0.31372704746577634
0.14,0.3,0.31421083061734356
0.14,0.32,0.3148429827867528
0.14,0.34,0.31550684703223747
0.14,0.36,0.3162801784964177
0.14,0.38,0.31704021493963547
0.14,0.4,0.3178805990373012
0.16,0.0,0.3346211420935666
0.16,0.02,0.32975482484602603
0.16,0.04,0.3256490915535512
0.16,0.06,0.3222699600105887
0.16,0.08,0.31952725883587807
0.16,0.1,0.3173695391108159
0.16,0.12,0.3157329355445549
0.16,0.14,0.3145486064626788
0.16,0.16,0.31378190099787534
0.16,0.18,0.3133477850913155
0.16,0.2,0.3132412079082794
0.16,0.22,0.3133628525897003
0.16,0.24,0.3137358671420185
0.16,0.26,0.31424891461950877
0.16,0.28,0.31495077727200904
0.16,0.3,0.31572043819312123
0.16,0.32,0.31662908151964686
0.16,0.34,0.31754823042351055
0.16,0.36,0.3185679635150668
0.16,0.38,0.3195543202041277
0.16,0.4,0.3206127789378356
0.18,0.0,0.3307409443081559
0.18,0.02,0.326339971795336
0.18,0.04,0.32271338808635974
0.18,0.06,0.31979646624159075
0.18,0.08,0.3175069352654036
0.18,0.1,0.31578712843519396
0.18,0.12,0.3145778092599143
0.18,0.14,0.31379944474538823
0.18,0.16,0.3134038788379814
0.18,0.18,0.31336963704775633
0.18,0.2,0.3136276313756591
0.18,0.22,0.3140914906677248
0.18,0.24,0.31479673767251326
0.18,0.26,0.31561994765259604
0.18,0.28,0.3166221337549675
0.18,0.3,0.31767070415040444
0.18,0.32,0.3187891083310496
0.18,0.34,0.320016857163946
0.18,0.36,0.32127655209921324
0.18,0.38,0.3224835281570446
0.18,0.4,0.3236858000525945
0.2,0.0,0.32735058147125
0.2,0.02,0.32343140152892225
0.2,0.04,0.3202764433076001
0.2,0.06,0.31781391009159454
0.2,0.08,0.3159655813997975
0.2,0.1,0.31467871550340654
0.2,0.12,0.3138877568058434
0.2,0.14,0.3135066707020123
0.2,0.16,0.3134927843868691
0.2,0.18,0.3138303048845651
0.2,0.2,0.31444408700784343
0.2,0.22,0.3152419276091899
0.2,0.24,0.3162710367847227
0.2,0.26,0.31739667787572373
0.2,0.28,0.3186913603339524
0.2,0.3,0.3200117078483118
0.2,0.32,0.32138711017514743
0.2,0.34,0.32286253011378613
0.2,0.36,0.3243556304290546
0.2,0.38,0.3257774032117975
0.2,0.4,0.3271814186743697
0.22,0.0,0.324433009436741
0.22,0.02,0.3209881256403482
0.22,0.04,0.31829667956595764
0.22,0.06,0.3162801978180175
0.22,0.08,0.3148644260125811
0.22,0.1,0.31400137729505156
0.22,0.12,0.313619526384818
0.22,0.14,0.31362673884778103
0.22,0.16,0.31398561507626144
0.22,0.18,0.3146857702600637
0.22,0.2,0.31564637065751
0.22,0.22,0.3167697825017483
0.22,0.24,0.3181142383546593
0.22,0.26,0.3195344373808725
0.22,0.28,0.3211136734634218
0.22,0.3,0.322698549748355
0.22,0.32,0.324324032127998
0.22,0.34,0.3260401551642916
0.22,0.36,0.3277600253555153
0.22,0.38,0.32939068430510476
0.22,0.4,0.33099086489719404
0.24,0.0,0.32195126655842643
0.24,0.02,0.31897262981346863
0.24,0.04,0.3167296188235461
0.24,0.06,0.31515693202322115
0.24,0.08,0.3141647203457394
0.24,0.1,0.31371607319126316
0.24,0.12,0.313703140074988
0.24,0.14,0.3141201417761914
0.24,0.16,0.31484267498064034
0.24,0.18,0.31589618538127984
0.24,0.2,0.3171419747682465
0.24,0.22,0.3186349543885016
0.24,0.24,0.3202248008081376
0.24,0.26,0.32199293272678164
0.24,0.28,0.3237801618844215
0.24,0.3,0.3256907845167727
0.24,0.32,0.32755935896160165
0.24,0.34,0.3295091640584564
0.24,0.36,0.3313708094884661
0.24,0.38,0.3332826985616481
0.24,0.4,0.3350734116095548
0.26,0.0,0.3198714227870273
0.26,0.02,0.3173505389295923
0.26,0.04,0.31554879353374327
0.26,0.06,0.3144090422259803
0.26,0.08,0.3138311247672009
0.26,0.1,0.3137872463023769
0.26,0.12,0.3141592371134434
0.26,0.14,0.3149509864794755
0.26,0.16,0.3160279388100737
0.26,0.18,0.31742542668317464
0.26,0.2,0.31899491614528896
0.26,0.22,0.3208011599078609
0.26,0.24,0.3226844392178576
0.26,0.26,0.32473576888553657
0.26,0.28,0.3267870989565277
0.26,0.3,0.3289519355328615
0.26,0.32,0.33105657243141356
0.26,0.34,0.33323301571011393
0.26,0.36,0.3353042471427924
0.26,0.38,0.33741685244260633
0.26,0.4,0.33939243422014054
0.28,0.0,0.31816229716486866
0.28,0.02,0.31609031849728986
0.28,0.04,0.31472079714307105
0.28,0.06,0.3140044582840247
0.28,0.08,0.31383136863485595
0.28,0.1,0.3141824719129403
0.28,0.12,0.31492985593861283
0.28,0.14,0.31608662262885306
0.28,0.16,0.3175086736975745
0.28,0.18,0.31924070588629677
0.28,0.2,0.32112498570265835
0.28,0.22,0.3232355312032321
0.28,0.24,0.32540388277406085
0.28,0.26,0.32773003290578384
0.28,0.28,0.3300377400982576
0.28,0.3,0.3324490654493639
0.28,0.32,0.33478272197052084
0.28,0.34,0.3371787610354682
0.28,0.36,0.3394532268794884
0.28,0.38,0.34176018924792884
0.28,0.4,0.3439149658321057
0.3,0.0,0.31679520523375815
0.3,0.02,0.3151630084860412
0.3,0.04,0.3142164431956018
0.3,0.06,0.3139138195373984
0.3,0.08,0.3141359497178604
0.3,0.1,0.31487214706126054
0.3,0.12,0.3159853116379656
0.3,0.14,0.3174973149895143
0.3,0.16,0.31925510216903813
0.3,0.18,0.3213122277918865
0.3,0.2,0.3235023726975301
0.3,0.22,0.3259082588232659
0.3,0.24,0.328353321977271
0.3,0.26,0.33094592890179697
0.3,0.28,0.33350229580187407
0.3,0.3,0.33615240562080817
0.3,0.32,0.3387080478870358
0.3,0.34,0.3413166631370751
0.3,0.36,0.3437880211088522
0.3,0.38,0.34628300358285696
0.3,0.4,0.34861130850567806
0.32,0.0,0.3157437326616004
0.32,0.02,0.31454198602566236
0.32,0.04,0.31400894200488844
0.32,0.06,0.31411021724789
0.32,0.08,0.31471786748280994
0.32,0.1,0.31582921565188227
0.32,0.12,0.3172985074823419
0.32,0.14,0.3191559544435095
0.32,0.16,0.32124010690257326
0.32,0.18,0.32361289091434153
0.32,0.2,0.3260999864907692
0.32,0.22,0.3287922844686758
0.32,0.24,0.33150572079052987
0.32,0.26,0.3343564600181239
0.32,0.28,0.33715379740629947
0.32,0.3,0.3400350289409598
0.32,0.32,0.3428056518916958
0.32,0.34,0.3456198649004122
0.32,0.36,0.34828179930758485
0.32,0.38,0.3509585036423597
0.32,0.4,0.3534546936689421
0.34,0.0,0.31498353275184177
0.34,0.02,0.3142027520484705
0.34,0.04,0.31407367958293175
0.34,0.06,0.31456896502836873
0.34,0.08,0.3155523859047279
0.34,0.1,0.3170289243973109
0.34,0.12,0.31884468460237797
0.34,0.14,0.32103780003823074
0.34,0.16,0.32343897144373507
0.34,0.18,0.32611801842194815
0.34,0.2,0.32889319010463636
0.34,0.22,0.33186302361437653
0.34,0.24,0.33483654078714387
0.34,0.26,0.33793714670265707
0.34,0.28,0.3409678127919385
0.34,0.3,0.34407256285451693
0.34,0.32,0.347051207161933
0.34,0.34,0.3500640965499934
0.34,0.36,0.35291033378412495
0.34,0.38,0.35576251462577774
0.34,0.4,0.35842098308695286
0.36,0.0,0.3144921434070267
0.36,0.02,0.31412274120805284
0.36,0.04,0.3143880197658973
0.36,0.06,0.31526739371102663
