Generation,xOC,xOB,xMMd,xMMr,total_MM
0.0,0.3,0.2,0.2,0.3,0.5
0.5217391304347826,0.4184020709540775,0.1574354928758812,0.1894803298527855,0.23468210631725595,0.42416243617004146
1.0434782608695652,0.4965600105192659,0.12525664969353031,0.18875144960109985,0.18943189018610412,0.378183339787204
1.5652173913043477,0.5431397132288028,0.10180682298686976,0.1972994045787572,0.1577540592055705,0.35505346378432767
2.0869565217391304,0.5698288410980316,0.08389330374103475,0.21290159120091812,0.13337626396001617,0.3462778551609343
2.608695652173913,0.58443926355657,0.06937776464927094,0.2335221963051671,0.11266077548899257,0.3461829717941597
3.1304347826086953,0.5915948873608681,0.05710208008110218,0.2573818878793264,0.09392114467870413,0.3513030325580305
3.652173913043478,0.5940389894780054,0.046504843108869244,0.28281279137510457,0.07664337603802161,0.3594561674131262
4.173913043478261,0.593491870674816,0.03734248817135829,0.308235723915295,0.06092991723853164,0.36916564115382666
4.695652173913043,0.5911247926042364,0.029514428253701236,0.3322598114206707,0.04710096772139251,0.3793607791420632
5.217391304347826,0.5877912007498228,0.022958090383425958,0.35382573999231115,0.03542496887444097,0.3892507088667521
5.739130434782608,0.5841203802144955,0.017593879992863794,0.37230399887316723,0.02598174091947425,0.3982857397926415
6.260869565217391,0.5805500986602797,0.01330733065450974,0.387497523707427,0.018645046977784352,0.40614257068521137
6.782608695652174,0.5773475866441914,0.009955203781238998,0.39955618228972545,0.013141027284844795,0.41269720957457023
7.304347826086956,0.5746395250877734,0.007381969443218507,0.40884872568301217,0.009129779785996734,0.4179785054690089
7.826086956521739,0.5724507525790459,0.005436329024270678,0.4158398857413457,0.006273032655338447,0.4221129183966842
8.347826086956522,0.5707432098789974,0.003982633585983287,0.4209998178356317,0.00427433869938823,0.4252741565350199
8.869565217391305,0.569447871408684,0.0029063412157941857,0.42475123302298945,0.002894554352532936,0.4276457873755224
9.391304347826086,0.5684868614917578,0.0021148806899286146,0.4274468610449434,0.0019513967733708452,0.42939825781831426
9.91304347826087,0.5677864303242688,0.0015357825939997167,0.42936646844874515,0.0013113186329867471,0.4306777870817319
10.434782608695652,0.5672831048584649,0.001113606076373928,0.4307241188058912,0.0008791702592705101,0.4316032890651617
10.956521739130434,0.5669254845682249,0.0008066328424164249,0.431679404085638,0.0005884785037212671,0.4322678825893593
11.478260869565217,0.5666736770409013,0.000583843246622202,0.4323490280789114,0.0003934516335655993,0.432742479712477
12.0,0.5664976453073551,0.0004223650195790019,0.4328171423690449,0.0002628473040213497,0.43307998967306627
12.0,0.5664976453073551,0.0004223650195790019,0.4328171423690449,0.0002628473040213497,0.43307998967306627
13.09090909090909,0.7326362317295346,0.00043381383392130914,0.2666904779475118,0.00023947648903320778,0.266929954436545
14.181818181818182,0.7916386639241143,0.0005900188567801315,0.20743126281226495,0.00034005440684226854,0.20777131721910722
15.272727272727273,0.8173824769748216,0.000917960230721737,0.1811107517507972,0.0005888110436624596,0.18169956279445965
16.363636363636363,0.8298322421406552,0.0015267311440315835,0.16751780179513898,0.001123224920179435,0.16864102671531842
17.454545454545453,0.8356692092143471,0.002626346782496663,0.15945257679080432,0.002251867212361651,0.16170444400316597
18.545454545454547,0.8372868203458116,0.0045848669086988,0.15350322819615192,0.004625084549356067,0.15812831274550798
19.636363636363637,0.8350657849111578,0.008005044700439992,0.14736248771242003,0.009566682676016834,0.15692917038843687
20.727272727272727,0.8279057527026981,0.013752394684968626,0.13872939972969273,0.019612452882705304,0.15834185261239803
21.818181818181817,0.8133474311278303,0.022697599207244526,0.1249101164976164,0.039044853167426605,0.163954969665043
22.909090909090907,0.7883787828710144,0.03470270276389249,0.10359673288009145,0.07332178148520617,0.17691851436529762
24.0,0.7522772849361411,0.04691288125010414,0.07554942362026411,0.1252604101938195,0.20080983381408363
24.0,0.7522772849361411,0.04691288125010414,0.07554942362026411,0.1252604101938195,0.20080983381408363
25.09090909090909,0.6676250267053091,0.04443695290434512,0.13874683813409502,0.14919118225666603,0.28793802039076105
26.18181818181818,0.6312047272565365,0.03395679655275531,0.20230160238442194,0.13253687380675508,0.334838476191177
27.272727272727273,0.6138052897407982,0.023205258566921478,0.26532164056940355,0.0976678111233735,0.3629894516927771
28.363636363636363,0.6008282398382718,0.014570525117116625,0.32313760210697473,0.061463632938134595,0.38460123504510935
29.454545454545453,0.5891349727521363,0.008497852897844745,0.3686512710634494,0.03371590328704417,0.4023671743504936
30.545454545454547,0.5797646394285693,0.004677954284898163,0.3988942130003268,0.016663193286641693,0.41555740628696847
31.636363636363637,0.573470600404862,0.002478559334524085,0.41635057196864145,0.007700268292363463,0.4240508402610049
32.72727272727273,0.5698076986659913,0.0012846282320704025,0.425481699046073,0.0034259740562114335,0.42890767310228445
33.81818181818181,0.5678787312568052,0.0006581723271596561,0.42996837023883167,0.0014947261775080478,0.43146309641633973
34.90909090909091,0.5669278104643831,0.0003352913459206132,0.4320909545357916,0.0006459436541717334,0.43273689818996336
36.0,0.5664787179368018,0.00017034228977561627,0.4330730489608477,0.0002778908128090506,0.43335093977365674
36.0,0.5664787179368018,0.00017034228977561627,0.4330730489608477,0.0002778908128090506,0.43335093977365674
37.09090909090909,0.732720408388593,0.00017492677568571317,0.26685154848167125,0.00025311635440023296,0.2671046648360715
38.18181818181818,0.791799848172461,0.00023791692948651547,0.20760279622457795,0.00035943867405809093,0.20796223489863605
39.27272727272727,0.81765996774667,0.0003702249927152287,0.18134724965013901,0.0006225576115147887,0.1819698072616538
