Generations no drug,Generations drug,MM fraction
10,5,0.33921794529494215
10,6,0.327249061941985
10,7,0.3165734818887679
10,8,0.30548056193327455
10,9,0.4112246751522844
10,10,0.4132956923787888
10,11,0.4144806141441814
10,12,0.4155608488882221
10,13,0.4165493964612323
10,14,0.41745726487232543
10,15,0.4182938129464278
10,16,0.41906703650187443
10,17,0.41978379846592967
10,18,0.42045001621690553
10,19,0.4210708243457447
10,20,0.4216506832954978
10,21,0.42219349590585264
11,2,0.38990578307591495
11,3,0.372772212580946
11,4,0.35799878441082433
11,5,0.34496466751796295
11,6,0.3333567618702307
11,7,0.3229527922271793
11,8,0.3134703103574993
11,9,0.3038506601825302
11,10,0.41210171663766604
11,11,0.4132875033722931
11,12,0.41437264255082445
11,13,0.4153695095532937
11,14,0.41628825804466385
11,15,0.41713759285162805
11,16,0.4179250011482197
11,17,0.41865694924449787
11,18,0.41933905362683926
11,19,0.4199761994739249
11,20,0.42057266335554827
11,21,0.4211321935407114
12,2,0.39292885806124495
12,3,0.37671507318609493
12,4,0.36260692646042614
12,5,0.35006174919070143
12,6,0.3388116204241818
12,7,0.32866678441475783
12,8,0.31947092227827084
12,9,0.3101035631330597
12,10,0.41092641463874247
12,11,0.41219488559770345
12,12,0.41328055158321897
12,13,0.41428122606807494
12,14,0.4152064959280288
12,15,0.416064438973584
12,16,0.4168620505179967
12,17,0.417605415188686
12,18,0.41829983329956877
12,19,0.4189499489778156
12,20,0.41955983342576575
12,21,0.4201331120428562
13,2,0.39556578840660933
13,3,0.3801839498893582
13,4,0.3666923741378825
13,5,0.35461181909664224
13,6,0.3437111504527408
13,7,0.33382676745009754
13,8,0.32482319643556046
13,9,0.3164734239092717
13,10,0.3101847273618198
13,11,0.41118762016766225
13,12,0.41227361311339855
13,13,0.4132745721147473
13,14,0.4142028560317844
13,15,0.4150659999657987
13,16,0.41587053985003297
13,17,0.416622175557042
13,18,0.41732591025316856
13,19,0.4179861309110937
13,20,0.4186067572675462
13,21,0.41919120474570915
14,2,0.39788561971875946
14,3,0.3832587297812647
14,4,0.37033835888337197
14,5,0.3586973722110057
14,6,0.3481348741833852
14,7,0.3385089174886456
14,8,0.32970435933112596
14,9,0.3216073289563289
14,10,0.31369156968474315
14,11,0.40924243832220336
14,12,0.4113425059038773
14,13,0.4123408961860158
14,14,0.4132693506771571
14,15,0.4141349424442103
14,16,0.4149436993320975
14,17,0.41570098662887767
14,18,0.4164114975358554
14,19,0.41707944398002134
14,20,0.41770848159895246
14,21,0.418301894520412
15,2,0.3999419757924311
15,3,0.38600247274288313
15,4,0.37361154949458464
15,5,0.3623853658004571
15,6,0.3521480904441673
15,7,0.34277598628852995
15,8,0.33416830040122836
15,9,0.32623716147010956
15,10,0.3184620916112693
15,11,0.3667518709794192
15,12,0.41047903113916606
15,13,0.4114662402415331
15,14,0.4123990423824702
15,15,0.4132648061055082
15,16,0.41407554322584833
15,17,0.4148362683752101
15,18,0.4155514842974057
15,19,0.4162250766123151
15,20,0.4168605507589357
15,21,0.4174610329240465
16,2,0.4017771090355035
16,3,0.3884655765740586
16,4,0.37656591958971897
16,5,0.36573064248583786
16,6,0.35580485724393934
16,7,0.34668016894644543
16,8,0.3382678744934844
16,9,0.3304839719530998
16,10,0.3231707669964631
16,11,0.3155467244763605
16,12,0.40551007049766064
16,13,0.41064511294192363
16,14,0.41158579755726904
16,15,0.41244990167535467
16,16,0.41326072958657606
16,17,0.41402314119797856
16,18,0.414741232519007
16,19,0.415418727366223
16,20,0.4160589470991466
16,21,0.4166611032058415
17,2,0.4034247429060384
17,3,0.3906887744250493
17,4,0.37924559425514975
17,5,0.3687785085642439
17,6,0.3591502589818429
17,7,0.3502654629428131
17,8,0.34204553506058033
17,9,0.3344210709220957
17,10,0.3273089342729186
17,11,0.3205787162854628
17,12,0.38867922011616146
17,13,0.4098555218889172
17,14,0.41082421695977334
17,15,0.4116851175088684
17,16,0.4124946476305368
17,17,0.4132571610563396
17,18,0.41397661784751083
17,19,0.41465653139541625
17,20,0.4152919105806401
17,21,0.41590668981374695
18,2,0.4049121090145502
18,3,0.3927053268944867
18,4,0.38168697512834626
18,5,0.37156669238545037
18,6,0.3622221641723364
18,7,0.35356910230501115
18,8,0.34553790204832996
18,9,0.3380675198869718
18,10,0.33109781013551104
18,11,0.32452255804413244
18,12,0.3530159628768926
18,13,0.4090525516982695
18,14,0.41010773722855987
18,15,0.4109661954082471
18,16,0.41177305689533694
18,17,0.4125343972359126
18,18,0.41325394408810157
18,19,0.4139105339183049
18,20,0.4145721132504289
18,21,0.41519017753651755
19,2,0.40626143012459925
19,3,0.394542649555358
19,4,0.3839203449382526
19,5,0.37412684800740886
19,6,0.3650525939721543
19,7,0.35662281384973726
19,8,0.3487755805754824
19,9,0.34145643612376547
19,10,0.3346152713383171
19,11,0.32818929143742803
19,12,0.3291247711928983
19,13,0.40747781629813684
19,14,0.4094338992381313
19,15,0.41028907315339386
19,16,0.4110922317309565
19,17,0.41185133322634687
19,18,0.4124847308310064
19,19,0.41322342241498516
19,20,0.4138883631474612
19,21,0.4145088630957944
20,2,0.40749101611980515
20,3,0.3962235352702525
20,4,0.3859710915928621
20,5,0.3764857188455648
20,6,0.36766879649256273
20,7,0.3594537551528757
20,8,0.3517853345229544
20,9,0.3446146759787649
20,10,0.3378975311515225
20,11,0.3315889239989916
20,12,0.32307445347672825
20,13,0.4050957736090898
20,14,0.408795724445062
20,15,0.4096502343814309
20,16,0.41044884322754727
20,17,0.4108873921565714
20,18,0.4118227132435496
20,19,0.41257012808846455
20,20,0.41323804384715623
20,21,0.41386026448565694
21,2,0.40861608590495835
21,3,0.3977670844679289
21,4,0.38786065297607986
21,5,0.3786660471321062
21,6,0.3700940948276363
21,7,0.36208532362500717
21,8,0.3545902786165264
21,9,0.3475650230926322
21,10,0.34096960038700697
21,11,0.33450104322429486
21,12,0.326846133307685
21,13,0.3986842173234642
21,14,0.40818420573833625
21,15,0.4090465333161775
21,16,0.4085076654591957
21,17,0.4102182378096522
21,18,0.41119084077182083
21,19,0.4119480606730705
21,20,0.41261874936314225
21,21,0.41324210652328863
