Generation,xOC,xOB,xMMd,xMMr,total_MM
0.0,0.2,0.3,0.2,0.3,0.5
0.5172413793103449,0.3286865523744387,0.24760158414322814,0.18764473771164175,0.23606712577069092,0.4237118634823327
1.0344827586206897,0.43184216915173934,0.19993741976259174,0.18096759774039214,0.18725281334527613,0.3682204110856683
1.5517241379310347,0.4995058902502571,0.16347160408368208,0.1835111973761114,0.1535113082899486,0.33702250566606
2.0689655172413794,0.5407207308887517,0.13585847378589155,0.19419719809004304,0.12922359723531268,0.3234207953253557
2.586206896551724,0.5650497763802071,0.11386844670874582,0.21113747068983987,0.10994430622120603,0.3210817769110459
3.1034482758620694,0.5788521097197171,0.09537536820539595,0.23260026970632716,0.09317225236855843,0.3257725220748856
3.620689655172414,0.5859844411610744,0.07925002966086053,0.25698209237495356,0.07778343680311009,0.3347655291780637
4.137931034482759,0.5888009228967639,0.06499275062480911,0.28271192566329806,0.06349440081512742,0.3462063264784255
4.655172413793104,0.5888188289514306,0.052443907307988535,0.3082735257913175,0.05046373794926185,0.35873726374057935
5.172413793103448,0.5870948353228155,0.041584764978413784,0.3323290535220838,0.03899134617668543,0.37132039969876923
5.689655172413794,0.5844105195851844,0.03240987773883181,0.3538683106192644,0.029311292056717952,0.38317960267598233
6.206896551724139,0.5813472203914791,0.024860219044225453,0.37230289723207427,0.021489663332219626,0.3937925605642939
6.724137931034483,0.5783125349406409,0.01880604233016092,0.387463494711841,0.015417928017355623,0.40288142272919664
7.241379310344828,0.575558964192366,0.014062409064003167,0.3995130641714932,0.010865562572136228,0.4103786267436294
7.758620689655173,0.5732111982220269,0.010417996945115344,0.40882187658067587,0.007548928252180362,0.4163708048328562
8.275862068965518,0.5713010165619846,0.007662390942981945,0.4158494651046524,0.005187127390379636,0.42103659249503206
8.793103448275863,0.5698022015039163,0.0056047199862657585,0.42105841160396107,0.0035346669058556606,0.42459307850981676
9.310344827586208,0.568659155967792,0.004082822246419392,0.42486422932439266,0.0023937924613946534,0.4272580217857873
9.827586206896552,0.5678068007712346,0.002965210078346852,0.42761414692277766,0.0016138422276396436,0.4292279891504173
10.344827586206897,0.5671824337759398,0.0021488050746015022,0.42958429193505876,0.001084469214398872,0.4306687611494576
10.862068965517242,0.5667314992471808,0.001554717547500136,0.4309867443535518,0.0007270388517663626,0.4317137832053181
11.379310344827587,0.5664094595414496,0.0011236053969449495,0.431980332000564,0.0004866030610404534,0.4324669350616045
11.896551724137932,0.5661815138283675,0.0008113824781601388,0.43268180647199245,0.0003252972214790842,0.4330071036934715
12.413793103448278,0.5660212987905897,0.0005855826660416048,0.43317583694025946,0.0002172816031083364,0.4333931185433678
12.931034482758621,0.5659093097561896,0.0004224507266028455,0.43352318949964014,0.00014505001756660328,0.43366823951720673
13.448275862068966,0.5658313669364667,0.00030467574205173665,0.4337671686106259,9.67887108547734e-05,0.4338639573214807
13.965517241379311,0.5657772954071558,0.00021969079298814366,0.4339384474532896,6.456634656572034e-05,0.4340030137998553
14.482758620689657,0.5657398771612501,0.00015838871337363444,0.4340586713801257,4.306274524987942e-05,0.4341017341253756
15.0,0.5657140295173833,0.00011418054920594309,0.4341430733902058,2.8716543204246176e-05,0.43417178993341005
15.0,0.5657140295173833,0.00011418054920594309,0.4341430733902058,2.8716543204246176e-05,0.43417178993341005
16.11111111111111,0.7489276212354982,0.0001242993941610799,0.2509210497474255,2.702962291422032e-05,0.25094807937033975
17.22222222222222,0.8138459377834207,0.00018697851213031108,0.18592418750402726,4.28962004199445e-05,0.1859670837044472
18.333333333333332,0.8430297353594847,0.0003292356797520101,0.1565548326176674,8.619634309269016e-05,0.1566410289607601
19.444444444444443,0.8581446609730113,0.0006292345861100294,0.14103080727927472,0.00019529716159768368,0.1412261044408724
20.555555555555557,0.8663667076878463,0.0012586399451689797,0.1319017823412918,0.00047287002568021454,0.13237465236697202
21.666666666666668,0.8703622065404267,0.002581543801916819,0.1258677669257683,0.0011884827318615866,0.12705624965762988
22.77777777777778,0.8706797729982475,0.005349845206774656,0.12092934084831307,0.0030410409466092754,0.12397038179492234
23.88888888888889,0.8660336574275457,0.011023302179199647,0.11516571871491427,0.007777321678224263,0.12294304039313853
25.0,0.8527131186537373,0.022007284876568712,0.10591171144842501,0.019367885021031123,0.12527959646945613
25.0,0.8527131186537373,0.022007284876568712,0.10591171144842501,0.019367885021031123,0.12527959646945613
26.11111111111111,0.6974954083025149,0.02460331219368286,0.2524670809875896,0.025434198515895515,0.2779012795034851
27.22222222222222,0.6156403845192004,0.01673952521003243,0.3505114269771663,0.0171086632932813,0.3676200902704476
28.333333333333332,0.5847022760942727,0.00940374137553361,0.39720230160592157,0.008691680923979274,0.40589398252990083
29.444444444444443,0.5732044400507352,0.004909693671953565,0.4179376137773676,0.003948252499684386,0.421885866277052
30.555555555555557,0.5687460896323338,0.002487110157829039,0.4270547514044212,0.0017120488051902095,0.4287668002096114
31.666666666666668,0.5669494600892808,0.0012436240674236648,0.43107915425396304,0.0007277615891370615,0.4318069158431001
32.77777777777778,0.5662058683678617,0.0006182908541770493,0.43286915255762276,0.00030668822016972506,0.4331758407777925
33.888888888888886,0.565892554687843,0.000306606223225138,0.4336720907654409,0.00012874832334540474,0.4338008390887863
35.0,0.5657588652193243,0.00015186780656817542,0.43403530977528343,5.395719869890419e-05,0.4340892669739823
35.0,0.5657588652193243,0.00015186780656817542,0.43403530977528343,5.395719869890419e-05,0.4340892669739823
36.111111111111114,0.7489206966138741,0.00016533773835599285,0.250863169660491,5.079598708322181e-05,0.25091396564757423
