Key,Value
0.0,0.37724180636120286
0.001,0.3769892827772754
0.002,0.3767367581525445
0.003,0.376484230244987
0.004,0.3762317035553863
0.005,0.3759791744245244
0.006,0.37572665426128965
0.007,0.37547413267063817
0.008,0.3752215959163304
0.009,0.37496908597420975
0.01,0.3747165562847332
0.011,0.37446402278810204
0.012,0.3742115032613649
0.013,0.3739589776499143
0.014,0.37370646061102564
0.015,0.3734539281863742
0.016,0.3732014033614827
0.017,0.37294887835333795
0.018,0.3726963532484584
0.019,0.37244381957703193
0.02,0.3721913018368451
0.021,0.3719387576858619
0.022,0.37168624646335874
0.023,0.3714337216686754
0.024,0.3711811966567774
0.025,0.37092868831909953
0.026,0.37067615012897254
0.027,0.3704236327939097
0.028,0.3701711000090632
0.029,0.36991856237589227
0.03,0.36966604564409367
0.031,0.36941352040798475
0.032,0.3691609951684097
0.033,0.3689084561863209
0.034,0.3686559532523416
0.035,0.3684034265066234
0.036,0.36815090788630495
0.037,0.3678983540381472
0.038,0.36764584353241647
0.039,0.36739331822262755
0.04,0.3671407979528737
0.041,0.36688824989356555
0.042,0.3666357404961713
0.043,0.36638319133932423
0.044,0.3661306915783273
0.045,0.3658781669353452
0.046,0.36562564212655757
0.047,0.365373117813341
0.048,0.36512059279507136
0.049,0.3648680687001393
0.05,0.3646155466564067
0.051,0.3643630252402417
0.052,0.36411049503561865
0.053,0.36385796645554574
0.054,0.36360544480020557
0.055,0.3633529163369275
0.056,0.363100385380598
0.057,0.36284786935267516
0.058,0.36259533983539377
0.059,0.3623428190004664
0.06,0.3620902904557215
0.061,0.3618377648559634
0.062,0.3615852398118559
0.063,0.3613327158523262
0.064,0.36108018763958855
0.065,0.36082766928233717
0.066,0.3605751208339417
0.067,0.3603226107035571
0.068,0.36007008694145826
0.069,0.35981756239024654
0.07,0.35956500356238985
0.071,0.35931251278764254
0.072,0.35905998753765767
0.073,0.35880751702592173
0.074,0.35855493611285755
0.075,0.3583024106201612
0.076,0.3580498863713573
0.077,0.3577973605013464
0.078,0.3575448357830105
0.079,0.35729230721799293
0.08,0.35703978225004235
0.081,0.35678725717844695
0.082,0.35653473199078217
0.083,0.3562821944929629
0.084,0.35602958429225284
0.085,0.35577696444038076
0.086,0.3555248399513694
0.087,0.3552721078126228
0.088,0.3550195826282218
0.089,0.3547670553783793
0.09,0.3545145301100666
0.091,0.35426200981910405
0.092,0.3540094827084451
0.093,0.35375680639544915
0.094,0.3535044350650671
0.095,0.3532519065723801
0.096,0.35299938138453285
0.097,0.35274685550484414
0.098,0.35249433108415584
0.099,0.35224180595882904
0.1,0.3519892801683068
0.101,0.35173656967676004
0.102,0.3514842377323802
0.103,0.35123158258464054
0.104,0.3509790729002392
0.105,0.35072665205355813
0.106,0.35047393192474524
0.107,0.35022160313248707
0.108,0.3499690826062912
0.109,0.34971654780866007
0.11,0.3494640313048195
0.111,0.349211505940728
0.112,0.3489589804768962
0.113,0.3487065632055157
0.114,0.3484538040488165
0.115,0.34820140184058074
0.116,0.34794887540462954
0.117,0.34769635014913797
0.118,0.34744382484581154
0.119,0.34719152211747634
0.12,0.34693877609458823
0.121,0.34668625041718815
0.122,0.3464337250705666
0.123,0.34618119550813936
0.124,0.34592878560240703
0.125,0.3456759119982423
0.126,0.34542355224774174
0.127,0.3451710986084451
0.128,0.34491857087603417
0.129,0.34466586340522354
0.13,0.34441352048062457
0.131,0.3441607898751891
0.132,0.34390847124747065
0.133,0.3436558859274329
0.134,0.34340342103833615
0.135,0.3431508896001213
0.136,0.34289854599237585
0.137,0.34264543004704495
0.138,0.34239332194272487
0.139,0.342140795865268
0.14,0.34188827119455634
0.141,0.3416355380226765
0.142,0.3413832122195053
0.143,0.34113069901489435
0.144,0.34087816855337455
0.145,0.34062564293543307
0.146,0.3403731259249676
0.147,0.3401205936877801
0.148,0.3398680717944978
0.149,0.33961554420926626
0.15,0.339363017779146
0.151,0.33911049165942475
0.152,0.3388578508777696
0.153,0.3386052877099512
0.154,0.3383530389183872
