Generations no drug,Generations drug,MM fraction
12,5,0.36706853925079497
12,6,0.35867376151785496
12,7,0.35111834646341056
12,8,0.3442819188665374
12,9,0.33806841151172484
12,10,0.33239830381533536
12,11,0.32719776694414787
12,12,0.3223657492993553
12,13,0.31729831001403735
12,14,0.414639419415102
12,15,0.4160644089282017
12,16,0.4168562896547741
12,17,0.41760539064837354
12,18,0.4182998323891038
12,19,0.418949948816748
12,20,0.4195598248748304
12,21,0.42013310831285955
13,2,0.4018128790053706
13,3,0.3899630096706106
13,4,0.37976485064889426
13,5,0.3707055907063577
13,6,0.3625605853903366
13,7,0.35518832646561543
13,8,0.3484835109776007
13,9,0.3423614841161854
13,10,0.3367515762088055
13,11,0.3315932467302353
13,12,0.32676612152845363
13,13,0.32200353320932457
13,14,0.3479323586866332
13,15,0.4104347096324517
13,16,0.4158482729310151
13,17,0.4166221247892348
13,18,0.4173259096638105
13,19,0.41798611423142096
13,20,0.4186067515752431
13,21,0.419191202298772
14,2,0.4037569237029198
14,3,0.3924829546766558
14,4,0.38270853274573735
14,5,0.37396994219273355
14,6,0.3660684526146536
14,7,0.35887998871697185
14,8,0.352312039030314
14,9,0.3462896889130375
14,10,0.3407499532450949
14,11,0.3356357109957742
14,12,0.3308922992831389
14,13,0.32641455488916526
14,14,0.32228155409482817
14,15,0.38005259796421964
14,16,0.4148518055601164
14,17,0.41570082545711434
14,18,0.4164114194184676
14,19,0.41707943205452064
14,20,0.4177084778111346
14,21,0.41830189293835013
15,2,0.4054798719571587
15,3,0.39473094944517
15,4,0.38535033024493437
15,5,0.37691558792367297
15,6,0.36924966391811626
15,7,0.36224316288857106
15,8,0.355814470677682
15,9,0.3498970840688413
15,10,0.3444344726545904
15,11,0.3393776820041085
15,12,0.3346820058171762
15,13,0.3302939192797809
15,14,0.32614035072689573
15,15,0.3306639106165724
15,16,0.4136776081693953
15,17,0.41483002044566675
15,18,0.41555140785036604
15,19,0.4162250679047476
15,20,0.4168605482212192
15,21,0.4174610318918821
16,2,0.40701723541663204
16,3,0.39674851559460794
16,4,0.3877341153644213
16,5,0.37958668735267076
16,6,0.37214744403694966
16,7,0.36531942813412693
16,8,0.35903035291372914
16,9,0.353220988366685
16,10,0.3478407445315215
16,11,0.3428455570127312
16,12,0.3381959743982356
16,13,0.3338544906292679
16,14,0.32977401486391167
16,15,0.3266476887078497
16,16,0.4089692751906999
16,17,0.41400948820255273
16,18,0.41474114765780057
16,19,0.4154187208039586
16,20,0.41605894538825255
16,21,0.4164891127989395
17,2,0.4083973447337796
17,3,0.39856918420896176
17,4,0.3898957170596527
17,5,0.3820196756679724
17,6,0.37479779436675825
17,7,0.36814371682720504
17,8,0.3619931754002359
17,9,0.3562932745519682
17,10,0.3509985233987924
17,11,0.34606904775477204
17,12,0.3414695494350166
17,13,0.33716791563561155
17,14,0.3331314322319659
17,15,0.32744002757783197
17,16,0.3912480007265178
17,17,0.4132197398678865
17,18,0.4139765060569202
17,19,0.414656526236701
17,20,0.4146251011120132
17,21,0.4157055119376942
18,2,0.4096430681306266
18,3,0.4002203165727465
18,4,0.3918646666432861
18,5,0.3842448631200265
18,6,0.3772309206963551
18,7,0.37074556933015357
18,8,0.36473146739633194
18,9,0.35914123570571566
18,10,0.3539338650198175
18,11,0.34907319721448266
18,12,0.34452709832756073
18,13,0.3402667450610968
18,14,0.3360707314283087
18,15,0.3315035668564988
18,16,0.35115322997679377
18,17,0.4124115746273985
18,18,0.4132537586147277
18,19,0.4106604492051165
18,20,0.41377558725413105
18,21,0.41495393112554324
19,2,0.41077306146454345
19,3,0.401724452431108
19,4,0.3936655132301622
19,5,0.3862876582705697
19,6,0.3794723411954804
19,7,0.3731501217167205
19,8,0.3672696648456267
19,9,0.36178841627475666
19,10,0.35666932422529724
19,11,0.3518795077065622
19,12,0.3473895840617035
19,13,0.34314769483247987
19,14,0.3391101034904203
19,15,0.3349770193795701
19,16,0.32922247392996246
19,17,0.41139853740149085
19,18,0.38940887105148775
19,19,0.40906528747655674
19,20,0.4129308220407957
19,21,0.41423051545999956
20,2,0.4118026914518815
20,3,0.40310032162540216
20,4,0.3953188246305975
20,5,0.38816951242601405
20,6,0.3815437530181741
20,7,0.3753788874253589
20,8,0.36962881146798016
20,9,0.3642552057800104
20,10,0.35922451760460083
20,11,0.35450679340388896
20,12,0.3500712726361428
20,13,0.3458924189451767
20,14,0.34192749416460716
20,15,0.33802693017361474
20,16,0.3323256082726183
20,17,0.3473581984938234
20,18,0.3835832285370488
20,19,0.40715883819520543
20,20,0.4120785980726838
20,21,0.413531280643934
21,2,0.4127447274861279
21,3,0.4043636129894068
21,4,0.3968419588845319
21,5,0.3899086561261175
21,6,0.3834637161466213
21,7,0.37745038139248077
21,8,0.37182712113078165
21,9,0.3665593445581045
21,10,0.36161660326027323
21,11,0.35697092719345647
21,12,0.3525975219051008
21,13,0.3484715735932425
21,14,0.3445632325136578
21,15,0.34079229905935143
21,16,0.33788351136393097
21,17,0.3399462341946069
21,18,0.3777081699756939
21,19,0.40479796107944005
21,20,0.4112029326264755
21,21,0.4128520061124727
