Generation,xOC,xOB,xMMd,xMMr
0.0,0.15,0.4,0.25,0.2
1.0416666666666667,0.37682789370106784,0.281756462930103,0.22416114840609136,0.1172544949627378
2.0833333333333335,0.5095007446405735,0.18652822814834,0.22986386393931252,0.07410716327177376
3.125,0.5610628776625206,0.1240924077474149,0.26527452980169985,0.049570184788364245
4.166666666666667,0.5771756442609007,0.07895320761353875,0.31220748609703636,0.031663662028523915
5.208333333333334,0.5788703481313584,0.04676663955142454,0.355940192270531,0.018422820046685804
6.25,0.5757770783029723,0.025891473396829335,0.3885517039811259,0.009779744319072331
7.291666666666667,0.5722072905654192,0.01364533220647645,0.4092963767970129,0.004851000431091072
8.333333333333334,0.5695690814631179,0.006974656903660139,0.42115010443681644,0.0023061571964051127
9.375,0.5679467328404865,0.0035041977962684077,0.42747870152350625,0.0010703678397387126
10.416666666666668,0.567044314018647,0.0017446045353126738,0.43072056105263745,0.0004905203934028489
11.458333333333334,0.5665714833501305,0.0008645368188174957,0.43234064116350834,0.00022333866754358699
12.5,0.5663327258772045,0.0004274260634299873,0.4331384872974986,0.00010136076186694019
13.541666666666668,0.5662149255165542,0.00021107582482179154,0.4335280701338386,4.592852478533502e-05
14.583333333333334,0.5661576418953164,0.0001041769535717217,0.43371738613859667,2.079501251505007e-05
15.625000000000002,0.5661300368257576,5.1404338561659635e-05,0.43380914645122437,9.41238445615485e-06
16.666666666666668,0.5661168038342044,2.535970155294963e-05,0.43385357780216594,4.258662076557009e-06
17.708333333333336,0.5661104788585378,1.2509983459039898e-05,0.4338750845402879,1.926617715010967e-06
18.75,0.5661074599808502,6.171039460241807e-06,0.4338854973819501,8.715977392524989e-07
19.791666666666668,0.5661060200878028,3.0441435311762966e-06,0.4338905414555637,3.943131020993366e-07
20.833333333333336,0.5661053317277005,1.5007157987923684e-06,0.43389298940986476,1.7814663562769883e-07
21.875,0.5661050043690741,7.406295041757795e-07,0.4338941742514866,8.074993497143038e-08
22.916666666666668,0.5661048473926104,3.6567253273968125e-07,0.43389475032901254,3.660584421207192e-08
23.958333333333336,0.5661047726053164,1.808488951898586e-07,0.4338950298910939,1.6654694293816983e-08
25.0,0.5661047361481287,8.898214829654683e-08,0.43389516739350964,7.476213294711329e-09
25.0,0.5661047361481287,8.898214829654683e-08,0.43389516739350964,7.476213294711329e-09
26.013513513513512,0.790640404259858,1.0973425951831641e-07,0.20935947585728482,1.0148597414056025e-08
27.027027027027028,0.8593248879566544,1.7779763163864212e-07,0.1406749128456912,2.1400022003123123e-08
28.04054054054054,0.8891788110284627,3.3078633559420706e-07,0.1108208031693736,5.5015826673336426e-08
29.054054054054056,0.9050883331535889,6.623952329563958e-07,0.09491084777366034,1.566775145171756e-07
30.06756756756757,0.9146152868487254,1.385466109407341e-06,0.0853828539981043,4.736870538509144e-07
31.08108108108108,0.9207462310446687,2.9793639060149433e-06,0.07924930226689363,1.4873245162200652e-06
32.0945945945946,0.9248802777156169,6.527077612380329e-06,0.07510840583442567,4.7893723102141214e-06
33.10810810810811,0.9277516434858656,1.448422581296732e-05,0.07221817912939513,1.5693158846801876e-05
34.12162162162162,0.9297687429188184,3.243419833087743e-05,0.07014676460024624,5.205828242216425e-05
35.13513513513514,0.9311381107795899,7.308705760171586e-05,0.06861462983649091,0.00017417232589826427
36.148648648648646,0.9318524536356662,0.00016531787967260324,0.0673963012830769,0.0005859272006178213
37.16216216216216,0.9314551159662809,0.00037398372188170474,0.06619688753892299,0.001974012770687106
38.17567567567568,0.9281964608939669,0.0008387477959473972,0.06436282635814482,0.006601964946840885
39.18918918918919,0.9166374383454282,0.0018179396177462502,0.0601591266533972,0.021385495372029457
40.2027027027027,0.8837591143889737,0.0035521158073574884,0.04990641327424706,0.0627823565057199
41.21621621621622,0.8160044670948194,0.005473189327346723,0.03148548767758983,0.14703685585829404
42.229729729729726,0.7319011101075213,0.005998184744554931,0.013363129129784776,0.2487375759584708
43.24324324324324,0.669621767817746,0.004967273234047828,0.004072292435147347,0.3213386664409685
44.25675675675676,0.6368058516932597,0.0035392556076833987,0.0010356454658226244,0.3586192471525908
45.270270270270274,0.6222007868549633,0.0023611270587819044,0.00024314396639830253,0.37519494203230525
46.28378378378379,0.6161774238749088,0.001532980031907995,5.523837976274212e-05,0.38223435761945684
47.2972972972973,0.6137747700112456,0.000984244605474089,1.2384059080521974e-05,0.38522860122382224
48.310810810810814,0.6128278522926139,0.000628971890102611,2.7609364614296157e-06,0.3865404147738064
49.32432432432432,0.612454293454663,0.00040111541857672787,6.142283758607862e-07,0.3871439767843962
50.33783783783784,0.6123051843630734,0.0002555628598846612,1.3623309486279305e-07,0.3874391164225866
51.351351351351354,0.6122442798418531,0.00016275164853245892,3.0232300035475724e-08,0.38759293814813506
52.36486486486487,0.6122184893127204,0.00010362108769771106,6.642980394630904e-09,0.38767788281911764
53.37837837837838,0.6122070138446409,6.596488050065301e-05,1.4384772837328776e-09,0.38772701969006995
54.391891891891895,0.612201585312654,4.1989177177640215e-05,2.9448932101408864e-10,0.3877564250599808
55.4054054054054,0.6121988453854124,2.6726332295542693e-05,1.0429166583739953e-10,0.3877744280123175
56.41891891891892,0.6121973722361903,1.7013894418443522e-05,-1.055646545516119e-11,0.3877856137036429
57.432432432432435,0.6121965347783557,1.0831006742211444e-05,1.0656281587218241e-11,0.3877926340166404
58.44594594594595,0.6121960413890805,6.895243734647175e-06,-7.585487873663906e-12,0.38779706317514134
59.45945945945946,0.6121957419723595,4.389517120284552e-06,4.383898063767736e-12,0.3877998682937139
