Generations no drug,Generations drug,MM fraction
8,9,0.387804764727787
8,10,0.3878047613677556
8,11,0.38780475916723284
8,12,0.3878047583266034
8,13,0.3878047570695989
8,14,0.3878047580021814
8,15,0.38780475670535003
8,16,0.38780475714832763
8,17,0.3878047574813779
8,18,0.387804757624098
8,19,0.38780475759995947
8,20,0.38780475586703683
8,21,0.3878047565053805
9,2,0.37396414078102874
9,3,0.3512558196886581
9,4,0.33199588608599545
9,5,0.3152596918719868
9,6,0.3005582468506783
9,7,0.2872658880190907
9,8,0.3877349759414006
9,9,0.38780479946342844
9,10,0.38780476176836076
9,11,0.38780476114540413
9,12,0.38780475741539544
9,13,0.3878047579835862
9,14,0.3878047568771509
9,15,0.3878047572809309
9,16,0.3878047578466024
9,17,0.38780475727391317
9,18,0.3878047576194617
9,19,0.38780475646167634
9,20,0.3878047564436687
9,21,0.38780475630144146
10,2,0.37871301791775075
10,3,0.3573367591799387
10,4,0.3389877935386595
10,5,0.32288153343596826
10,6,0.30861124903347326
10,7,0.29583983191854324
10,8,0.29067299962062526
10,9,0.3878035899713276
10,10,0.38780476780113615
10,11,0.38780476019169896
10,12,0.387804758822257
10,13,0.38780475710272205
10,14,0.3878047578329851
10,15,0.3878047574352322
10,16,0.38780475825621685
10,17,0.3878047586972309
10,18,0.38780475534308134
10,19,0.38780475665466635
10,20,0.38780475676007187
10,21,0.3878047571123731
11,2,0.3827716917089379
11,3,0.36259471634148616
11,4,0.3450951941241386
11,5,0.3295987664302239
11,6,0.31576240292368263
11,7,0.3033363933711015
11,8,0.2919816836790288
11,9,0.3861032879838128
11,10,0.3878047664148382
11,11,0.38780476431928457
11,12,0.3878047577311379
11,13,0.3878047570354985
11,14,0.38780475630747835
11,15,0.3878047580727802
11,16,0.3878047594884073
11,17,0.38780475597727593
11,18,0.3878047569993654
11,19,0.3878047571572413
11,20,0.38780475739599124
11,21,0.3878047537072145
12,2,0.38627900847583957
12,3,0.36718399006563274
12,4,0.3504731399663883
12,5,0.3355600641054921
12,6,0.3221532911291881
12,7,0.3100415405247904
12,8,0.29904961102125827
12,9,0.2907302432158318
12,10,0.38780467318487627
12,11,0.38780472864918697
12,12,0.3878047594889665
12,13,0.3878047578631344
12,14,0.3878047585879963
12,15,0.3878047576271508
12,16,0.3878047559718505
12,17,0.3878047565189809
12,18,0.3878047569542256
12,19,0.38780475754356486
12,20,0.38780475243158885
12,21,0.38780475536986025
13,2,0.38933923453671676
13,3,0.3712230921474017
13,4,0.35524312711611755
13,5,0.34088408406654996
13,6,0.3278963328686377
13,7,0.3160988091247524
13,8,0.3053336139982022
13,9,0.2952607399455474
13,10,0.37904575149299935
13,11,0.3878046493552396
13,12,0.38780475022880345
13,13,0.38780475785783786
13,14,0.38780475715689444
13,15,0.38780475610380377
13,16,0.38780475566847694
13,17,0.3878047569521275
13,18,0.3878047573919681
13,19,0.3878047505290026
13,20,0.3878047542119052
13,21,0.38780475434115724
14,2,0.3920321231570334
14,3,0.37480443147493886
14,4,0.35950153148004393
14,5,0.34566641132857945
14,6,0.3330837352070274
14,7,0.32159722716513184
14,8,0.3110768175451424
14,9,0.3013837166920984
14,10,0.29977615648744305
14,11,0.38780090610913304
14,12,0.38780474755874833
14,13,0.38780475664039926
14,14,0.38780474701797657
14,15,0.3878047564413303
14,16,0.3878047565545141
14,17,0.38780475696282446
14,18,0.3878047455592255
14,19,0.38780475247126683
14,20,0.38780475529322805
14,21,0.3878047563093576
15,2,0.3944196634849133
15,3,0.3780010357314237
15,4,0.36332566538327893
15,5,0.3499847654182885
15,6,0.33779133995758076
15,7,0.3266100383855127
15,8,0.31632789992359106
15,9,0.30684338291062424
15,10,0.2973567512429762
15,11,0.38772959175419824
15,12,0.3878047384544685
15,13,0.38780408674054884
15,14,0.38780474396992315
15,15,0.3878047562228732
15,16,0.3878047545982263
15,17,0.3878047430537731
15,18,0.38780475050971375
15,19,0.38780475377679724
15,20,0.3878047555981688
15,21,0.38780475612749943
16,2,0.3965507305904328
16,3,0.3808713228649284
16,4,0.3667781922879269
16,5,0.35390289482272697
16,6,0.3420820410011905
16,7,0.3311978509976252
16,8,0.3211513876024845
16,9,0.31183894243445154
16,10,0.3029789596568607
16,11,0.38466170950904655
16,12,0.38745212027981824
16,13,0.38780309407246655
16,14,0.3878047363937828
16,15,0.38780475574919426
16,16,0.387804734049752
16,17,0.3878047473160801
16,18,0.3878047526238276
16,19,0.3878047561809816
16,20,0.38780475643935886
16,21,0.38780251208863153
17,2,0.3984643559639949
17,3,0.3834625440653372
17,4,0.3699103899172583
17,5,0.3574735211155304
17,6,0.3460083542501138
17,7,0.335411977972995
17,8,0.325596962946592
17,9,0.3164828990246642
17,10,0.30794460402033885
17,11,0.3068326091521917
17,12,0.3868217222124092
17,13,0.3878003765814563
17,14,0.3878047225446335
17,15,0.3878047077579625
17,16,0.38780474118984964
17,17,0.38780475141717
17,18,0.3878047549769029
17,19,0.38780475595721176
17,20,0.3877999408368949
17,21,0.38780277266935803
18,2,0.4001920715074364
18,3,0.38581330684471365
18,4,0.37276459470295864
18,5,0.3607405901378406
18,6,0.3496144400487336
18,7,0.3392958762812451
18,8,0.3297079761961012
18,9,0.32078130509590824
18,10,0.3124443121730787
18,11,0.30574900692765844
18,12,0.384683949471923
18,13,0.38779296820325415
18,14,0.38780434652355605
18,15,0.3878047161128834
18,16,0.3878047457143162
18,17,0.3878047527215137
18,18,0.3878047552895199
18,19,0.3877906383253052
18,20,0.3877997699233068
18,21,0.387802860870381
19,2,0.40175961946334793
19,3,0.387955451460614
19,4,0.3753760499548522
19,5,0.363741000404977
19,6,0.3529376723671118
19,7,0.3428866269505816
19,8,0.3335198164668896
19,9,0.32477584096010975
19,10,0.3165962800894078
19,11,0.30903092345480154
19,12,0.3746401058125854
19,13,0.38770942362864474
19,14,0.3878041543050926
19,15,0.3878047191680882
19,16,0.3878047487346269
19,17,0.38780475397165176
19,18,0.38775682744216355
19,19,0.38778890642184854
19,20,0.38779935347828354
19,21,0.3878028205119469
20,2,0.40318821665717514
20,3,0.38991546134886595
20,4,0.3777743192848595
20,5,0.3665059468971979
20,6,0.35600987808017887
20,7,0.34621597783637975
20,8,0.33706384006997697
20,9,0.3284987457986263
20,10,0.32046977562886775
20,11,0.31293879279733505
20,12,0.3452506775213249
20,13,0.38758169795861114
20,14,0.3878037121528039
20,15,0.3878047173843853
20,16,0.3878047506199349
20,17,0.3876316002373999
20,18,0.387749365501106
20,19,0.38778665604510415
20,20,0.38779872014099165
20,21,0.3878026783684839
21,2,0.40449550332620177
21,3,0.3917155384436253
21,4,0.379984378276067
21,5,0.3690619723475248
21,6,0.35885831565324544
21,7,0.349311304546979
21,8,0.34036723767431204
21,9,0.33197695957000833
21,10,0.32409512761696596
21,11,0.3161304755697453
21,12,0.3229239873903794
21,13,0.3872667150716733
21,14,0.3878026525419401
21,15,0.3878047095011503
21,16,0.3871340224945473
21,17,0.38760212420720713
21,18,0.3877403633190286
21,19,0.38778386944653004
21,20,0.38779788097463186
21,21,0.3878024477332837
