Generation,xOC,xOB,xMM
0.0,0.5,0.49,0.01
2.0408163265306123,0.5044101831390054,0.4857015860698146,0.009888230791179963
4.081632653061225,0.508110484168289,0.4821004851570545,0.009789030674656272
6.122448979591837,0.5112107126672123,0.479088898124457,0.00970038920833026
8.16326530612245,0.5138042004313926,0.47657520946932036,0.009620590099286452
10.204081632653061,0.5159706132488097,0.47448122400047227,0.009548162750718452
12.244897959183675,0.5177779853821362,0.472740167187102,0.009481847430789992
14.285714285714286,0.5192842890396524,0.4712951427124064,0.009420568247962148
16.3265306122449,0.5205387635891285,0.4700978264983355,0.009363409912435684
18.367346938775512,0.521583098444476,0.46910730481317525,0.009309596742466066
20.408163265306122,0.522452455349174,0.46828907041434814,0.00925847423851525
22.448979591836736,0.5231764072741494,0.4676141007283249,0.00920949200545915
24.48979591836735,0.523779704335981,0.4670581061625163,0.009162189521536435
26.53061224489796,0.5242830484276517,0.4666007696615173,0.009116181948303622
28.571428571428573,0.5247036990677638,0.4662251521984525,0.009071148784269472
30.612244897959183,0.5250560175848004,0.46591715872311124,0.009026823724485308
32.6530612244898,0.5253519198348969,0.4656650939170609,0.008982986180702028
34.69387755102041,0.5256012937771077,0.46545925241832936,0.008939453488418977
36.734693877551024,0.5258123284378671,0.4652915960649907,0.008896074745915021
38.775510204081634,0.5259917974735214,0.4651554761634188,0.008852725522888781
40.816326530612244,0.5261453010783618,0.46504539644287324,0.008809303350416249
42.85714285714286,0.5262774647354698,0.46495681453590154,0.008765723948930325
44.89795918367347,0.526392103301709,0.46488597706302626,0.008721918099580606
46.93877551020408,0.526492366593345,0.46482978879994474,0.008677829171363427
48.9795918367347,0.5265808682793857,0.46478571201117996,0.00863341122228278
51.02040816326531,0.5266597410590944,0.46475163134398656,0.008588626446565824
53.06122448979592,0.526730750544489,0.4647258050747904,0.008543444276977594
55.10204081632653,0.5267953501721818,0.46470680949061843,0.008497840323187452
57.142857142857146,0.5268547245435876,0.46469348009118944,0.00845179527312524
59.183673469387756,0.5269098897845821,0.46468481606456724,0.008405293196979325
61.224489795918366,0.5269616471179429,0.464680028570011,0.00835832231437329
63.26530612244898,0.5270106695065498,0.4646784559600376,0.008310873506339373
65.3061224489796,0.5270575114229221,0.46467955380492365,0.008262940128693892
67.34693877551021,0.5271026239899285,0.46468288237251354,0.008214517785907358
69.38775510204081,0.5271463495027776,0.4646880506622796,0.00816560330996383
71.42857142857143,0.5271890274710808,0.4646947746927258,0.008116195800256349
73.46938775510205,0.5272309055326877,0.4647027989475712,0.008066295223037732
75.51020408163265,0.5272721877984831,0.46471190943970275,0.008015902713492588
77.55102040816327,0.5273130407874951,0.4647219384309573,0.007965020434206821
79.59183673469389,0.5273536032103733,0.46473274546665994,0.007913651515503845
81.63265306122449,0.5273939835616129,0.4647442197263973,0.007861799661155426
83.6734693877551,0.5274342918377883,0.4647562518864183,0.0078094697221919385
85.71428571428572,0.5274745894113735,0.4647687578187209,0.007756666629027347
87.75510204081633,0.5275149335058885,0.46478167357967487,0.007703396315163921
89.79591836734694,0.5275553831792523,0.46479495176173913,0.0076496654095746675
91.83673469387756,0.5275959753100065,0.46480854386977927,0.007595480870156209
93.87755102040816,0.5276367397777161,0.46482240983078604,0.007540850207805128
95.91836734693878,0.5276777001573097,0.46483651882555366,0.007485781047904707
97.9591836734694,0.5277188730823169,0.4648508473732519,0.007430281307786833
100.0,0.52776027910426,0.4648653661595985,0.007374360633998183
