Generations no drug,Generations drug,MM number
2,2,26.75782584596654
2,3,27.59712769695693
2,4,28.305915031462174
2,5,28.868573921916305
2,6,29.31667177672245
2,7,29.67895867325086
2,8,29.976719354225235
2,9,30.225199592823273
2,10,30.435371968866118
2,11,30.61525512523733
2,12,30.770813917404745
2,13,30.906563936496813
2,14,31.02598016943751
2,15,31.131777292642234
2,16,31.226105749313742
2,17,31.31068961499969
2,18,31.386927233072942
2,19,31.455964333308646
2,20,31.51874843521542
2,21,31.57606986135714
3,2,26.367311087018813
3,3,26.878876665732864
3,4,27.461620192100806
3,5,27.98826653157134
3,6,28.441890529208333
3,7,28.829014753553793
3,8,29.16017159621456
3,9,29.445203688829125
3,10,29.692316531065423
3,11,29.908118424759547
3,12,30.097884606433606
3,13,30.2658316533417
3,14,30.415348896356438
3,15,30.54918096616221
3,16,30.669568371828273
3,17,30.778354872076978
3,18,30.877070119072975
3,19,30.966992181421165
3,20,31.049196840668046
3,21,31.124595547279863
4,2,26.37506482765212
4,3,26.59040015544934
4,4,27.0155884184586
4,5,27.462489360197292
4,6,27.87974403250529
4,7,28.25511329975942
4,8,28.58865828658375
4,9,28.884194438086787
4,10,29.1463628407708
4,11,29.379619475738846
4,12,29.587921912019112
4,13,29.774675339178764
4,14,29.94277137415952
4,15,30.094654615407848
4,16,30.232391696821953
4,17,30.357733752275074
4,18,30.47216985521344
4,19,30.576971395641568
4,20,30.6732290427623
4,21,30.76188211404061
5,2,26.54822720968793
5,3,26.528347951753155
5,4,26.805533562105307
5,5,27.163408088509243
5,6,27.52883645490865
5,7,27.875800754723727
5,8,28.19582600791159
5,9,28.487378170758667
5,10,28.75168444403967
5,11,28.990983036438255
5,12,29.207768617040294
5,13,29.404469824104353
5,14,29.583321014508563
5,15,29.746322805173627
5,16,29.89524218238019
5,17,30.031629636164222
5,18,30.15684208982299
5,19,30.272066634272857
5,20,30.37834268357366
5,21,30.476582260080264
6,2,26.78822440220422
6,3,26.58965590150007
6,4,26.739865743220086
6,5,27.013157186637567
6,6,27.323681719660968
6,7,27.635931114863144
6,8,27.93495338762111
6,9,28.21485709749194
6,10,28.47392218265574
6,11,28.71237160658257
6,12,28.931306027266757
6,13,29.132179589955346
6,14,29.316539514170728
6,15,29.48589874737491
6,16,29.641676963154726
6,17,29.785177090035162
6,18,29.917580139781208
6,19,30.03994912914403
6,20,30.15323716375898
6,21,30.258297561540488
7,2,27.05026355248984
7,3,26.718737120859494
7,4,26.764300948400297
7,5,26.96245176201016
7,6,27.220688841810173
7,7,27.49727123285834
7,8,27.77252614849481
7,9,28.037163190224774
7,10,28.287041631770336
7,11,28.520657041219497
7,12,28.73786959133604
7,13,28.939236043154615
7,14,29.12564998764899
7,15,29.298145563046873
7,16,29.457790279872253
7,17,29.605627496936336
7,18,29.74264693352951
7,19,29.86977099563098
7,20,29.98785015631617
7,21,30.09766321662077
8,2,27.313242454578123
8,3,26.88420111376778
8,4,26.845379498491393
8,5,26.979070933834514
8,6,27.190058087254794
8,7,27.4327258814257
8,8,27.68406613638277
8,9,27.932208287947986
8,10,28.171079669517642
8,11,28.397742176195386
8,12,28.610992152305574
8,13,28.81059439683965
8,14,28.996850442374615
8,15,29.17035006659066
8,16,29.33182625064934
8,17,29.482070050704827
8,18,29.62188085604877
8,19,29.75203774603308
8,20,29.87328366799323
8,21,29.986317217381437
9,2,27.567226859584476
9,3,27.067739706488563
9,4,26.961842967972554
9,5,27.04139516526305
9,6,27.210966885230025
9,7,27.42273802758308
9,8,27.651420227988933
9,9,27.883226195750147
9,10,28.1105710451711
9,11,28.32935064319883
9,12,28.53746923876091
9,13,28.73401014637243
9,14,28.91875382692768
9,15,29.09189091851097
9,16,29.253848233924476
9,17,29.40518178107317
9,18,29.546510553492126
9,19,29.678475454424667
9,20,29.80171392156022
9,21,29.91684458875212
10,2,27.80779483078501
