Generation,nOC,nOB,nMMd,nMMr,total nMM
0.0,20.0,30.0,20.0,5.0,25.0
0.5042016806722689,34.747780216278095,26.80203046749987,20.016240947023196,5.093255033990056,25.109495981013254
1.0084033613445378,43.40733226415311,24.01687216625845,20.479235065832913,5.25381117721291,25.733046243045823
1.5126050420168067,48.605517960420826,21.572973312747923,21.14977951174797,5.442993811439368,26.592773323187338
2.0168067226890756,51.77903114943463,19.42027366128245,21.912340677628006,5.642187402360383,27.554528079988387
2.5210084033613445,53.728900697052886,17.5198110324553,22.704797680138345,5.84165337452701,28.546451054665354
3.0252100840336134,54.90875697751032,15.839645012808228,23.491857724886447,6.036139535914229,29.527997260800674
3.5294117647058822,55.58021466699871,14.352807912476953,24.252755977755143,6.222796772520045,30.475552750275188
4.033613445378151,55.89800649829284,13.036128599263199,24.97500048040652,6.400110078456626,31.37511055886315
4.53781512605042,55.957026119054625,11.869486847209734,25.65102015216896,6.56732709623492,32.21834724840388
5.042016806722689,55.8184338509026,10.835299195513185,26.276306552498617,6.724144331101222,33.00045088359984
5.546218487394958,55.52416746069785,9.918138585212562,26.84835447773894,6.870530930155871,33.71888540789481
6.050420168067227,55.10500053072474,9.10443695204593,27.36603970092765,7.006627390880363,34.37266709180801
6.554621848739496,54.58500397024931,8.382243027087553,27.82923922237117,7.132685690916967,34.96192491328814
7.0588235294117645,53.98400409098006,7.741019432342679,28.23858739816796,7.249032619738281,35.487620017906245
7.563025210084033,53.31892800169097,7.171469464871466,28.595309070249538,7.356046309329108,35.951355379578644
8.067226890756302,52.60453695939872,6.665387402189677,28.901096968512046,7.4541404008863035,36.35523736939835
8.571428571428571,51.85382828738351,6.215528092680231,29.158015280061512,7.543752734912591,36.70176801497411
9.07563025210084,51.07826170064016,5.815492808741923,29.368419540064007,7.625336822696514,36.99375636276052
9.579831932773109,50.28789804246819,5.459629014358734,29.534887399968465,7.699355093086082,37.234242493054545
10.084033613445378,49.491497266234376,5.142942179599397,29.660157507696294,7.766273350661493,37.42643085835779
10.588235294117647,48.69660078757658,4.861018070080501,29.747075026570904,7.826556113105562,37.573631139676465
11.092436974789916,47.90961081288461,4.609954277002238,29.798543113224525,7.880662639214251,37.679205752438776
11.596638655462185,47.13587177706559,4.386299769792097,29.817479948210043,7.929043526530112,37.74652347474016
12.100840336134453,46.37975579547333,4.187001714474857,29.80678127163877,7.972137821499146,37.778919093137915
12.605042016806722,45.64475158605455,4.009358439576785,29.769288064612226,8.010370574853633,37.77965863946586
13.109243697478991,44.93355491119208,3.8509780390929906,29.707759408315624,8.044150828945648,37.75191023726127
13.61344537815126,44.2481590330599,3.70974185358181,29.624850191046402,8.07386999738817,37.69872018843457
14.117647058823529,43.58994373390209,3.5837723258486918,29.523093456985972,8.099900615777004,37.62299407276298
14.621848739495798,42.95976073025128,3.4714045613921733,29.40488690183965,8.12259542413627,37.52748232597592
15.126050420168067,42.35801281321064,3.3711614161863817,29.272483519408137,8.14228679125571,37.41477031066385
15.630252100840336,41.784729749550124,3.281731486596536,29.127985508681924,8.15928639425343,37.28727190293535
16.134453781512605,41.239634950637836,3.2019497543812125,28.973341476837398,8.173885184285284,37.14722666112268
16.63865546218487,40.72220695301245,3.1307805417821006,28.810346167849477,8.186353558938166,36.99669972678764
17.142857142857142,40.23173293331137,3.0673025064825508,28.640642522894204,8.196941741867866,36.83758426476207
17.647058823529413,39.767355368258585,3.0106954707466453,28.465725543562083,8.205880321717485,36.67160586527957
18.15126050420168,39.328112452472645,2.960228798468597,28.286947626333607,8.213380926014208,36.50032855234782
18.655462184873947,38.9129715662189,2.915251168853753,28.105525068241842,8.219637008882287,36.32516207712413
19.159663865546218,38.520858523251334,2.8751815671724983,27.922545269090215,8.224824702818452,36.14736997190867
19.66386554621849,38.15067926305214,2.8395012637652295,27.738974782821373,8.229103767948473,35.968078550769846
20.168067226890756,37.80133756770876,2.8077470348635707,27.55566734642953,8.232618535840322,35.788285882269854
20.672268907563023,37.47175351678268,2.779504827365777,27.373371977025084,8.235498856437411,35.6088708334625
21.176470588235293,37.160870127201,2.7544043876368574,27.192741549186064,8.237861126961848,35.43060267614791
21.680672268907564,36.867664635014094,2.732114431922172,27.014340615582885,8.239809222299451,35.25414983788234
22.18487394957983,36.59115308490894,2.712338410720075,26.83865332049073,8.241435457054605,35.080088777545335
22.6890756302521,36.33039437903456,2.6948107455395864,26.666090860608353,8.242821500672262,34.90891236128061
23.19327731092437,36.08449324052837,2.6792935172876033,26.49699844731555,8.244039241312532,34.74103768862808
23.69747899159664,35.85260040344174,2.6655734683377523,26.331662141467973,8.245151649411598,34.57681379087957
24.201680672268907,35.6339134738124,2.653459451085938,26.170314807460596,8.246213537908341,34.41652834536894
24.705882352941174,35.42767587202653,2.6427800494846285,26.013142009714123,8.247272328657575,34.260414338371696
25.210084033613445,35.233175677611776,2.633381521689804,25.86028725984193,8.248368744648804,34.10865600449073
25.714285714285715,35.04974405424576,2.6251260210692027,25.71185669203759,8.249537436635885,33.961394128673476
26.218487394957982,34.876753426184656,2.6178897601002924,25.567923970663344,8.250807651126973,33.81873162179032
26.72268907563025,34.713615023961566,2.6115617702650904,25.428533770746718,8.252203715256748,33.680737486003466
27.22689075630252,34.55977678773959,2.6060424997093032,25.29370565074182,8.25374558193166,33.54745123267348
27.73109243697479,34.41472190535475,2.6012426296055864,25.163437291988988,8.255449294091488,33.418886586080475
28.235294117647058,34.27796596348585,2.5970820474338825,25.03770746950021,8.257327419361115,33.29503488886132
