Generation,nOC,nOB,nMMd,nMMr,total xMM
142.1867881548975,28.81352776591185,3.360083314225891,4.086016380947834,36.687056148749505,40.77307252969734
143.18906605922552,28.84324105543193,3.358796919432358,4.089482687710961,36.72837851748153,40.81786120519249
144.19134396355355,28.871485242547127,3.357576446364326,4.092776786696028,36.76765993925892,40.86043672595495
145.19362186788157,28.898332154933314,3.3564184310988487,4.095907230876102,36.80500037264632,40.90090760352242
146.19589977220957,28.92385044194981,3.3553195972726124,4.098882131851563,36.840494949712564,40.939377081564125
147.1981776765376,28.948105823437032,3.3542768320270473,4.1017092341769805,36.874234676139224,40.975943910316204
148.2004555808656,28.971158819946226,3.3532872849185646,4.104395675810695,36.906303466623186,41.01069914243388
149.20273348519362,28.99307058615384,3.35234809179302,4.106948661777456,36.93678611364918,41.043734775426636
150.20501138952164,29.01389648234509,3.3514566761776083,4.109374712676378,36.9657594442972,41.075134156973576
151.20728929384967,29.033690056857868,3.35061055859471,4.111680131904921,36.99329777696825,41.10497790887317
152.2095671981777,29.052502269159515,3.349807393023124,4.113870906085957,37.01947179091343,41.133342696999385
153.21184510250572,29.07038155741445,3.3490449620113414,4.1159527174452615,37.04434865263852,41.16030137008378
154.21412300683372,29.087373985006145,3.3483211654063867,4.117930971273353,37.06799229098723,41.18592326226058
155.21640091116174,29.103523181821622,3.3476340215799616,4.1198107967568625,37.090463354829346,41.210274151586205
156.21867881548977,29.118870727925287,3.346981644509695,4.121597104414344,37.11181981301156,41.2334169174259
157.22095671981776,29.13345604214285,3.3463622519649765,4.123294557142888,37.13211671958363,41.25541127672652
158.2232346241458,29.147317173120893,3.345774151791501,4.124907533170016,37.151406334362974,41.27631386753299
159.2255125284738,29.160490016381992,3.3452157415521357,4.126440226073067,37.16973844825443,41.29617867432749
160.22779043280184,29.173008539929736,3.344685505406306,4.127896631132937,37.187160393533,41.31505702466593
161.23006833712986,29.18490525066283,3.3441819997538107,4.1292805571313185,37.20371737422402,41.33299793135534
162.2323462414579,29.196210632946766,3.343703875312968,4.130595573293357,37.219451778217014,41.35004735151037
163.2346241457859,29.2069537171714,3.343249851429015,4.131845074321712,37.234403950118704,41.366249024440414
164.2369020501139,29.21716316724942,3.3428186670474584,4.1330324103166705,37.24861372242067,41.381646132737345
165.2391799544419,29.226865063727303,3.342409178208449,4.134160628268144,37.26211734726124,41.39627797552938
166.24145785876993,29.236084567229696,3.342020283635317,4.13523266874689,37.27494981664332,41.41018248539021
167.24373576309796,29.244845666975277,3.341650935451459,4.136251336099275,37.28714449989807,41.42339583599735
168.24601366742598,29.253171084922286,3.341300143559753,4.137219286030684,37.29873300922576,41.43595229525644
169.248291571754,29.26108233311522,3.3409669726213815,4.138139034585586,37.30974529355452,41.447884328140105
170.25056947608203,29.26860000382655,3.3406505275371017,4.139012994054118,37.320210067656916,41.459223061711036
171.25284738041003,29.275743653940808,3.34034997141089,4.1398433934615415,37.33015414173851,41.46999753520005
172.25512528473806,29.282532180391723,3.34006449244722,4.140632406251925,37.33960355144604,41.480235957697964
173.25740318906605,29.288982674995847,3.3397933351183213,4.141382135139169,37.34858289370496,41.489965028844125
174.25968109339408,29.29511210780954,3.3395357750594523,4.142094521134483,37.35711549262645,41.49921001376093
175.2619589977221,29.30093657243075,3.3392911224342985,4.142771428448876,37.365223647419036,41.50799507586791
176.26423690205013,29.306471158835254,3.3390587288855316,4.143414619840608,37.37292838099774,41.51634300083835
177.26651480637815,29.31172970134235,3.338838002031374,4.144025704274774,37.380248916299365,41.52427462057414
178.26879271070618,29.31672682320318,3.3386283155166856,4.144606387270403,37.3872056102098,41.5318119974802
179.27107061503418,29.321475172887073,3.338429128777194,4.1451581419525425,37.39381605867427,41.53897420062681
180.2733485193622,29.325987096778547,3.338239915121855,4.145682403934833,37.400097425263915,41.54577982919875
181.2756264236902,29.330274401460134,3.3380601714317963,4.146180545774311,37.406066120337684,41.552246666112
182.27790432801822,29.334348301952986,3.3378894206440486,4.146653869169409,37.41173771784433,41.558391587013745
183.28018223234625,29.338219448449177,3.3377272105814773,4.147103608143947,37.417126993126494,41.56423060127044
184.28246013667427,29.341897684110027,3.337573118324568,4.147530936859143,37.42224785651222,41.56977879337136
185.2847380410023,29.345392499356898,3.337426735735691,4.147936989845022,37.42711374223108,41.5750507320761
186.28701594533032,29.348713515286665,3.3372876710444266,4.1483227874100965,37.43173729296001,41.5800600803701
187.28929384965832,29.351868986699717,3.3371555610347157,4.1486893705157115,37.43613059853338,41.58481996904909
188.29157175398635,29.35486739470911,3.337030052980859,4.149037686435601,37.44030516702266,41.589342853458255
189.29384965831437,29.357716374063095,3.336910821623945,4.1493686362952165,37.44427172087541,41.59364035717063
190.2961275626424,29.360423155995026,3.3367975612887584,4.149683060420299,37.448040318018364,41.597723378438666
191.2984054669704,29.362995358208114,3.336689950309719,4.149981842694222,37.45162154415246,41.60160338684668
192.30068337129842,29.36543944900377,3.3365877157764308,4.150265733942413,37.45502439088236,41.60529012482477
193.30296127562644,29.367761781341326,3.336490589495566,4.150535473269241,37.45825770364323,41.60879317691247
194.30523917995447,29.369968453652934,3.3363983139137483,4.150791771535712,37.461329984378864,41.61212175591457
195.30751708428247,29.372065155879884,3.3363106484076415,4.1510352950094855,37.46424918761966,41.61528448262914
196.3097949886105,29.374057361693495,3.3362273611700575,4.151266687139953,37.46702298483161,41.61828967197156
197.31207289293852,29.37595022347337,3.3361482338091974,4.151486555563128,37.469658612435076,41.62114516799821
198.31435079726654,29.377748659564155,3.3360730591289243,4.151695473084822,37.47216292449904,41.62385839758386
199.31662870159454,29.379457655117374,3.336001636527321,4.15189396327415,37.47454244190793,41.626436405182076
200.31890660592256,29.38108166458057,3.3359337772940183,4.15208255226203,37.4768034278789,41.62888598014093
201.3211845102506,29.382624576612177,3.335869307003106,4.152261759137835,37.47895179772112,41.63121355685896
202.32346241457861,29.384090682452662,3.335808053003202,4.152432035692422,37.48099317371107,41.63342520940349
203.3257403189066,29.385483575142437,3.3357498636952747,4.15259380364454,37.48293258862726,41.6355263922718
204.32801822323464,29.38680711254658,3.3356945758376235,4.152747518907875,37.48477546960271,41.63752298851058
205.33029612756266,29.388064678237054,3.33564204680171,4.152893578385864,37.48652655460574,41.6394201329916
206.3325740318907,29.38925954821932,3.3355921397308386,4.153032359011489,37.48819037631458,41.64122273532607
207.33485193621868,29.390395003181606,3.3355447186511094,4.153164231866733,37.48977142624134,41.64293565810807
208.3371298405467,29.39147381309484,3.3354996695577346,4.153289505569341,37.4912734614624,41.64456296703174
209.33940774487473,29.392499045116793,3.335456862398401,4.153408545435413,37.49270081894014,41.646109364375555
210.34168564920276,29.39347293314271,3.3354161979734918,4.1535216452359816,37.494056864839955,41.64757851007594
211.34396355353076,29.39439821726127,3.335377562104008,4.153629119346756,37.4953453840893,41.64897450343605
212.34624145785878,29.395277402973793,3.335340852697392,4.153731241208959,37.496569732719564,41.65030097392852
