Generations no drug,Generations drug,MM number
2,2,26.760118611658587
2,3,26.264590173050795
2,4,26.106139802491757
2,5,26.08733358814698
2,6,26.12906503943163
2,7,26.196529645727715
2,8,26.27350981800469
2,9,26.3522154779218
2,10,26.42889846280281
2,11,26.501827881840413
2,12,26.570305002176372
2,13,26.634163834418686
2,14,26.693510013644477
2,15,26.74858130028087
2,16,26.799672235092334
2,17,26.8470935018745
2,18,26.891150326303624
2,19,26.932131768288496
2,20,26.97030567505939
2,21,27.005917187665144
3,2,27.520505896216843
3,3,26.777729572344892
3,4,26.41139747462305
3,5,26.23699127398077
3,6,26.165908154330904
3,7,26.152333370103634
3,8,26.17127771574653
3,9,26.208545905224586
3,10,26.25582341144607
3,11,26.308132534951728
3,12,26.362452856799266
3,13,26.416943399820486
3,14,26.47048930749643
3,15,26.522430204340203
3,16,26.57239342621848
3,17,26.620189737645138
3,18,26.665746789059995
3,19,26.7090665682246
3,20,26.750197305709865
3,21,26.789215334133758
4,2,28.14597944668414
4,3,27.29665259003897
4,4,26.806567225793955
4,5,26.52185534346073
4,6,26.35991176897728
4,7,26.273747956468767
4,8,26.235446304725897
4,9,26.227826217103484
4,10,26.240006658642585
4,11,26.2649336471436
4,12,26.297948041017676
4,13,26.335927576703092
4,14,26.37675766554406
4,15,26.41899658990655
4,16,26.46165890163035
4,17,26.504072617664047
4,18,26.545783361263876
4,19,26.58648911199017
4,20,26.62599524550086
4,21,26.664183071019956
5,2,28.64630549497316
5,3,27.76137740127925
5,4,27.20257829208201
5,5,26.845105475875208
5,6,26.616467432141782
5,7,26.472561056977582
5,8,26.38558534711419
5,9,26.33748813160965
5,10,26.31625029826294
5,11,26.313698611134896
5,12,26.324175428494744
5,13,26.343705812386776
5,14,26.369462574603546
5,15,26.399414860040572
5,16,26.432092447381848
5,17,26.466425273717334
5,18,26.501631859214744
5,19,26.537141089743756
5,20,26.572536448922634
5,21,26.60751585112233
6,2,29.049392013328784
6,3,28.164701685389243
6,4,27.571202026224018
6,5,27.16783739249378
6,6,26.892314072159852
6,7,26.704747224190406
6,8,26.57884186166869
6,9,26.496821993748416
6,10,26.446407246393605
6,11,26.41895364128661
6,12,26.408278066143502
6,13,26.40989604479852
6,14,26.420516332019407
6,15,26.437698980699672
6,16,26.4596196333439
6,17,26.484904837451264
6,18,26.5125147409798
6,19,26.541658880040426
6,20,26.571734771018576
6,21,26.602282743113957
7,2,29.378819625981635
7,3,28.512467185314883
7,4,27.90514448728396
7,5,27.474410114356772
7,6,27.167009658569405
7,7,26.94743528781932
7,8,26.79142820019961
7,9,26.6820565525364
7,10,26.607277440258358
7,11,26.55838243237888
7,12,26.528982691364916
7,13,26.514331605798652
7,14,26.510863706237835
7,15,26.515875061717374
7,16,26.527297956525103
7,17,26.54354012453595
7,18,26.56336795010144
7,19,26.58582100948276
7,20,26.61014866461737
7,21,26.635762569748334
8,2,29.652112872206477
8,3,28.812966367651196
8,4,28.20465605417432
8,5,27.759200608151332
8,6,27.43098765439446
8,7,27.188580116492087
8,8,27.009863592580313
8,9,26.878993030480146
8,10,26.784426459430016
8,11,26.71763203504128
8,12,26.672220638324482
8,13,26.64335270894154
8,14,26.62732523085378
8,15,26.621279647718424
8,16,26.622991832684903
8,17,26.630719690359932
8,18,26.643090505853287
8,19,26.65901723389953
8,20,26.677635421903727
8,21,26.698255305563485
9,2,29.882018376279277
9,3,29.074011451627456
9,4,28.472588882922146
9,5,28.02103805014009
9,6,27.680090806223408
9,7,27.42192303549998
9,8,27.226476847568296
9,9,27.079061057657984
9,10,26.968757643528654
9,11,26.88734568657002
9,12,26.8285622910103
9,13,26.787586401918734
9,14,26.760672413377364
9,15,26.74488634402037
9,16,26.737913270429367
9,17,26.73791486054843
9,18,26.74342323693536
9,19,26.753260496546442
9,20,26.7664775409035
9,21,26.782306991087506
10,2,30.077856815222688
10,3,29.302241789216723
10,4,28.712480680928227
10,5,28.26071374692333
10,6,27.91291072920884
