Generations no drug,Generations drug,MM number
9,11,39.240852723134275
9,12,39.303290734154416
9,13,39.3750779721312
9,14,39.45121880545541
9,15,39.52838622062709
9,16,39.60437390652441
9,17,39.67774008472053
9,18,39.74757100909602
9,19,39.81332070381092
9,20,39.87470060260328
9,21,39.931602443188815
10,2,45.43530496554636
10,3,42.88061262474202
10,4,41.453945326555235
10,5,40.63150854478594
10,6,40.15617871820284
10,7,39.88965156094027
10,8,39.75266097389407
10,9,39.69754487200755
10,10,39.69455662692026
10,11,39.72458240565172
10,12,39.775060861685965
10,13,39.83759788621619
10,14,39.906520952726986
10,15,39.97797593311236
10,16,40.049346907916174
10,17,40.11887463748636
10,18,40.185400246418
10,19,40.24818957329199
10,20,40.3068108587004
10,21,40.36104804303792
11,2,46.22307471461943
11,3,43.651361820230434
11,4,42.176434977973784
11,5,41.30451819273173
11,6,40.78644358107705
11,7,40.48519370362306
11,8,40.320775679602264
11,9,40.244307546404954
11,10,40.22483038666239
11,11,40.242175009533135
11,12,40.28290784841496
11,13,40.33793103387419
11,14,40.40101115447907
11,15,40.46785038855972
11,16,40.535483779046395
11,17,40.601879028520635
11,18,40.66566514012635
11,19,40.725944508988306
11,20,40.782160885826606
11,21,40.8340050990392
12,2,46.942289375060355
12,3,44.3757583054783
12,4,42.871538701633185
12,5,41.964638321133506
12,6,41.41465396606851
12,7,41.08679504591826
12,8,40.90108620401834
12,9,40.807966757297336
12,10,40.77565049370392
12,11,40.783186123881656
12,12,40.81646278563684
12,13,40.86581913917104
12,14,40.92456261912188
12,15,40.988026309761146
12,16,41.05295125815052
12,17,41.11707332150838
12,18,41.178840176962126
12,19,41.237214397756354
12,20,41.291533414794
12,21,41.341408846260634
13,2,47.600357134963495
13,3,45.05546343572132
13,4,43.53707222559055
13,5,42.607247534093695
13,6,42.03465712099279
13,7,41.68734094384554
13,8,41.48587615351304
13,9,41.38043458658948
13,10,41.33870668443578
13,11,41.339181085691
13,12,41.36723187804655
13,13,41.41275304214047
13,14,41.46868110822577
13,15,41.53004538358761
13,16,41.59334207168117
13,17,41.65611212339971
13,18,41.71665026699649
13,19,41.77380079416217
13,20,41.826811742367944
13,21,41.875228685494896
14,2,48.20395595166352
14,3,45.69281158305209
14,4,44.172252377051564
14,5,43.229465730412194
14,6,42.642173220986024
14,7,42.28161125966759
14,8,42.06928701025525
14,9,41.95541559236796
14,10,41.9074026738761
14,11,41.903356159316616
14,12,41.92826909381186
14,13,41.97169129550254
14,14,42.02626345365538
14,15,42.08676802180811
14,16,42.14949947771887
14,17,42.21183681827211
14,18,42.27194711718914
14,19,42.32857599423524
14,20,42.38089725003243
14,21,42.428402398085744
15,2,48.7590091895318
15,3,46.29043000608507
15,4,44.77718636285214
15,5,43.829617785549125
15,6,43.234279774000036
15,7,42.86580344721185
15,8,42.64688706292959
15,9,42.52802123320764
15,10,42.476513519118846
15,11,42.470235145567024
15,12,42.49390882231133
15,13,42.536824243249036
15,14,42.59139039102991
15,15,42.65219188218714
15,16,42.71535907316294
15,17,42.778138006714386
15,18,42.8385904483643
15,19,42.89538080060567
15,20,42.94762221304837
15,21,42.99476293803512
16,2,49.27072789829755
16,3,46.85101910082099
16,4,45.352539150953206
16,5,44.40686486983499
16,6,43.80904382810074
16,7,43.43718318853737
16,8,43.21534679071439
16,9,43.094472601151125
16,10,43.04191500752642
16,11,43.03542502331138
16,12,43.05954536995123
16,13,43.10337609922066
16,14,43.15914894338052
16,15,43.221292825221255
16,16,43.28580661323427
16,17,43.349828693205474
16,18,43.411335287467544
16,19,43.468925003035736
16,20,43.52166221544067
16,21,43.56896126377078
17,2,49.74367919652993
17,3,47.37722735859164
17,4,45.89931487506095
17,5,44.96094815851198
17,6,44.365256790645915
17,7,43.99382479272373
17,8,43.77219199391307
17,9,43.65186933179364
17,10,43.60037039232808
17,11,43.595418889627
17,12,43.6214520741716
17,13,43.66743923429099
17,14,43.72548101903491
17,15,43.78988677746895
17,16,43.85655215144191
17,17,43.92252994445563
17,18,43.9857280762224
17,19,44.04469278203066
17,20,44.0984502603607
17,21,44.14638920987961
18,2,50.18186121120462
18,3,47.871583064453816
18,4,46.41871241338021
18,5,45.492008575912244
18,6,44.90224107661066
18,7,44.53441667308035
18,8,44.315614759542726
18,9,44.19800922051135
18,10,44.14935933295281
18,11,44.14743596341098
18,12,44.17663204220686
18,13,44.22583526281229
18,14,44.28705434516324
18,15,44.3545100408322
18,16,44.42401919607726
18,17,44.492568265750066
18,18,44.55801190469836
18,19,44.618855684768214
18,20,44.67409696012749
18,21,44.72310579733908
19,2,50.58877542105583
19,3,48.33646002640169
19,4,46.9120299542806
19,5,46.00046000832666
19,6,45.41970837193666
19,7,45.05811491710692
19,8,44.84432762667298
19,9,44.73124618711055
19,10,44.686941781237145
19,11,44.68929167956187
19,12,44.72269490830254
19,13,44.77599849256371
19,14,44.84115256695588
19,15,44.912315847403626
19,16,44.98524747612338
19,17,45.05688427772367
19,18,45.12504072803625
19,19,45.188192103484376
19,20,45.24531473264734
19,21,45.29576642723479
20,2,50.967492711709106
20,3,48.7740637223304
20,4,47.38060189051581
20,5,46.48689813168349
20,6,45.91765473287466
20,7,45.564431832871385
20,8,45.3574504547034
20,9,45.25037817080587
20,10,45.21164814537828
20,11,45.21929152734702
20,12,45.25775446594988
20,13,45.31587800584496
20,14,45.38558169301291
20,15,45.460985075228386
20,16,45.53780790212467
20,17,45.61295179904608
20,18,45.68420259060449
20,19,45.75001414348644
20,20,45.80934876843097
20,21,45.86155713931638
21,2,51.32071165583425
21,3,49.18642943496072
21,4,47.825757756038485
21,5,46.95203647471074
21,6,46.396282622011775
21,7,46.05315093994086
21,8,45.85442213449651
21,9,45.7545579493546
21,10,45.72239106395237
21,11,45.73614411004077
