Strength WMMd IH,Strength MMd GF IH,MM number
0.18,0.1,27.4469919411667
0.18,0.12,27.123319027590732
0.18,0.14,26.79798024631872
0.18,0.16,26.52024290296967
0.18,0.18,26.33513167445659
0.18,0.2,26.18528377912293
0.18,0.22,26.017161391804102
0.18,0.24,25.926029165758152
0.18,0.26,25.810485601296747
0.18,0.28,25.76380779303509
0.18,0.3,25.687717723987465
0.18,0.32,25.627503166010904
0.18,0.34,25.626542797207293
0.18,0.36,25.636013360821323
0.18,0.38,25.608855804666092
0.18,0.4,25.589321600374966
0.2,0.0,29.673457489381533
0.2,0.02,29.043779524474843
0.2,0.04,28.50200555089394
0.2,0.06,27.980657195812988
0.2,0.08,27.532555844676416
0.2,0.1,27.203851434416688
0.2,0.12,26.930046568843895
0.2,0.14,26.652625611003202
0.2,0.16,26.420331477123412
0.2,0.18,26.27806114574228
0.2,0.2,26.169162663146246
0.2,0.22,26.04044145013346
0.2,0.24,25.986819932461007
0.2,0.26,25.90734516285928
0.2,0.28,25.89518693005421
0.2,0.3,25.85224023046257
0.2,0.32,25.823800269606878
0.2,0.34,25.85343458858188
0.2,0.36,25.892330402432286
0.2,0.38,25.8932773689928
0.2,0.4,25.900690843196337
0.22,0.0,29.207343194497113
0.22,0.02,28.641494813440218
0.22,0.04,28.159644218815124
0.22,0.06,27.695663837013
0.22,0.08,27.30152522162526
0.22,0.1,27.023090955671595
0.22,0.12,26.797061846931598
0.22,0.14,26.565597813081215
0.22,0.16,26.37702207681115
0.22,0.18,26.276178308213765
0.22,0.2,26.206999567502027
0.22,0.22,26.11653638535602
0.22,0.24,26.099526071208974
0.22,0.26,26.055290769966355
0.22,0.28,26.077030585267792
0.22,0.3,26.066660775770025
0.22,0.32,26.069545514000737
0.22,0.34,26.12948842993481
0.22,0.36,26.197613799515754
0.22,0.38,26.226498955780908
0.22,0.4,26.260772408956512
0.24,0.0,28.81090634042034
0.24,0.02,28.30557326994003
0.24,0.04,27.822938185457453
0.24,0.06,27.4712993146163
0.24,0.08,27.128663061624216
0.24,0.1,26.898434690958396
0.24,0.12,26.6659828751582
0.24,0.14,26.53114913379737
0.24,0.16,26.38480761178627
0.24,0.18,26.324185319206123
0.24,0.2,26.24433557760765
0.24,0.22,26.240534496708015
0.24,0.24,26.211078899226116
0.24,0.26,26.24974788994303
0.24,0.28,26.257429609724277
0.24,0.3,26.326703743249418
0.24,0.32,26.360605776291152
0.24,0.34,26.4506978350258
0.24,0.36,26.50186874838114
0.24,0.38,26.60475982159507
0.24,0.4,26.665925429746295
0.26,0.0,28.477123235346703
0.26,0.02,28.029360644434426
0.26,0.04,27.60187781582722
0.26,0.06,27.3015680209458
0.26,0.08,27.008268279163524
0.26,0.1,26.82443492319485
0.26,0.12,26.63668917966388
0.26,0.14,26.54429146680255
0.26,0.16,26.438909059690985
0.26,0.18,26.41748470419979
0.26,0.2,26.375494960175967
0.26,0.22,26.408176525322283
0.26,0.24,26.413948995410134
0.26,0.26,26.48675364027041
0.26,0.28,26.52735780371901
0.26,0.3,26.628670570676572
0.26,0.32,26.69340921349987
0.26,0.34,26.81360413335927
0.26,0.36,26.893666820577433
0.26,0.38,27.02482250354216
0.26,0.4,27.11302107233186
0.28,0.0,28.19987129491633
0.28,0.02,27.80705701714863
0.28,0.04,27.43228134394427
0.28,0.06,27.181243875013863
0.28,0.08,26.935369742711163
0.28,0.1,26.796341413465
0.28,0.12,26.651834858260642
0.28,0.14,26.600676569670092
0.28,0.16,26.53516008400713
0.28,0.18,26.5520704720091
0.28,0.2,26.54716672295165
0.28,0.22,26.615753240516486
0.28,0.24,26.656252747963727
0.28,0.26,26.76286051353022
0.28,0.28,26.83612024532061
0.28,0.3,26.96934916122088
0.28,0.32,27.064857134056975
0.28,0.34,27.21521070628203
0.28,0.36,27.3242662611684
0.28,0.38,27.483891112005352
0.28,0.4,27.59936313795405
0.3,0.0,27.973791933478143
0.3,0.02,27.63358386806962
0.3,0.04,27.309341297274766
0.3,0.06,27.105750997938387
0.3,0.08,26.90561478429139
0.3,0.1,26.809995764679982
0.3,0.12,26.70744975276328
0.3,0.14,26.696497376171568
0.3,0.16,26.66991468612637
0.3,0.18,26.724437184943206
0.3,0.2,26.75598470929893
0.3,0.22,26.86002131183721
0.3,0.24,26.934869985065284
0.3,0.26,27.075057936916316
0.3,0.28,27.18081737923186
0.3,0.3,27.3459396813109
0.3,0.32,27.47225204372912
0.3,0.34,27.65291262699038
0.3,0.36,27.791158151854845
0.3,0.38,27.979544750342768
0.3,0.4,28.122621875522896
0.32,0.0,27.794175586833944
0.32,0.02,27.504481440711583
0.32,0.04,27.22883180147494
0.32,0.06,27.071067238233795
0.32,0.08,26.915178014139784
0.32,0.1,26.86174324169241
0.32,0.12,26.800043788531607
0.32,0.14,26.828408858013645
0.32,0.16,26.839969295963694
0.32,0.18,26.931505739223443
0.32,0.2,26.998993032414276
0.32,0.22,27.138134237659035
0.32,0.24,27.247063904137658
0.32,0.26,27.420707247014175
0.32,0.28,27.55891033033096
0.32,0.3,27.755993503393466
0.32,0.32,27.913238014163333
0.32,0.34,28.12443892795519
0.32,0.36,28.292159811547133
0.32,0.38,28.509681577364972
0.32,0.4,28.68078110696655
0.34,0.0,27.65686916854488
0.34,0.02,27.415812492080786
0.34,0.04,27.187024814070455
0.34,0.06,27.073644735035728
0.34,0.08,26.960684878178718
0.34,0.1,26.948358968246147
0.34,0.12,26.926538826957184
0.34,0.14,26.993460556541464
0.34,0.16,27.042498810740604
0.34,0.18,27.170561495022014
0.34,0.2,27.27358689938928
0.34,0.22,27.44758487181672
0.34,0.24,27.590425597209986
0.34,0.26,27.797487940980723
0.34,0.28,27.968168638795184
0.34,0.3,28.19736221032192
0.34,0.32,28.385751827820457
0.34,0.34,28.627804489184225
0.34,0.36,28.825367298272106
0.34,0.38,29.07247348880177
0.34,0.4,29.272092027393846
0.36,0.0,27.558197096990675
0.36,0.02,27.364093819884882
0.36,0.04,27.180620503763876
0.36,0.06,27.1103428904013
0.36,0.08,27.039147181179796
0.36,0.1,27.06698863959108
0.36,0.12,27.08420997760178
0.36,0.14,27.189041027916687
0.36,0.16,27.275003323402068
0.36,0.18,27.43920311591031
0.36,0.2,27.577463049491158
0.36,0.22,27.786157532040605
0.36,0.24,27.96282782583708
0.36,0.26,28.20335271048811
0.36,0.28,28.40662744524002
0.36,0.3,28.6681560366292
0.36,0.32,28.887981236674406
0.36,0.34,29.16126906044014
0.36,0.36,29.389116629059842
0.36,0.38,29.66632756532786
0.36,0.4,29.895037452578237
0.38,0.0,27.49489503535348
0.38,0.02,27.291281560827436
0.38,0.04,27.206687993197917
0.38,0.06,27.125365619204203
0.38,0.08,27.147911277743916
0.38,0.1,27.215096972384067
0.38,0.12,27.270637109613574
0.38,0.14,27.412831334506258
0.38,0.16,27.53526339887607
0.38,0.18,27.685155491071882
0.38,0.2,27.908578208354065
0.38,0.22,28.10219295985
0.38,0.24,28.362386397450052
0.38,0.26,28.587145161620438
0.38,0.28,28.872549947751263
0.38,0.3,29.16670726859671
0.38,0.32,29.41833079590863
0.38,0.34,29.72330479107157
0.38,0.36,29.981950996230626
0.38,0.38,30.24145056827878
0.38,0.4,30.54829936399971
0.4,0.0,27.464054860720168
0.4,0.02,27.30486059792126
0.4,0.04,27.26261632415025
0.4,0.06,27.22240461333061
0.4,0.08,27.284612639038166
0.4,0.1,27.390425040282622
0.4,0.12,27.48366411661381
0.4,0.14,27.66276579386469
0.4,0.16,27.8213025008299
0.4,0.18,28.006628625236676
0.4,0.2,28.265114550773824
0.4,0.22,28.49308000125714
0.4,0.24,28.787427586043464
0.4,0.26,29.04563414975658
0.4,0.28,29.364397556084505
0.4,0.3,29.6915412337667
0.4,0.32,29.975392848190616
0.4,0.34,30.31256728196692
0.4,0.36,30.60259297188125
0.4,0.38,30.893012877152714
0.4,0.4,31.23073301169987
