Generation,nOC,nOB,nMMd,nMMr,total nMM
0.0,20.0,30.0,20.0,1e-08,20.00000001
0.5042016806722689,13.140633944060523,32.35204442346754,19.46690670460373,0.013737363903177245,19.48064406850691
1.0084033613445378,9.34224041346649,32.63309884610205,18.692599414425043,0.034928593889451125,18.727528008314493
1.5126050420168067,7.321673033973412,32.519788329682996,17.807458143302195,0.0580850900301945,17.86554323333239
2.0168067226890756,6.3319381797337,32.22777104378971,16.899302797235727,0.08234601926162369,16.98164881649735
2.5210084033613445,5.937190707770433,31.846381031798998,16.022538120192447,0.10807307911831035,16.130611199310756
3.0252100840336134,5.88553593342543,31.420409956917702,15.207126313800003,0.13594095873233053,15.343067272532334
3.5294117647058822,6.0326326868976885,30.973472197847503,14.466841073267009,0.16661478550556796,14.633455858772576
4.033613445378151,6.296323118044394,30.518145637253784,13.805745853460913,0.2006573683548331,14.006403221815745
4.53781512605042,6.63014087851201,30.061159973169335,13.222588784859148,0.23852137476343818,13.461110159622587
5.042016806722689,7.008033902190804,29.606147690160416,12.713486044845178,0.2805648392371899,12.994050884082368
5.546218487394958,7.415611093809909,29.155099347246672,12.273447715570827,0.32706803955451363,12.60051575512534
6.050420168067227,7.845136314869286,28.709129526432605,11.897200512404629,0.3782461423770852,12.275446654781714
6.554621848739496,8.29266258646063,28.26887981654299,11.579608000873247,0.4342575286760398,12.013865529549287
7.0588235294117645,8.756386410245257,27.834731915100015,11.315868289385064,0.4952090240882726,11.811077313473335
7.563025210084033,9.23569848921078,27.406921342766363,11.101591727599665,0.5611592653234101,11.662750992923074
8.067226890756302,9.730632982607313,26.985598878684417,10.93281556793617,0.6321211276705517,11.564936695606722
8.571428571428571,10.241545427756533,26.57086430342154,10.805986857456539,0.7080638316338324,11.514050689090372
9.07563025210084,10.768922881745931,26.162785276182678,10.717930461273486,0.7889151017876078,11.506845563061093
9.579831932773109,11.313270699030593,25.761408145136283,10.665811341613985,0.8745635816524983,11.540374923266484
10.084033613445378,11.87504461702558,25.36676427461235,10.647095859589031,0.9648615868865345,11.611957446475566
10.588235294117647,12.454609625142567,24.978873850911665,10.659514577515623,1.0596282047318804,11.719142782247502
11.092436974789916,13.052215336036616,24.59774822406522,10.701027692266255,1.1586526917457092,11.859680384011964
11.596638655462185,13.66798174875154,24.22339137204754,10.769793620473777,1.2616981035047412,12.031491723978519
12.100840336134453,14.301891823812799,23.855800835682803,10.864140836607207,1.3685050672628216,12.23264590387003
12.605042016806722,14.953788659656224,23.49496832797832,10.982542799644296,1.4787956120981622,12.461338411742458
13.109243697478991,15.623376205253061,23.140880128873555,11.123595930327712,1.592276975062094,12.715872905389805
13.61344537815126,16.310222538478218,22.793517350569992,11.286000387461561,1.7086453076878585,12.99464569514942
14.117647058823529,17.013765051795996,22.452856130652112,11.46854333646587,1.8275892203806057,13.296132556846477
14.621848739495798,17.733317390532612,22.118867776340018,11.67008453610266,1.9487931134836156,13.618877649586276
15.126050420168067,18.46807764499016,21.791518889052554,11.88954402872093,2.0719402579580204,13.961484286678951
15.630252100840336,19.217137516648595,21.47077148376068,12.12589165923522,2.196715609809218,14.322607269044438
16.134453781512605,19.979492459287332,21.156583110035548,12.378138413190895,2.3228083118363143,14.700946725027208
16.63865546218487,20.754052351957245,20.84890698344299,12.64532922482736,2.449913902518382,15.095243127345743
17.142857142857142,21.539652398131036,20.54769213323176,12.926536894619742,2.5777362572173104,15.504273151837053
17.647058823529413,22.33506446253255,20.25288356185755,13.22085746520695,2.705989211052214,15.926846676259165
18.15126050420168,23.139008502999452,19.96442241812929,13.527406534148021,2.8343979089606472,16.361804443108667
18.655462184873947,23.95016377784469,19.682246185203592,13.845316468718613,2.96269990434687,16.808016373065485
19.159663865546218,24.76717984208306,19.406288881184086,14.173734407552988,3.090646014105297,17.264380421658284
19.66386554621849,25.588687317625297,19.13648126716359,14.511820924952465,3.218000951519863,17.72982187647233
20.168067226890756,26.41330821425176,18.872751062705852,14.858749266654227,3.344543759048366,18.203293025702592
20.672268907563023,27.239665577551744,18.615023169063413,15.213705059557567,3.470068072084316,18.683773131641882
21.176470588235293,28.06639264350283,18.363219893428866,15.575886428476224,3.5943822140421005,19.170268642518323
21.680672268907564,28.892141425395526,18.117261173213844,15.94450441934728,3.71730915461156,19.66181357395884
22.18487394957983,29.715590446271918,17.877064801440476,16.3187836739456,3.8386863552594876,20.157470029205086
22.6890756302521,30.535451807214095,17.642546648852143,16.697963293277315,3.958365512896026,20.65632880617334
23.19327731092437,31.350477570300313,17.41362088036367,17.081297837658536,4.076212211290387,21.15751004894892
23.69747899159664,32.15946537176021,17.190200168143082,17.468058405403447,4.192105515631492,21.66016392103494
24.201680672268907,32.96126321130929,16.97219589794975,17.857533780248158,4.3059375011205,22.163471281368658
24.705882352941174,33.75477364609605,16.759518367797355,18.249031575887635,4.417612739779754,22.66664431566739
25.210084033613445,34.53895718141325,16.552076977004308,18.641879357198956,4.527047760053458,23.168927117252416
25.714285714285715,35.31283507092348,16.349780414305688,19.03542576268938,4.634170460501066,23.669596223190446
26.218487394957982,36.07549138288468,16.15253682713802,19.42904150364421,4.738919542179165,24.167961045823375
26.72268907563025,36.82607443721231,15.960253980468385,19.822120276295603,4.841243928306976,24.66336420460258
27.22689075630252,37.56379802981099,15.772839420795373,20.214079662886885,4.941102140750072,25.155181803636957
27.73109243697479,38.287941678479356,15.590200620985504,20.60436187372086,5.03846171675628,25.64282359047714
28.235294117647058,38.99785040471295,15.41224511907925,20.992434399857853,5.133298624273926,26.12573302413178
