Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.3872206265875666, 0.0701308532429252, 10.889527712596172, 1.5669334595604392, 0.011037889305274268, 0.03804201398330999, 0.0, 0.07207899610499993]",15.686969109459302,207,374
