Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.8285389771410352, 1.3203870388673085, 7.998774967170028, 1.8223763611176063, 0.08159275216969913, 0.11513980575952182, 0.7045996751983664, 0.016161052836590768]",15.686969114512978,253,436
