Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[3.6086735161328694, 4.999999427185815, 3.999985809382836, 2.395578302740274, 0.3333597430670915, 0.01728551905551865]",25.888083196269168,324,592
