Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.0, 0.0, 5.642246964386755, 0.0, 0.5499999999999989, 2.537737377688074e-13, 5.878106314315435, 0.2216863731929088]",22.417635955820803,1029,1581
