Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[3.9142175568500224, 1.0869258011190621, 3.9999941176967404, 2.998864251037599, 0.2466064426963346, 0.014466224154053828]",24.620230104740926,732,1200
