Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.04555833378915957, 8.378897065438053, 1.4120892060414239, 0.5493279162262319, 0.058034456407495924, 0.09965499664705096]",15.658661414340925,165,312
