Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.9659727400904083, 4.254177353139571, 1.8901661619253423, 0.2899732758673097, 0.040811608167128546, 0.07754724687700501]",15.175576316371401,169,294
