Generation,nOC,nOB,nMMd,nMMr,total nMM
0.0,35.0,40.0,35.0,5.0,40.0
1.0344827586206897,66.50609480883368,37.60539201768955,47.742746736632796,5.285648683819331,53.02839542045213
2.0689655172413794,91.58956546144717,35.40802449197314,68.27049945284452,5.594585284260541,73.86508473710506
3.1034482758620694,117.24606085484291,33.35495098158636,96.97715261612849,5.84759304473971,102.8247456608682
4.137931034482759,145.33174691422101,31.43147848773768,135.2515036890998,6.031154550962454,141.28265824006223
5.172413793103448,176.11786782722456,29.630076853657872,184.74747698748,6.14709099147393,190.89456797895394
6.206896551724139,209.3074299243476,27.944594782714933,247.11214343372762,6.201451903628161,253.3135953373558
7.241379310344828,244.35352832505336,26.369139405541265,323.8159810368747,6.201559184650404,330.0175402215251
8.275862068965518,280.58003384748923,24.897900218399162,416.01809089645,6.154979283984841,422.1730701804349
9.310344827586208,317.2458515627565,23.52516139880072,524.4546768810102,6.069052365288757,530.5237292462989
10.344827586206897,353.59168255277,22.245342913948154,649.3533531336226,5.950643080779641,655.3039962144022
11.379310344827587,388.87884702262136,21.05303750287071,790.3782981695992,5.806010272467247,796.1843084420665
12.413793103448278,422.4216136562065,19.943038214924197,946.6097504641347,5.640750936822536,952.2505014009572
13.448275862068966,453.61264403402646,18.910357092625006,1116.5585381811313,5.459792312843444,1122.0183304939749
14.482758620689657,481.94116232913154,17.950236606602136,1298.2133963071813,5.267414544755566,1303.480810851937
15.517241379310345,507.00390369628025,17.05815540317134,1489.116313092533,5.067291716752993,1494.183604809286
16.551724137931036,528.5093681333973,16.229829667547442,1686.4593487737438,4.86254281597397,1691.3218915897178
17.586206896551726,546.2762605608768,15.461211153144761,1887.195375193597,4.655786895784857,1891.851162089382
18.620689655172416,560.2272121576892,14.748482711028716,2088.154974414632,4.449198666644961,2092.6041730812767
19.655172413793103,570.3789604918151,14.088051979128831,2286.162199681498,4.244562130970825,2290.4067618124686
20.689655172413794,576.8301397098076,13.476543749040756,2478.1428560257864,4.043320840444626,2482.186176866231
21.724137931034484,579.7477367794407,12.910791421656835,2661.2203323756007,3.8466240400111205,2665.066956415612
22.758620689655174,579.3531274726034,12.387827859686235,2832.795333573093,3.6553683610509617,2836.450701934144
23.793103448275865,575.9083835522107,11.904875906857228,2990.607492975703,3.4702350741826073,2994.0777280498855
24.827586206896555,569.7034637713074,11.459338742984434,3132.7780775776164,3.2917230486214772,3136.069800626238
25.862068965517242,561.044635724357,11.048790245302108,3257.834279844299,3.1201776857009644,3260.95445753
26.896551724137932,550.2443622797554,10.670965441794289,3364.7163835729334,2.9558161922214983,3367.672199765155
27.931034482758623,537.6127971566508,10.323751187370364,3452.7698838853594,2.7987494467739666,3455.5686333321332
28.965517241379313,523.4508810653655,10.005177059067199,3521.725005234814,2.6490009340059615,3524.37400616882
30.0,508.0449564421449,9.713406571723707,3571.666236795535,2.50652299201651,3574.1727597875515
30.0,508.0449564421449,9.713406571723707,3571.666236795535,2.50652299201651,3574.1727597875515
30.551378446115287,449.25722880480413,9.591176446125912,3214.6143277486694,2.4337618786934216,3217.048089627363
31.102756892230577,402.787317182314,9.47591526138754,2893.873695808714,2.363781782147563,2896.2374775908615
31.654135338345863,364.5059064618059,9.368307678117493,2605.7281162354425,2.296827843911985,2608.0249440793546
32.205513784461154,331.9470323625084,9.268682844191183,2346.838580282907,2.233003785561249,2349.0715840684684
32.75689223057644,303.6047951897666,9.177138864872713,2114.2069248774615,2.1723260295373366,2116.379250906999
33.30827067669173,278.5307572322458,9.093627704853047,1905.1422169419006,2.114758821822544,1907.2569757637232
33.859649122807014,256.10316089055874,9.018011366983252,1717.2299584305786,2.0602365744525235,1719.2901950050311
34.41102756892231,235.89441613535857,8.950098288214432,1548.3040645278634,2.0086778717171656,1550.3127423995804
34.962406015037594,217.59473917924444,8.889666550822486,1396.421491148113,1.959994151247809,1398.381485299361
35.51378446115288,200.96791023790294,8.83647848276072,1259.8393407097728,1.914095028192419,1261.7534357379652
36.06516290726817,185.82541690609685,8.790289704537605,1136.9942524871858,1.8708915223040399,1138.8651440094898
36.61654135338346,172.01114526196866,8.750854632538132,1026.4838788056163,1.8302979862777746,1028.3141767918942
37.16791979949875,159.39213794577694,8.717929733785901,927.0502530652733,1.7922332348925165,928.8424863001658
37.719298245614034,147.85286251209567,8.6912753624011,837.5648663860352,1.7566211865295638,839.3214875725647
38.27067669172932,137.2915263916808,8.670656707786849,757.0152834353119,1.7233912110546123,758.7386746463665
38.822055137844615,127.61759969706097,8.6558441911659,684.4931409639029,1.6924783044162444,686.1856192683191
39.3734335839599,118.75006411382991,8.646613521634109,619.1833884274607,1.6638231640220937,620.8472115914828
39.92481203007519,110.61611059136608,8.642745548305921,560.3546455346855,1.637372211599177,561.9920177462847
40.476190476190474,103.15012153799712,8.644025992595887,507.3505560948504,1.613077591948633,508.963633686799
41.02756892230576,96.29284463440105,8.650245113691211,459.58204057082025,1.5908971653011912,461.17293773612147
41.578947368421055,89.99069971386584,8.66119734173754,416.52035096836624,1.570794504644246,418.0911454730105
42.13032581453634,84.19518426971301,8.676680899374666,377.6908458382161,1.5527389049424822,379.2435847431586
42.68170426065163,78.86235447695711,8.696497426850858,342.66740594724104,1.5367054093457349,344.2041113565868
43.233082706766915,73.95236905230664,8.720451617639569,311.0674398819182,1.5226748554097935,312.59011473732795
43.7844611528822,69.42908317167978,8.748350869860857,282.54739504122614,1.5106339430209665,284.05802898424713
44.335839598997495,65.25968658509528,8.780004959407787,256.7987396115562,1.5005753270049447,258.2993149385611
