Generation,xOC,xOB,xMMd,xMMr,total xMM
101.20603015075376,0.4543872374673587,0.21834328036945236,0.06338958656089239,0.2638798956022966,0.327269482163189
102.2110552763819,0.45582247385026875,0.21533232191352492,0.06309275390982685,0.2657524503263795,0.3288452042362064
103.21608040201005,0.4571800685514337,0.21247739965830056,0.06281853181170355,0.26752399997856213,0.3303425317902657
104.22110552763819,0.4584617701691035,0.2097721122520844,0.0625647361956353,0.2692013813831768,0.3317661175788121
105.22613065326632,0.45966978695218047,0.2072099110787374,0.06232944386780474,0.27079085810127734,0.3331203019690821
106.23115577889448,0.4608066563692353,0.2047842103861912,0.062110959929037556,0.27229817331553596,0.33440913324457355
107.23618090452261,0.4618751808466739,0.20248846426835482,0.061907780731705546,0.2737285741532656,0.3356363548849711
108.24120603015075,0.4628783231493188,0.20031623934743073,0.06171857108222987,0.27508686642102065,0.33680543750325054
109.24623115577889,0.4638191231645313,0.19826126882088277,0.06154214410091261,0.2763774639136733,0.33791960801458587
110.25125628140702,0.46470066675327204,0.19631747872911287,0.06137743957996874,0.2776044149376463,0.3389818545176151
111.25628140703517,0.46552603698719813,0.19447901581484023,0.0612235078287111,0.2787714393692505,0.3399949471979616
112.26130653266331,0.466298278486278,0.1927402636328416,0.06107949603745803,0.2798819618434224,0.34096145788088045
113.26633165829145,0.46702037507725075,0.19109584739071597,0.0609446369484733,0.28093914058356007,0.34188377753203336
114.2713567839196,0.4676952267649906,0.18954064099545967,0.06081823805377124,0.2819458941857786,0.3427641322395498
115.27638190954774,0.4683256342717938,0.18806976780429455,0.06069967249981157,0.2829049254241002,0.34360459792391174
116.28140703517587,0.4689142908303361,0.1866785958559164,0.060588371523034985,0.28381874179071237,0.34440711331374735
117.28643216080401,0.46946377699231884,0.18536272974190773,0.06048381815861912,0.28468967510715437,0.3451734932657735
118.29145728643215,0.46997654950977497,0.18411800941424158,0.060385541176317566,0.28551989989966586,0.34590544107598337
119.2964824120603,0.47045494138345817,0.182940500628169,0.06029311002957641,0.2863114479587964,0.34660455798837275
120.30150753768844,0.4709011684739224,0.18182648246819777,0.060206130067014405,0.28706621899086543,0.34727234905787985
121.30653266331657,0.47131732785165836,0.18077243810384488,0.06012423933398477,0.28778599471051197,0.3479102340444967
122.31155778894473,0.4717053971328781,0.17977504694353597,0.060047105310229686,0.2884724506133563,0.34851955592358597
123.31658291457286,0.47206723725663513,0.17883117589497557,0.05997442174100361,0.2891271651073858,0.3491015868483894
124.321608040201,0.4724045981149574,0.1779378691674861,0.05990590584081191,0.28975162687674455,0.34965753271755645
125.32663316582914,0.47271912370260627,0.17709233814445755,0.05984129606656382,0.29034724208637236,0.3501885381529362
126.33165829145727,0.4730123559594774,0.17629195227623598,0.05978035026695489,0.29091534149733167,0.35069569176428655
127.33668341708542,0.47328573877409813,0.17553423064831522,0.05972284393902871,0.291457186638558,0.35118003057758673
128.34170854271355,0.473540623401622,0.17481683331675815,0.05966856856427561,0.29197397471734415,0.35164254328161976
129.3467336683417,0.4737782722541829,0.1741375541960982,0.059617330160711905,0.292466843389007,0.35208417354971894
130.35175879396985,0.4739998653493067,0.1734943122612109,0.05956894800049253,0.29293687438898985,0.35250582238948236
131.356783919598,0.47420650420218247,0.1728851445177207,0.05952325358545265,0.293385097694644,0.3529083512800967
132.36180904522612,0.4743992161958798,0.17230819964552643,0.05948008955320985,0.293812494605384,0.35329258415859394
133.36683417085425,0.4745789594765965,0.17176173053092592,0.0594393089251941,0.29422000106728347,0.3536593099924775
134.3718592964824,0.47474662695423364,0.17124408865561494,0.05940077419275407,0.2946085101973973,0.3540092843901514
135.37688442211055,0.47490305031699953,0.1707537183875716,0.059364356590981285,0.29497887470444756,0.35434323129542883
136.3819095477387,0.4750490041557883,0.17028915132414688,0.05932993542700058,0.29533190909306434,0.35466184452006494
137.38693467336682,0.47518520967251454,0.16984900108307321,0.05929739750372274,0.29566839174068954,0.3549657892444123
138.39195979899498,0.4753123378308571,0.16943195901584768,0.05926663652795547,0.29598906662533975,0.3552557031532952
139.3969849246231,0.47543101297239343,0.1690367891076562,0.059237552686757,0.29629464523319343,0.35553219791995044
140.40201005025125,0.47554181602020174,0.16866232377923573,0.05921005215843919,0.29658580804212326,0.3557958602005624
141.4070351758794,0.4756452873073928,0.16830746020467807,0.05918404668210482,0.2968632058058243,0.3560472524879291
142.41206030150752,0.4757419293036291,0.16797115597953166,0.05915945326807601,0.29712746144876334,0.3562869147168394
143.41708542713567,0.47583220941186005,0.1676524261743589,0.059136193742300336,0.2973791706714806,0.356515364413781
144.4221105527638,0.475916562338914,0.16735033955106687,0.059114194489351124,0.29761890362066806,0.35673309811001924
145.42713567839195,0.475995392311852,0.16706401582869448,0.05909338613286068,0.29784720572659285,0.3569405918594535
146.4321608040201,0.47606907509601976,0.16679262263540784,0.05907370328832371,0.2980645989802488,0.3571383022685725
147.43718592964825,0.476137960168725,0.16653537273590382,0.059055084294130124,0.2982715828012412,0.3573266670953713
148.44221105527637,0.47620237276313165,0.16629152152598273,0.05903747094502584,0.29846863476585983,0.3575061057108857
149.4472361809045,0.47626261490685384,0.16606036461476173,0.05902080838123184,0.2986562120971525,0.3576770204783843
150.45226130653265,0.47631896799433737,0.16584123544819143,0.05900504476330801,0.2988347517941632,0.35783979655747117
151.4572864321608,0.47637169325765644,0.1656335033687581,0.058990131208363335,0.2990046721652221,0.3579948033735854
152.46231155778895,0.47642103426638904,0.16543657128568007,0.05897602150556242,0.2991663729423684,0.3581423944479309
153.46733668341707,0.4764672170822712,0.16524987424626728,0.05896267205462881,0.2993202366168326,0.3582829086714614
154.47236180904522,0.47651045262815955,0.16507287710814633,0.05895004162323569,0.29946662864045853,0.35841667026369417
155.47738693467335,0.47655093663076475,0.1649050735120138,0.05893809129597134,0.2996058985612501,0.3585439898572214
156.4824120603015,0.47658885182307353,0.1647459836434408,0.05892678425356249,0.2997383802799232,0.3586651645334857
157.48743718592965,0.4766243677796875,0.16459515343371658,0.05891608574139946,0.2998643930451964,0.35878047878659586
158.49246231155777,0.4766576428880864,0.1644521525012727,0.05890596286551185,0.299984241745129,0.35889020461064086
159.49748743718592,0.4766888241887875,0.16431657348530632,0.058896384568747816,0.30009821775715834,0.35899460232590613
160.50251256281405,0.47671804907792875,0.1641880301742548,0.05888732145169179,0.3002065992961247,0.35909392074781654
