Strength WMMd IH,Strength MMd GF IH,MM number
0.14,0.08,0.3239423080913868
0.14,0.1,0.32092852088297197
0.14,0.12,0.3184674560364473
0.14,0.14,0.31649115932057187
0.14,0.16,0.3149648488443115
0.14,0.18,0.3138060904129813
0.14,0.2,0.3130073395956665
0.14,0.22,0.31247283480929244
0.14,0.24,0.31222168262055905
0.14,0.26,0.3121464547016061
0.14,0.28,0.3122910088419174
0.14,0.3,0.31253813729778357
0.14,0.32,0.31295375219392196
0.14,0.34,0.3134127635357753
0.14,0.36,0.3140000476343425
0.14,0.38,0.3145844001827517
0.14,0.4,0.3152664801778393
0.16,0.0,0.33790563838468535
0.16,0.02,0.33255832929410345
0.16,0.04,0.3279964005644225
0.16,0.06,0.3241684233947264
0.16,0.08,0.3210011973273029
0.16,0.1,0.31842905884033157
0.16,0.12,0.3164019894971367
0.16,0.14,0.31483933587301915
0.16,0.16,0.3137178708749909
0.16,0.18,0.3129424393611595
0.16,0.2,0.31251759258502726
0.16,0.22,0.31233499997826975
0.16,0.24,0.312426099352625
0.16,0.26,0.3126711926600495
0.16,0.28,0.31312646447188675
0.16,0.3,0.313662853966474
0.16,0.32,0.31435840701544493
0.16,0.34,0.31507668825144103
0.16,0.36,0.315914373009373
0.16,0.38,0.31672948042459836
0.16,0.4,0.3176340304882703
0.18,0.0,0.3336478450447215
0.18,0.02,0.3287716176835348
0.18,0.04,0.32468488240441
0.18,0.06,0.32131651480288587
0.18,0.08,0.3185936088275402
0.18,0.1,0.316464790640241
0.18,0.12,0.3148641288272843
0.18,0.14,0.3137076344172728
0.18,0.16,0.3129531480586094
0.18,0.18,0.3125834986321908
0.18,0.2,0.3125247468686706
0.18,0.22,0.3126867016402586
0.18,0.24,0.3131125150570973
0.18,0.26,0.3136709393253593
0.18,0.28,0.3144298143524652
0.18,0.3,0.31524896428131577
0.18,0.32,0.3161547552297003
0.18,0.34,0.31718946137994053
0.18,0.36,0.3182715116140568
0.18,0.38,0.3193120064836161
0.18,0.4,0.32036156724280695
0.2,0.0,0.32989971630533577
0.2,0.02,0.3255015041916578
0.2,0.04,0.3218834659265446
0.2,0.06,0.31896782908287175
0.2,0.08,0.31668516684538806
0.2,0.1,0.31498857185877827
0.2,0.12,0.3138062217601236
0.2,0.14,0.3130479426868911
0.2,0.16,0.31267660690959365
0.2,0.18,0.31268037998760856
0.2,0.2,0.3129795846096774
0.2,0.22,0.31347841769129664
0.2,0.24,0.3142311370359459
0.2,0.26,0.3150956460202077
0.2,0.28,0.31615078299793586
0.2,0.3,0.3172459745766435
0.2,0.32,0.3184132716998467
0.2,0.34,0.3197002069912994
0.2,0.36,0.321020419792529
0.2,0.38,0.3222807699491378
0.2,0.4,0.32353724318465726
0.22,0.0,0.3266340239609107
0.22,0.02,0.322707323419413
0.22,0.04,0.31955081257955376
0.22,0.06,0.3170804310374643
0.22,0.08,0.3152301788921487
0.22,0.1,0.31395748184255745
0.22,0.12,0.313184943125019
0.22,0.14,0.31281657101845867
0.22,0.16,0.31282009599062766
0.22,0.18,0.31318878443445747
0.22,0.2,0.31383755508113714
0.22,0.22,0.31466536051825256
0.22,0.24,0.3157369715466014
0.22,0.26,0.316900122367431
0.22,0.28,0.31824400836222805
0.22,0.3,0.31960835569100327
0.22,0.32,0.32103057442803373
0.22,0.34,0.3225631062657845
0.22,0.36,0.3241151529125549
0.22,0.38,0.3255896974048885
0.22,0.4,0.32704773029176726
0.24,0.0,0.323814095640942
0.24,0.02,0.320351770639574
0.24,0.04,0.3176359240290348
0.24,0.06,0.31561597994599766
0.24,0.08,0.31418988055683517
0.24,0.1,0.31333239219737696
0.24,0.12,0.31292582848076095
0.24,0.14,0.31297378918409513
0.24,0.16,0.31334363408153376
0.24,0.18,0.31406851612695896
0.24,0.2,0.315002472428072
0.24,0.22,0.3162069655699394
0.24,0.24,0.3175248993284705
0.24,0.26,0.31904350528458136
0.24,0.28,0.32059696917057834
0.24,0.3,0.322294996953296
0.24,0.32,0.323965438275148
0.24,0.34,0.3257368361535169
0.24,0.36,0.3274328792529927
0.24,0.38,0.3291972811668984
0.24,0.4,0.33085143132260036
0.26,0.0,0.32140619097355305
0.26,0.02,0.3184005862040096
0.26,0.04,0.31612608360653016
0.26,0.06,0.3145393788232213
0.26,0.08,0.313528838801011
0.26,0.1,0.3130775860943654
0.26,0.12,0.3130582365308897
0.26,0.14,0.3134834198091292
0.26,0.16,0.31421085417317046
0.26,0.18,0.3152830520238134
0.26,0.2,0.3165446235548149
0.26,0.22,0.3180664440727625
0.26,0.24,0.3196823403367559
0.26,0.26,0.3214887970886048
0.26,0.28,0.323311379615403
0.26,0.3,0.32526872987815686
0.26,0.32,0.32718061385195507
0.26,0.34,0.32918408315924363
0.26,0.36,0.33109533245884915
0.26,0.38,0.3330660819070142
0.26,0.4,0.3349108439215164
0.28,0.0,0.3193792355521774
0.28,0.02,0.3168222728825275
0.28,0.04,0.31498077009844916
0.28,0.06,0.3138184631552566
0.28,0.08,0.31321462673285483
0.28,0.1,0.3131604211003548
0.28,0.12,0.3135192848180297
0.28,0.14,0.31431248040995896
0.28,0.16,0.31538863848233545
0.28,0.18,0.3167991659095623
0.28,0.2,0.31837982825487343
0.28,0.22,0.320210392961088
0.28,0.24,0.3221162133737093
0.28,0.26,0.32420246055597807
0.28,0.28,0.32628670242821484
0.28,0.3,0.328495911333195
0.28,0.32,0.3306424082996326
0.28,0.34,0.33287111819946646
0.28,0.36,0.33499139017151436
0.28,0.38,0.3371622954444936
0.28,0.4,0.3391921239514636
0.3,0.0,0.3177045820710529
0.3,0.02,0.3155878434383684
0.3,0.04,0.31417070846100303
0.3,0.06,0.3134237228771538
0.3,0.08,0.3132175357592052
0.3,0.1,0.31355103110063276
0.3,0.12,0.31427897256485654
0.3,0.14,0.3154308671028602
0.3,0.16,0.3168467924812838
0.3,0.18,0.3185865968264007
0.3,0.2,0.320477765624476
0.3,0.22,0.32260844776354564
0.3,0.24,0.3247961130000665
0.3,0.26,0.3271540629983392
0.3,0.28,0.32949247431264395
0.3,0.3,0.33194606107944435
0.3,0.32,0.3343203169586629
0.3,0.34,0.33676742453226466
0.3,0.36,0.3390905146051606
0.3,0.38,0.34145537448996044
0.3,0.4,0.34366470420915074
0.32,0.0,0.31635579577040474
0.32,0.02,0.314670594539559
0.32,0.04,0.3136689717004929
0.32,0.06,0.313328055783449
0.32,0.08,0.31351031916043093
0.32,0.1,0.31422206136406816
0.32,0.12,0.31530985582454274
0.32,0.14,0.3168110750170371
0.32,0.16,0.318557758664887
0.32,0.18,0.32061775816230165
0.32,0.2,0.3228108192996953
0.32,0.22,0.3252329831069747
0.32,0.24,0.32769439903137565
0.32,0.26,0.33031596529254764
0.32,0.28,0.3329010507853978
0.32,0.3,0.33559154119100487
0.32,0.32,0.3381866999419385
0.32,0.34,0.34084537151573263
0.32,0.36,0.3433650738128414
0.32,0.38,0.3459176965240962
0.32,0.4,0.3483009601837779
0.34,0.0,0.31530846163368614
0.34,0.02,0.31404590308485236
0.34,0.04,0.31345076927334053
0.34,0.06,0.3135065467768565
0.34,0.08,0.31406796352059463
0.34,0.1,0.31514843283493443
0.34,0.12,0.3165868053367088
0.34,0.14,0.31842794849660916
0.34,0.16,0.32049636442012197
0.34,0.18,0.32286747578081654
0.34,0.2,0.3253538176247964
0.34,0.22,0.32805884182895273
0.34,0.24,0.3307859263019636
0.34,0.26,0.33366304639116184
0.34,0.28,0.33648732697783695
0.34,0.3,0.3394072743496724
0.34,0.32,0.34221649739235566
0.34,0.34,0.3450799269123438
0.34,0.36,0.3477900519036191
0.34,0.38,0.35052427163793265
0.34,0.4,0.3530759151995332
0.36,0.0,0.31454000990726994
0.36,0.02,0.3136910443501565
0.36,0.04,0.3134932568739518
0.36,0.06,0.31393627025475146
0.36,0.08,0.3148674848285197
0.36,0.1,0.3163071322949709
0.36,0.12,0.3180867910071463
0.36,0.14,0.3202584628069537
0.36,0.16,0.3226395940796104
0.36,0.18,0.32531276208882
0.36,0.2,0.3280837970110259
0.36,0.22,0.3310630996009753
0.36,0.24,0.3340478033968629
0.36,0.26,0.33717245911962584
0.36,0.28,0.3402284913079328
0.36,0.3,0.34337049440620493
0.36,0.32,0.3463869776615486
0.36,0.34,0.34944840313988534
0.36,0.36,0.35234279264257623
0.36,0.38,0.3552524840824448
0.36,0.4,0.3579669805688672
0.38,0.0,0.3140295597808412
0.38,0.02,0.3135512539989403
0.38,0.04,0.3137753654424974
0.38,0.06,0.3145505182196209
0.38,0.08,0.3158877461544472
0.38,0.1,0.31767702466940634
0.38,0.12,0.319788689330463
0.38,0.14,0.32228152702028545
0.38,0.16,0.3249663898532769
0.38,0.18,0.32785419194046006
0.38,0.2,0.33097979606986255
0.38,0.22,0.3341383849970626
0.38,0.24,0.33745917920485324
0.38,0.26,0.3407307028502605
0.38,0.28,0.3441038066684412
0.38,0.3,0.3474605254734166
0.38,0.32,0.3506775144646258
0.38,0.34,0.35393023181122385
0.38,0.36,0.35700277252641316
0.38,0.38,0.35998033992257217
0.38,0.4,0.3629537252179077
0.4,0.0,0.3137577775446565
0.4,0.02,0.31367165853524387
0.4,0.04,0.31427764784106504
0.4,0.06,0.31541784488351904
0.4,0.08,0.3171092940823244
0.4,0.1,0.3192386847545716
0.4,0.12,0.32167311286868217
0.4,0.14,0.3244778064462144
0.4,0.16,0.3274574741624389
0.4,0.18,0.3306264389932792
0.4,0.2,0.334022670202982
0.4,0.22,0.33743585062740145
0.4,0.24,0.34100105290660715
0.4,0.26,0.34450183982455473
0.4,0.28,0.34809441598119034
0.4,0.3,0.3516585855359504
0.4,0.32,0.35506938813416616
0.4,0.34,0.3585067637313686
0.4,0.36,0.3617513989708039
0.4,0.38,0.36489086027317374
0.4,0.4,0.3680176706477617
