Generations no drug,Generations drug,MM fraction
2,2,0.2870739275392962
2,3,0.26831716404783007
2,4,0.2599920249516828
2,5,0.25733617385561486
2,6,0.25783388235215443
2,7,0.2600789961742216
2,8,0.26326193014283045
2,9,0.2669083922399888
2,10,0.27073814657466205
2,11,0.2745857711373208
2,12,0.27835494112719184
2,13,0.28199143584037706
2,14,0.2854668804967436
2,15,0.28876879080896145
2,16,0.2918943945338283
2,17,0.29484675485443934
2,18,0.29763233114341225
2,19,0.30025942511373754
2,20,0.3027372080036501
2,21,0.30507510838356133
3,2,0.30860796054996464
3,3,0.2859904358877214
3,4,0.2722504802507932
3,5,0.2642071557226926
3,6,0.25990446487237767
3,7,0.25808508272800007
3,8,0.25792132333139645
3,9,0.2588591066127423
3,10,0.26052268658205996
3,11,0.2626547123235143
3,12,0.2650776637961673
3,13,0.2676685666683128
3,14,0.2703421338694887
3,15,0.27303936110720206
3,16,0.27571970903638193
3,17,0.27835568534524074
3,18,0.28092905582476985
3,19,0.2834281650487634
3,20,0.28584603715073914
3,21,0.2881790152539578
4,2,0.3239703565592455
4,3,0.3010567432560391
4,4,0.2852918787012031
4,5,0.2745542082384101
4,6,0.26741523795148114
4,7,0.26287723834555393
4,8,0.26023088603319183
4,9,0.2589653453514229
4,10,0.2587087980205041
4,11,0.2591881854810852
4,12,0.2602014955894866
4,13,0.26159839363398346
4,14,0.2632664976337427
4,15,0.265121530629744
4,16,0.2671001761515833
4,17,0.26915484461722317
4,18,0.2712498097984773
4,19,0.27335832600418436
4,20,0.2754604703307207
4,21,0.277541525721272
5,2,0.33526406740238063
5,3,0.3132216125497942
5,4,0.29693396472570294
5,5,0.2849438895130266
5,6,0.27620770955217383
5,7,0.2699531721699786
5,8,0.2656013209530112
5,9,0.26271396221115956
5,10,0.26095670273397376
5,11,0.26007250808942084
5,12,0.2598625695312433
5,13,0.26017230219275694
5,14,0.2608809852686527
5,15,0.26189401424946146
5,16,0.2631370491570737
5,17,0.26455155691253823
5,18,0.2660913901119115
5,19,0.2677201442973783
5,20,0.26940909803972934
5,21,0.27113562222514787
6,2,0.34385795288130133
6,3,0.3230416169473178
6,4,0.30691460828573847
6,5,0.2944435891944868
6,6,0.2848544452573015
6,7,0.27754894064064695
6,8,0.27206027317234727
6,9,0.268021731022553
6,10,0.26514345425983255
6,11,0.26319502262142125
6,12,0.261992331149437
6,13,0.26138763445589264
6,14,0.2612619240261346
6,15,0.2615190448447334
6,16,0.26208111256562006
6,17,0.2628849157273072
6,18,0.263879072240048
6,19,0.26502176727399074
6,20,0.2662789454787636
6,21,0.26762286005340535
7,2,0.35059475384869293
7,3,0.33106126525955
7,4,0.31540516514174527
7,5,0.3028722655137217
7,6,0.2928779363230086
7,7,0.28495453670466836
7,8,0.27872537252991414
7,9,0.27388564886221156
7,10,0.27018766095290925
7,11,0.2674292231122448
7,12,0.265444634450821
7,13,0.2640976077522218
7,14,0.2632757043977952
7,15,0.2628859262951074
7,16,0.26285119466586027
7,17,0.26310751858599096
7,18,0.26360170236440866
7,19,0.2642894786569721
7,20,0.2651339814014402
7,21,0.26610449078262916
8,2,0.3560076441887141
8,3,0.33770228819001485
8,4,0.3226489138562615
8,5,0.3102831422272591
8,6,0.30015562665458395
8,7,0.29189660311173865
8,8,0.2852002915393861
8,9,0.2798131788176465
8,10,0.2755244753916605
8,11,0.27215835495477364
8,12,0.26956769333015795
8,13,0.26762902974489605
8,14,0.26623850584159886
8,15,0.265308575649355
8,16,0.26476532320881185
8,17,0.264546259827033
8,18,0.2645985061613402
8,19,0.26487728112584563
8,20,0.2653446402244643
8,21,0.2659684187240522
9,2,0.36044681460324657
9,3,0.34327660963634044
9,4,0.32886962676620235
9,5,0.31679438213123573
9,6,0.30669992704175364
9,7,0.2982904480552656
9,8,0.29131579853088657
9,9,0.2855642610233248
9,10,0.2808563590081117
9,11,0.277039614989824
9,12,0.27398418282752346
9,13,0.27157924256458926
9,14,0.26973002929829343
9,15,0.2683553805444588
9,16,0.2673856982303045
9,17,0.26676124760612896
9,18,0.2664307266402544
9,19,0.26635005640488146
