Generation,xOC,xOB,xMM
0.0,0.2,0.5,0.3
2.0408163265306123,0.11902897860750052,0.5475309398508924,0.333440081541607
4.081632653061225,0.07765443315418492,0.5884037023273162,0.3339418645184988
6.122448979591837,0.05550645502715127,0.6202653229463725,0.3242282220264761
8.16326530612245,0.04257241408805879,0.6448712897108904,0.3125562962010508
10.204081632653061,0.034364531605043644,0.6642937123933085,0.3013417560016478
12.244897959183675,0.02878684394792544,0.6800512120138493,0.2911619440382251
14.285714285714286,0.024785449088581487,0.6931620962804769,0.28205245463094164
16.3265306122449,0.02178937975057654,0.7043070926391666,0.273903527610257
18.367346938775512,0.019468170492394864,0.7139510548893347,0.26658077461827046
20.408163265306122,0.017619476028184953,0.7224202101827158,0.2599603137890993
22.448979591836736,0.016113371382981273,0.7299498073892373,0.2539368212277816
24.48979591836735,0.014863022847662943,0.7367137995576147,0.24842317759472235
26.53061224489796,0.01380838447727388,0.742843749612558,0.24334786591016813
28.571428571428573,0.012906701836449902,0.7484411717469526,0.23865212641659755
30.612244897959183,0.012126756114154787,0.7535857966603524,0.23428744722549286
32.6530612244898,0.011445245615243464,0.7583412391499823,0.23021351523477418
34.69387755102041,0.010844445764927388,0.7627589661595585,0.2263965880755141
36.734693877551024,0.010310637107258628,0.7668811478348488,0.2228082150578924
38.775510204081634,0.009833041445444756,0.7707427218036034,0.21942423675095163
40.816326530612244,0.009403076143249757,0.7743729286299476,0.21622399522680252
42.85714285714286,0.009013823954864083,0.7777964641044748,0.21318971194066103
44.89795918367347,0.00865964861599523,0.7810343591037673,0.21030599228023747
46.93877551020408,0.008335912199538446,0.78410465875859,0.20755942904187144
48.9795918367347,0.008038762824075733,0.7870229548073974,0.20493828236852688
51.02040816326531,0.007764975544060938,0.7898028033916215,0.2024322210643175
53.06122448979592,0.007511829584275405,0.792456060146692,0.2000321102690326
55.10204081632653,0.007277013524306517,0.794993149206564,0.19772983726912943
57.142857142857146,0.007058550860964999,0.797423282070974,0.19551816706806102
59.183673469387756,0.006854741640910249,0.7997546356583637,0.19339062270072607
61.224489795918366,0.006664116417800987,0.8019944980508759,0.19134138553132324
63.26530612244898,0.006485396268158175,0.8041493967768754,0.1893652069549665
65.3061224489796,0.006317464238095052,0.8062251955937088,0.18745734016819623
67.34693877551021,0.006159340540535588,0.8082271803821602,0.18561347907730422
69.38775510204081,0.006010161610663494,0.8101601331582747,0.1838297052310618
71.42857142857143,0.005869163319892065,0.8120283935871582,0.18210244309294976
73.46938775510205,0.005735667443791038,0.8138359098503007,0.18042842270590814
75.51020408163265,0.00560906968090656,0.8155862845403417,0.1788046457787517
77.55102040816327,0.005488828780436573,0.817282816771033,0.1772283544485304
79.59183673469389,0.005374460250681374,0.818928529142174,0.17569701060714468
81.63265306122449,0.0052655280617827675,0.8205262009221295,0.17420827101608774
83.6734693877551,0.005161638544143248,0.822078393922197,0.17275996753365983
85.71428571428572,0.005062436038986942,0.8235874718380718,0.17135009212294128
87.75510204081633,0.004967597816676171,0.825055622070582,0.16997678011274184
89.79591836734694,0.00487683048467289,0.8264848721468765,0.1686382973684506
91.83673469387756,0.004789866916850999,0.8278771039809565,0.16733302910219247
93.87755102040816,0.0047064633983074965,0.8292340672282155,0.166059469373477
95.91836734693878,0.004626396727643107,0.8305573928480864,0.16481621042427042
97.9591836734694,0.004549461137353298,0.8318486072523003,0.1636019316103464
100.0,0.00447546959014799,0.8331091287958429,0.1624154016140091
