Strength WMMd IH,Strength MMd GF IH,MM number
0.0,0.0,0.40330539982023744
0.0,0.02,0.39581171678421245
0.0,0.04,0.3889591759691773
0.0,0.06,0.38273165670437614
0.0,0.08,0.3771066457195056
0.0,0.1,0.37202278826081314
0.0,0.12,0.36743012669538966
0.0,0.14,0.3633125301513452
0.0,0.16,0.3596162659928025
0.0,0.18,0.35631495291849624
0.0,0.2,0.35336902665540326
0.0,0.22,0.3507428063586855
0.0,0.24,0.3484181501431812
0.0,0.26,0.34634445319296786
0.0,0.28,0.344523831182734
0.0,0.3,0.3429183963439885
0.0,0.32,0.3414784173379092
0.0,0.34,0.34020300007804705
0.0,0.36,0.3391059116368972
0.0,0.38,0.3381075078369632
0.0,0.4,0.3372599747422932
0.02,0.0,0.39368455468059876
0.02,0.02,0.38664756429501695
0.02,0.04,0.38025784097250204
0.02,0.06,0.37449076143021764
0.02,0.08,0.3693140300355155
0.02,0.1,0.3646710945051016
0.02,0.12,0.36051824987272596
0.02,0.14,0.35682232333696223
0.02,0.16,0.3535443826596101
0.02,0.18,0.3506490791243899
0.02,0.2,0.34808747639895304
0.02,0.22,0.34583163739361616
0.02,0.24,0.34387159324823746
0.02,0.26,0.34213931073722764
0.02,0.28,0.3406538980008985
0.02,0.3,0.33936880197633634
0.02,0.32,0.3382258215783389
0.02,0.34,0.3372328186515255
0.02,0.36,0.33641208691363933
0.02,0.38,0.3356675809679417
0.02,0.4,0.33506830455666214
0.04,0.0,0.38509506672974075
0.04,0.02,0.378523417844567
0.04,0.04,0.3726031932768401
0.04,0.06,0.3673061726663823
0.04,0.08,0.3625769688833672
0.04,0.1,0.3583775408039083
0.04,0.12,0.3546657430273058
0.04,0.14,0.35139205448175953
0.04,0.16,0.3485318999329631
0.04,0.18,0.34602369655174414
0.04,0.2,0.3438626545416894
0.04,0.22,0.34197532051860763
0.04,0.24,0.34037728234474857
0.04,0.26,0.3389839237149524
0.04,0.28,0.33783062813451553
0.04,0.3,0.33682263093960524
0.04,0.32,0.3360137475095122
0.04,0.34,0.335300228257124
0.04,0.36,0.33475248676693803
0.04,0.38,0.33425898813585314
0.04,0.4,0.33390468969125586
0.06,0.0,0.377453557101593
0.06,0.02,0.37135276678838725
0.06,0.04,0.36590576216647597
0.06,0.06,0.36106983940271864
0.06,0.08,0.3568006108730074
0.06,0.1,0.3530448443484625
0.06,0.12,0.3497730393695495
0.06,0.14,0.3469200327252254
0.06,0.16,0.344475136519495
0.06,0.18,0.342360904951601
0.06,0.2,0.34058730263337766
0.06,0.22,0.339064994508692
0.06,0.24,0.337824856015282
0.06,0.26,0.33676653946568474
0.06,0.28,0.3359409686108342
0.06,0.3,0.3352379356232372
0.06,0.32,0.33472681255381287
0.06,0.34,0.3342888031963655
0.06,0.36,0.3340097088170393
0.06,0.38,0.33376342321240415
0.06,0.4,0.33364997793084594
0.08,0.0,0.370683663919705
0.08,0.02,0.36505657273424497
0.08,0.04,0.3600839934801826
0.08,0.06,0.35570930888603386
0.08,0.08,0.3518988587777727
0.08,0.1,0.3485848652788758
0.08,0.12,0.3457500906622323
0.08,0.14,0.3433144406386634
0.08,0.16,0.34128062463258724
0.08,0.18,0.33955610185118035
0.08,0.2,0.3381650021371107
0.08,0.22,0.33700292189895636
0.08,0.24,0.33611535001800963
0.08,0.26,0.33538705940205094
0.08,0.28,0.33488376346025794
0.08,0.3,0.3344806932259213
0.08,0.32,0.33426196922793683
0.08,0.34,0.3340946514597677
0.08,0.36,0.3340790749178224
0.08,0.38,0.3340754788084932
0.08,0.4,0.3341980823207984
0.1,0.0,0.3647153949190811
0.1,0.02,0.3595625613762755
0.1,0.04,0.3550634775163292
0.1,0.06,0.35114818779289153
0.1,0.08,0.3477934713387114
0.1,0.1,0.3449176514628023
0.1,0.12,0.3425153549989897
0.1,0.14,0.3404922672311256
0.1,0.16,0.33886399128563305
0.1,0.18,0.33752365546621393
0.1,0.2,0.33650895418849786
0.1,0.22,0.33570122779748535
0.1,0.24,0.3351598920385235
0.1,0.26,0.3347556879365325
0.1,0.28,0.3345683634035592
0.1,0.3,0.3344594641487104
0.1,0.32,0.33452704611600326
0.1,0.34,0.3346249227332848
0.1,0.36,0.33486710590968627
0.1,0.38,0.3351010918896722
0.1,0.4,0.33545439906740626
0.12,0.0,0.3594845465542429
0.12,0.02,0.3548045835515934
0.12,0.04,0.35077625619079533
0.12,0.06,0.34731684554565845
0.12,0.08,0.3444132688917655
0.12,0.1,0.34197059491525805
0.12,0.12,0.3399949056803521
0.12,0.14,0.33837837158856743
0.12,0.16,0.33714897497457497
0.12,0.18,0.3361862736809622
0.12,0.2,0.3355409192191238
0.12,0.22,0.3350807973438685
0.12,0.24,0.3348785627162888
0.12,0.26,0.3347917628767816
0.12,0.28,0.3349134234716061
0.12,0.3,0.3350922704128899
0.12,0.32,0.33543948462083384
0.12,0.34,0.33579651779688247
0.12,0.36,0.3362902071523153
0.12,0.38,0.33675620503045844
0.12,0.4,0.33733444789189915
0.14,0.0,0.3549321769897109
0.14,0.02,0.3507220436118309
0.14,0.04,0.34716020580356544
0.14,0.06,0.3441517525687116
0.14,0.08,0.34169342837910377
0.14,0.1,0.3396776864391502
0.14,0.12,0.3381216448560338
0.14,0.14,0.3369046568560261
0.14,0.16,0.33606656730327866
0.14,0.18,0.3354741102650321
0.14,0.2,0.3351902853916873
0.14,0.22,0.3350703152327039
0.14,0.24,0.3351994056093345
0.14,0.26,0.33542273599027916
0.14,0.28,0.33584585637817066
0.14,0.3,0.3363055254329069
0.14,0.32,0.33692524243682354
0.14,0.34,0.3375349726420628
0.14,0.36,0.33827353077780964
0.14,0.38,0.33896561201835135
0.14,0.4,0.33976269507369716
0.16,0.0,0.3510041328226339
0.16,0.02,0.34725938634503384
0.16,0.04,0.3441584849950948
0.16,0.06,0.34159489082832345
0.16,0.08,0.3395748583146746
0.16,0.1,0.3379788525858699
0.16,0.12,0.3368346078536393
0.16,0.14,0.336009346197104
0.16,0.16,0.3355542535558924
0.16,0.18,0.3353239763703334
0.16,0.2,0.3353932551309567
0.16,0.22,0.3356054254415516
0.16,0.24,0.3360575611058175
0.16,0.26,0.3365832832857812
0.16,0.28,0.33729992070143944
0.16,0.3,0.3380331003823611
0.16,0.32,0.33891784613282194
0.16,0.34,0.33977348803293417
0.16,0.36,0.3407499867198739
0.16,0.38,0.3416619473208281
0.16,0.4,0.34267152712024945
0.18,0.0,0.34762537118162457
0.18,0.02,0.3443656363413961
0.18,0.04,0.34171904096044103
0.18,0.06,0.33959322905643097
0.18,0.08,0.3379620724540506
0.18,0.1,0.3368193726113831
0.18,0.12,0.3360783507675422
0.18,0.14,0.33563633879198396
0.18,0.16,0.335495364477522
0.18,0.18,0.33567864941186587
0.18,0.2,0.33609212932345245
0.18,0.22,0.33662799313660485
0.18,0.24,0.33739450795881715
0.18,0.26,0.3382145269586778
0.18,0.28,0.3392164242575101
0.18,0.3,0.34021551210697454
0.18,0.32,0.3412703234039012
0.18,0.34,0.3424520770052333
0.18,0.36,0.34365937670344804
0.18,0.38,0.34478481023803226
0.18,0.4,0.3459060824824196
0.2,0.0,0.3447962314814892
0.2,0.02,0.3419939840673174
0.2,0.04,0.33979416817377395
0.2,0.06,0.33809825122575365
0.2,0.08,0.3368838677406234
0.2,0.1,0.33614935576005806
0.2,0.12,0.33580240331605243
0.2,0.14,0.33573464346787263
0.2,0.16,0.33595312696770957
0.2,0.18,0.3364862626656362
