Generations no drug,Generations drug,MM number
5,21,0.3802722558287315
6,2,0.3010078392534377
6,3,0.2846407985655613
6,4,0.27862402901646094
6,5,0.27863711446220224
6,6,0.2821239856403138
6,7,0.2875368142770007
6,8,0.2939356935696196
6,9,0.30075432586174444
6,10,0.30765680155637604
6,11,0.3144488541212884
6,12,0.32102280765271046
6,13,0.32732351607285254
6,14,0.3333273550043847
6,15,0.3390293064590723
6,16,0.3444350436690965
6,17,0.3495561039652301
6,18,0.3544069662328279
6,19,0.359003302337551
6,20,0.3633609503106093
6,21,0.3674953324201913
7,2,0.30862158579415144
7,3,0.2904405659718644
7,4,0.2818809612099754
7,5,0.2793393362949764
7,6,0.28054623857363986
7,7,0.2840390703379511
7,8,0.28887193305834696
7,9,0.2944367000981164
7,10,0.3003465860412476
7,11,0.3063591087852453
7,12,0.31232518064021386
7,13,0.3181557145158838
7,14,0.32379989130479986
7,15,0.3292311096789759
7,16,0.334437945968975
7,17,0.33941836229545025
7,18,0.3441760060448045
7,19,0.34871785417604095
7,20,0.35305272098133844
7,21,0.35719031814675467
8,2,0.3153925985699428
8,3,0.2962375277165874
8,4,0.28592571041525877
8,5,0.2814495739490764
8,6,0.28081877388148524
8,7,0.2826858191671891
8,8,0.28613529232142454
8,9,0.2905489790293921
8,10,0.2955135229127399
8,11,0.3007557325698168
8,12,0.3060973596043156
8,13,0.31142385550875107
8,14,0.3166630694870856
8,15,0.32177088881564986
8,16,0.3267216405274447
8,17,0.33150171405492396
8,18,0.33610533947190624
8,19,0.34053179914895704
8,20,0.3447835875728926
8,21,0.3488651968642007
9,2,0.3213774026985986
9,3,0.3017796880104609
9,4,0.29027445898579957
9,5,0.2843403807602055
9,6,0.2822398518352545
9,7,0.28274790793040827
9,8,0.28499813807735
9,9,0.2883816851657505
9,10,0.29247516016374653
9,11,0.2969874879712534
9,12,0.30172076504486245
9,13,0.3065418852699218
9,14,0.3113623509422167
9,15,0.31612414431046226
9,16,0.3207899676907656
9,17,0.32533656348371637
9,18,0.3297501679125538
9,19,0.3340234267768748
9,20,0.3381533045085527
9,21,0.342139665440668
10,2,0.3266681386482543
10,3,0.3069679237572345
10,4,0.29466709999387175
10,5,0.28763930330901527
10,6,0.2843684048972659
10,7,0.28374842766899727
10,8,0.2849700028044145
10,9,0.2874450280887034
10,10,0.2907510557376523
10,11,0.2945883130176113
10,12,0.29874643851682214
10,13,0.30307922755743777
10,14,0.307485922106288
10,15,0.3118976522661041
10,16,0.316267785487283
10,17,0.3205651462408841
10,18,0.3247692926047882
10,19,0.3288672426593158
10,20,0.3328512095604192
10,21,0.33671703217528404
11,2,0.3313589950366976
11,3,0.31177518859206815
11,4,0.29896435144413375
11,5,0.2911214897157788
11,6,0.28692157272165536
11,7,0.285369132720969
11,8,0.285713886688465
11,9,0.2873947041046391
11,10,0.28999716441191226
11,11,0.29321926658022546
11,12,0.2968435536602878
11,13,0.30071496578665863
11,14,0.30472376826413233
11,15,0.3087927615057489
11,16,0.31286791759018134
11,17,0.3169116411266754
11,18,0.32089797789163294
11,19,0.324809232150151
11,20,0.32863358617732596
11,21,0.3323634260634699
12,2,0.3355351431460227
12,3,0.3162082682244503
12,4,0.3030940126464603
12,5,0.29465007709220636
12,6,0.28971521084647794
12,7,0.2873941646274054
12,8,0.2869944570984956
12,9,0.287984863583739
12,10,0.2899633983630811
12,11,0.29263030504546644
12,12,0.2957649802587015
12,13,0.29920676885553193
12,14,0.30283956631513365
12,15,0.3065798984036135
12,16,0.3103679562863499
12,17,0.3141609959944793
12,18,0.3179285609148466
12,19,0.32164904450501075
12,20,0.3253072443299194
12,21,0.32889261382685897
13,2,0.33927004889114065
13,3,0.32028909321183857
13,4,0.30702180655640404
13,5,0.2981419114929307
13,6,0.29262823216759687
13,7,0.28967521322044987
13,8,0.28864514681888387
13,9,0.2890375959538534
13,10,0.2904655844690881
13,11,0.292634629649538
13,12,0.29532385375897924
13,13,0.2983694912053485
13,14,0.30165111894303676
13,15,0.30508064664452583
13,16,0.3085938155935555
13,17,0.3121438022889957
13,18,0.3156965031447378
13,19,0.3192270978000838
13,20,0.32271756455322675
13,21,0.3261548893981061
14,2,0.3426258398258732
14,3,0.3240454510939792
14,4,0.31073507260909355
14,5,0.3015472345409941
14,6,0.2955806284034039
14,7,0.2921093954890791
14,8,0.29054675627094745
14,9,0.2904226860920775
14,10,0.2913665560330349
14,11,0.2930911424077174
14,12,0.29537735603685705
14,13,0.298060197092049
14,14,0.30101652959701736
14,15,0.30415497881126263
14,16,0.30740792408688317
14,17,0.3107253493593257
14,18,0.3140702320046185
14,19,0.3174151317725843
14,20,0.3207396985598343
14,21,0.3240288571034087
15,2,0.3456546587194309
15,3,0.3275063723563834
15,4,0.31423342417427375
15,5,0.30483733777732247
15,6,0.2985195922900365
15,7,0.2946248843504222
15,8,0.29261323714637383
15,9,0.2920439210872042
15,10,0.29256316235743557
15,11,0.2938922359175053
15,12,0.2958152948900713
15,13,0.29816751093318944
15,14,0.300824283750147
15,15,0.30369201732532963
15,16,0.3067006178545894
15,17,0.3097976120573531
15,18,0.31294366596906026
15,19,0.3161092244885379
15,20,0.319272031215953
15,21,0.32241530311158473
16,2,0.3484002008518641
16,3,0.33069989796984395
16,4,0.3175232994260149
16,5,0.30799689635698213
16,6,0.30141056841231395
16,7,0.2971713846632882
16,8,0.2947820685261042
16,9,0.2938296578481671
16,10,0.2939771935210163
16,11,0.2949551565060727
16,12,0.29655194226238
16,13,0.2986039352806217
16,14,0.3009860373712469
16,15,0.30360327680151405
16,16,0.30638380751073946
16,17,0.30927330630732197
16,18,0.31223063552677055
16,19,0.3152245542066561
16,20,0.31823125901104665
16,21,0.3212325633540051
17,2,0.3508991422859027
17,3,0.3336520763501559
17,4,0.3206147457751592
17,5,0.3110191235418101
17,6,0.30423137565354313
