Generations no drug,Generations drug,MM number
5,19,0.29639796667791224
5,20,0.2971530797919211
5,21,0.29786585109631125
6,2,0.31407134715288276
6,3,0.2998325266171661
6,4,0.2923781691467194
6,5,0.2885325704185661
6,6,0.2867109598453457
6,7,0.2860631710887842
6,8,0.286108965631367
6,9,0.28656640085353735
6,10,0.28726504333730263
6,11,0.28809959395930773
6,12,0.2890039928849029
6,13,0.28993642787026713
6,14,0.2908703829668338
6,15,0.29178915639800923
6,16,0.2926824290324221
6,17,0.293544071904122
6,18,0.29437072433864997
6,19,0.29516085850201945
6,20,0.29591415650798125
6,21,0.29663109208929483
7,2,0.3203741897578638
7,3,0.3051759714422965
7,4,0.2965768725424831
7,5,0.2917008451314261
7,6,0.2890264852959464
7,7,0.28769607450291274
7,8,0.2872032434271677
7,9,0.28723835324307345
7,10,0.2876067859914501
7,11,0.28818353883957126
7,12,0.2888869600243062
7,13,0.2896630450589516
7,14,0.29047578118797257
7,15,0.2913010656200262
7,16,0.2921227929534245
7,17,0.29293029564926437
7,18,0.2937166363647414
7,19,0.29447745704399825
7,20,0.29521019033915313
7,21,0.29591351627622586
8,2,0.3259462791875817
8,3,0.31020420031050905
8,4,0.300776578362782
8,5,0.2950839470832674
8,6,0.2916942366184087
8,7,0.2897661967052137
8,8,0.28878485422058175
8,9,0.2884248004857886
8,10,0.2884751581624611
8,11,0.288796455149459
8,12,0.2892949092502082
8,13,0.2899066236840369
8,14,0.29058762245322756
8,15,0.29130742723524194
8,16,0.2920448364269718
8,17,0.2927851032359357
8,18,0.29351801938958605
8,19,0.2942365963400617
8,20,0.2949361459050571
8,21,0.29561363222722004
9,2,0.3308762307343406
9,3,0.3148750061216873
9,4,0.30486060328476594
9,5,0.29852890885532063
9,6,0.29454713704080604
9,7,0.2921044499405583
9,8,0.2906889813775801
9,9,0.2899682271345758
9,10,0.2897211888771032
9,11,0.2897981955904015
9,12,0.2900962919784753
9,13,0.29054373988004883
9,14,0.29109002826636793
9,15,0.291699302754546
9,16,0.29234596683098635
9,17,0.29301168995441906
9,18,0.29368334269207275
9,19,0.2943515537197143
9,20,0.2950096879709749
9,21,0.29565311655656173
10,2,0.3352521406447561
10,3,0.3191875889081158
10,4,0.3087706346486736
10,5,0.3019449693042466
10,6,0.2974781826843144
10,7,0.29459733721372633
10,8,0.29280127311154003
10,9,0.291756569737434
10,10,0.29123676259948683
10,11,0.29108537946989493
10,12,0.2911927415657746
10,13,0.2914810309040252
10,14,0.2918944698162891
10,15,0.29239274452365405
10,16,0.2929465292725105
10,17,0.293534395414133
10,18,0.2941406483366042
10,19,0.2947537950019612
10,20,0.29536544646957474
10,21,0.29596952261424836
11,2,0.33915280206707465
11,3,0.3231597746421155
11,4,0.31248072888139394
11,5,0.3052788293017557
11,6,0.3004184082462598
11,7,0.2971678336271033
11,8,0.2950413939122202
11,9,0.2937090678177493
11,10,0.29294239913746095
11,11,0.29258077433760316
11,12,0.29250978389635957
11,13,0.29264700904569585
11,14,0.2929325017048161
11,15,0.29332230264292536
11,16,0.2937839635102276
11,17,0.2942934111830643
11,18,0.29483272676213107
11,19,0.29538855347158066
11,20,0.29595094321172627
11,21,0.29651251301705334
12,2,0.3426458477925259
12,3,0.3268169377938864
12,4,0.31598306430420176
12,5,0.30850020369139397
12,6,0.30332345492915497
12,7,0.29976335090875456
12,8,0.2973524050243086
12,9,0.2957669398737398
12,10,0.2947790641850633
12,11,0.2942260805387068
12,12,0.2939904485507297
12,13,0.29398637322787186
12,14,0.2941506678768305
12,15,0.2944364361637206
12,16,0.29480864638307674
12,17,0.2952409934325909
12,18,0.29571365040312336
12,19,0.29621164007733986
12,20,0.29672364370722504
12,21,0.29724112164336014
13,2,0.3457883543710106
13,3,0.33018656407407676
13,4,0.31927990809724915
13,5,0.31159313348610307
13,6,0.3061651469003763
13,7,0.30234795648215196
13,8,0.2996937348338284
13,9,0.2978870923180023
13,10,0.2967025556627105
13,11,0.29597691793159614
13,12,0.29559078014692136
13,13,0.29545597471299956
13,14,0.2955068593568661
13,15,0.2956942090492873
13,16,0.29598088130604333
13,17,0.2963387067715304
13,18,0.29674623756354573
13,19,0.2971871008940078
13,20,0.29764878403825296
13,21,0.29812173019069793
14,2,0.34862819634200237
14,3,0.33329562078234787
14,4,0.3223789929434536
14,5,0.31455063556412
14,6,0.3089260868254095
14,7,0.30489722883867754
14,8,0.3020364227018639
14,9,0.3000377856074043
14,10,0.2986795786534488
14,11,0.2977992772964855
14,12,0.29727662726695697
14,13,0.2970219047065826
14,14,0.29696766446504874
14,15,0.29706287067854575
14,16,0.29726867987399197
14,17,0.2975553825873038
14,18,0.29790016691018495
14,19,0.29828546864934075
14,20,0.298697743931892
14,21,0.2991265489731616
15,2,0.3512055000349341
15,3,0.3361693544670168
15,4,0.32529082369728274
15,5,0.3173713455535535
15,6,0.31159611646256624
15,7,0.30739479005541764
15,8,0.30435984267678656
15,9,0.30219559536177254
15,10,0.300684953559004
15,11,0.299666965774152
15,12,0.2990213075615113
15,13,0.2986573585346819
15,14,0.29850641131237843
15,15,0.2985160573198781
15,16,0.29864610457612806
15,17,0.29886558695022775
15,18,0.29915055628855913
15,19,0.2994824404571008
15,20,0.29984681245998573
15,21,0.3002324613128356
16,2,0.3535539721756648
16,3,0.338830820733195
16,4,0.32802709828005955
16,5,0.32005737940608386
16,6,0.3141699620163322
16,7,0.3098299300457622
16,8,0.30664940906924776
16,9,0.3043432475956427
16,10,0.30269959929451307
16,11,0.30155974047812395
16,12,0.3008038854182898
16,13,0.30034104692223385
16,14,0.3001017015190423
16,15,0.30003243632032034
16,16,0.30009201260771995
16,17,0.3002484538243432
16,18,0.3004768763312554
16,19,0.3007578633739228
16,20,0.30107623837025355
16,21,0.30142013228982734
17,2,0.35570202357578423
